Start Optimization 
Loss: 1.954862  SIA Ef: -1.397657 Binding: 1.50 1.30 -1.56 2.97 3.84 -0.06 -2.26 -2.06 1.44 -1.40 -1.33  Rvol: 0.32 1.25 1.09 -0.33 0.29 0.35 1.10 0.14 0.86 0.96 1.00 -0.28 0.08 0.36 1.07 
Loss: 0.211181  SIA Ef: -0.459543 Binding: 1.57 1.36 -1.07 2.79 3.90 -0.03 -2.37 -2.07 1.02 -1.43 -1.46  Rvol: 0.36 1.29 1.20 -0.33 0.29 0.50 1.16 0.14 0.87 1.03 1.13 -0.28 0.08 0.48 1.13 
Loss: 0.105665  SIA Ef: -0.325009 Binding: 1.62 1.41 -0.94 2.83 4.02 -0.02 -2.38 -2.07 0.94 -1.44 -1.50  Rvol: 0.37 1.31 1.23 -0.33 0.30 0.53 1.20 0.14 0.88 1.06 1.16 -0.28 0.09 0.51 1.16 
Loss: 0.012581  SIA Ef: -0.111340 Binding: 1.74 1.55 -0.61 2.91 4.26 0.00 -2.39 -2.08 0.73 -1.46 -1.60  Rvol: 0.37 1.34 1.31 -0.33 0.32 0.60 1.26 0.14 0.90 1.12 1.23 -0.28 0.10 0.59 1.20 
Loss: 0.256428  SIA Ef: -0.506378 Binding: 1.82 1.63 -0.56 3.01 4.48 0.01 -2.31 -2.09 0.75 -1.45 -1.64  Rvol: 0.36 1.34 1.30 -0.33 0.34 0.60 1.28 0.14 0.91 1.19 1.20 -0.28 0.10 0.57 1.19 
Loss: 0.012581  SIA Ef: -0.111340 Binding: 1.74 1.55 -0.61 2.91 4.26 -0.03 -2.46 -2.16 0.73 -1.52 -1.69  Rvol: 0.37 1.34 1.31 -0.33 0.32 0.60 1.26 0.14 0.90 1.12 1.23 -0.28 0.10 0.59 1.20 
Loss: 0.256428  SIA Ef: -0.506378 Binding: 1.82 1.63 -0.56 3.01 4.48 0.01 -2.31 -2.09 0.75 -1.45 -1.64  Rvol: 0.36 1.34 1.30 -0.33 0.34 0.60 1.28 0.14 0.91 1.19 1.20 -0.28 0.10 0.57 1.19 
Loss: 0.012581  SIA Ef: -0.111340 Binding: 1.74 1.55 -0.61 2.91 4.26 -0.00 -2.38 -2.10 0.71 -1.47 -1.62  Rvol: 0.37 1.34 1.31 -0.33 0.32 0.60 1.26 0.14 0.90 1.12 1.22 -0.28 0.09 0.59 1.20 
Loss: 0.256428  SIA Ef: -0.506378 Binding: 1.82 1.63 -0.56 3.01 4.48 0.01 -2.31 -2.09 0.75 -1.45 -1.64  Rvol: 0.36 1.34 1.30 -0.33 0.34 0.60 1.28 0.14 0.91 1.19 1.20 -0.28 0.10 0.57 1.19 
Loss: 0.012581  SIA Ef: -0.111340 Binding: 1.74 1.55 -0.61 2.91 4.26 0.00 -2.40 -2.07 0.74 -1.46 -1.60  Rvol: 0.37 1.34 1.31 -0.33 0.32 0.60 1.26 0.14 0.90 1.12 1.23 -0.28 0.10 0.59 1.20 
Loss: 0.256428  SIA Ef: -0.506378 Binding: 1.82 1.63 -0.56 3.01 4.48 0.01 -2.31 -2.09 0.75 -1.45 -1.64  Rvol: 0.36 1.34 1.30 -0.33 0.34 0.60 1.28 0.14 0.91 1.19 1.20 -0.28 0.10 0.57 1.19 
Loss: 0.012581  SIA Ef: -0.111340 Binding: 1.71 1.49 -0.61 2.89 4.20 0.00 -2.41 -2.08 0.73 -1.46 -1.59  Rvol: 0.37 1.34 1.31 -0.33 0.32 0.60 1.26 0.14 0.90 1.10 1.22 -0.28 0.10 0.58 1.20 
Loss: 0.256428  SIA Ef: -0.506378 Binding: 1.82 1.63 -0.56 3.01 4.48 0.01 -2.31 -2.09 0.75 -1.45 -1.64  Rvol: 0.36 1.34 1.30 -0.33 0.34 0.60 1.28 0.14 0.91 1.19 1.20 -0.28 0.10 0.57 1.19 
Loss: 0.012581  SIA Ef: -0.111340 Binding: 1.74 1.54 -0.61 2.90 4.26 0.00 -2.37 -2.08 0.73 -1.46 -1.62  Rvol: 0.37 1.34 1.30 -0.33 0.32 0.61 1.26 0.14 0.90 1.14 1.23 -0.28 0.10 0.59 1.21 
Loss: 0.256428  SIA Ef: -0.506378 Binding: 1.82 1.63 -0.56 3.01 4.48 0.01 -2.31 -2.09 0.75 -1.45 -1.64  Rvol: 0.36 1.34 1.30 -0.33 0.34 0.60 1.28 0.14 0.91 1.19 1.20 -0.28 0.10 0.57 1.19 
Loss: 0.012581  SIA Ef: -0.111340 Binding: 1.74 1.55 -0.61 2.91 4.26 0.00 -2.40 -2.08 0.73 -1.46 -1.60  Rvol: 0.37 1.34 1.31 -0.33 0.32 0.60 1.26 0.14 0.90 1.12 1.23 -0.28 0.10 0.59 1.20 
Loss: 0.256428  SIA Ef: -0.506378 Binding: 1.82 1.63 -0.56 3.01 4.48 0.01 -2.31 -2.09 0.75 -1.45 -1.64  Rvol: 0.36 1.34 1.30 -0.33 0.34 0.60 1.28 0.14 0.91 1.19 1.20 -0.28 0.10 0.57 1.19 
Loss: 0.031428  SIA Ef: -0.176378 Binding: 1.80 1.59 -0.36 2.88 4.28 0.02 -2.43 -2.09 0.55 -1.48 -1.66  Rvol: 0.38 1.33 1.32 -0.33 0.31 0.64 1.24 0.14 0.90 1.12 1.25 -0.28 0.10 0.64 1.19 
Loss: 0.183104  SIA Ef: -0.427905 Binding: 1.76 1.58 -0.82 3.11 4.39 -0.00 -2.29 -2.08 0.94 -1.48 -1.57  Rvol: 0.36 1.34 1.29 -0.33 0.34 0.55 1.29 0.14 0.91 1.19 1.18 -0.28 0.10 0.53 1.21 
Loss: 0.046930  SIA Ef: 0.214194 Binding: 1.77 1.58 -0.42 2.89 4.27 0.02 -2.45 -2.07 0.59 -1.48 -1.64  Rvol: 0.39 1.35 1.35 -0.33 0.32 0.65 1.27 0.14 0.91 1.12 1.28 -0.28 0.10 0.65 1.23 
Loss: 0.047204  SIA Ef: 0.214829 Binding: 1.78 1.58 -0.42 2.90 4.27 0.02 -2.45 -2.07 0.59 -1.48 -1.64  Rvol: 0.39 1.35 1.35 -0.33 0.32 0.65 1.27 0.14 0.91 1.13 1.28 -0.28 0.10 0.65 1.23 
Loss: 0.065907  SIA Ef: -0.256616 Binding: 1.74 1.54 -0.70 2.94 4.30 -0.00 -2.35 -2.08 0.82 -1.45 -1.59  Rvol: 0.37 1.33 1.29 -0.33 0.32 0.58 1.26 0.14 0.90 1.13 1.20 -0.28 0.10 0.56 1.20 
Loss: 0.030417  SIA Ef: -0.174044 Binding: 1.71 1.51 -0.71 2.89 4.20 -0.01 -2.39 -2.08 0.80 -1.45 -1.58  Rvol: 0.37 1.33 1.28 -0.33 0.31 0.58 1.24 0.14 0.90 1.10 1.21 -0.28 0.09 0.56 1.19 
Loss: 0.001410  SIA Ef: -0.033583 Binding: 1.75 1.55 -0.57 2.90 4.27 0.01 -2.40 -2.08 0.70 -1.46 -1.61  Rvol: 0.38 1.34 1.32 -0.33 0.32 0.62 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.006025  SIA Ef: 0.074595 Binding: 1.76 1.56 -0.51 2.90 4.27 0.01 -2.42 -2.08 0.66 -1.47 -1.63  Rvol: 0.38 1.34 1.33 -0.33 0.32 0.64 1.26 0.14 0.91 1.12 1.26 -0.28 0.10 0.63 1.22 
Loss: 0.001410  SIA Ef: -0.033583 Binding: 1.75 1.55 -0.57 2.90 4.27 0.00 -2.41 -2.09 0.70 -1.47 -1.62  Rvol: 0.38 1.34 1.32 -0.33 0.32 0.62 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
