Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
68.092683 -6.17 -13.36 -2.71 -14.40 -5.93 -13.29 -6.59 -14.03 0.00 -0.02 -0.28 -0.37 0.32 0.54 -0.17 -0.34 
67.496807 -6.11 -13.24 -2.65 -14.29 -5.86 -13.19 -6.53 -13.93 0.00 -0.01 -0.28 -0.37 0.32 0.55 -0.16 -0.33 
116.083695 -12.72 -25.94 -7.98 -25.25 -12.30 -25.97 -12.19 -24.65 -0.09 0.01 -0.22 -0.35 0.20 0.14 -0.11 -0.22 
19.684545 -0.79 -3.78 0.96 -5.96 -0.66 -3.17 -2.64 -6.24 0.12 0.87 0.12 -0.14 0.60 0.81 -0.04 -0.08 
15.075266 -1.24 -3.62 3.14 -6.01 -0.50 -4.41 -1.69 -6.81 0.35 0.43 -0.12 -0.07 0.49 0.44 0.04 0.23 
259.082137 14.63 27.77 17.34 24.65 14.55 26.63 13.26 24.71 0.74 1.43 0.09 0.85 0.99 1.88 0.35 1.02 
15.457788 -1.24 -3.62 3.14 -6.01 -0.65 -5.08 -1.95 -6.89 0.35 0.43 -0.12 -0.07 0.41 0.43 0.07 0.23 
13.211753 -1.24 -3.62 3.14 -6.01 -0.15 -1.94 -0.62 -5.15 0.35 0.43 -0.12 -0.07 0.55 0.49 0.04 0.14 
13.309440 -1.24 -3.62 3.14 -6.01 -0.18 -2.06 -0.54 -5.40 0.35 0.43 -0.12 -0.07 0.53 0.49 -0.01 0.15 
13.593039 -1.24 -3.37 3.14 -6.36 -0.15 -2.13 -0.62 -5.51 0.35 0.38 -0.12 -0.07 0.55 0.62 0.04 0.14 
12.383618 -1.24 -3.15 3.14 -5.28 -0.15 -1.21 -0.62 -4.40 0.35 0.43 -0.12 -0.07 0.55 0.61 0.04 0.12 
11.818470 -1.24 -3.25 3.14 -4.52 -0.15 -1.32 -0.62 -3.67 0.35 0.43 -0.12 -0.06 0.55 0.61 0.04 0.15 
445.318360 -17.44 -33.69 -7.08 -37.78 -16.65 -32.10 -13.52 -36.83 0.31 -0.36 0.03 -1.11 0.52 -0.16 -0.45 -1.22 
11.646845 -1.19 -3.15 3.18 -4.43 -0.09 -1.21 -0.58 -3.57 0.35 0.44 -0.12 -0.06 0.55 0.62 0.04 0.15 
224.574422 15.78 30.01 18.01 27.28 16.25 31.42 15.28 29.22 0.70 1.62 0.10 0.76 1.03 1.77 0.29 0.83 
47.210352 -1.52 -3.66 2.50 -5.27 -0.32 -1.58 -1.05 -4.10 0.35 0.53 0.07 0.28 0.54 0.65 0.19 0.39 
59.547014 -9.90 -19.75 -3.82 -19.61 -8.73 -18.26 -8.52 -18.44 0.21 0.26 -0.16 -0.07 0.22 0.27 0.01 -0.20 
129.846267 -8.73 -17.51 -1.45 -19.86 -7.90 -15.82 -6.78 -19.08 0.40 -0.09 -0.21 -0.58 0.59 0.11 -0.25 -0.37 
15.023959 -1.48 -3.59 3.42 -5.26 -0.46 -1.68 -0.64 -4.46 0.44 0.54 -0.11 0.03 0.69 0.66 0.00 0.27 
31.727449 7.69 14.35 10.67 13.21 8.30 16.09 7.53 14.01 0.42 0.72 0.02 0.26 0.75 0.93 0.12 0.30 
11.945927 -1.21 -3.18 3.17 -4.46 -0.35 -1.71 -0.54 -3.89 0.35 0.44 -0.12 -0.05 0.55 0.61 0.03 0.10 
53.360505 -4.58 -9.38 0.22 -10.08 -3.35 -7.58 -3.65 -8.96 0.30 0.41 -0.10 0.26 0.39 0.36 0.08 0.18 
11.507798 -1.22 -3.20 3.16 -4.48 -0.10 -1.22 -0.33 -3.34 0.35 0.44 -0.12 -0.06 0.56 0.61 0.04 0.10 
74.951747 -2.94 -6.37 2.21 -8.68 -2.37 -5.09 -1.70 -7.91 0.07 -0.11 -0.24 -0.50 0.50 0.16 -0.22 -0.30 
11.514444 -1.22 -3.20 3.16 -4.49 -0.10 -1.22 -0.40 -3.28 0.35 0.44 -0.12 -0.06 0.56 0.61 0.06 0.09 
35.661308 -0.11 -1.04 4.18 -2.81 1.09 1.07 0.40 -1.38 0.38 0.59 0.15 0.24 0.56 0.71 0.18 0.32 
11.394273 -1.17 -3.30 3.20 -4.31 -0.06 -1.30 -0.29 -3.17 0.35 0.43 -0.11 -0.05 0.56 0.61 0.04 0.10 
29.548959 8.02 14.79 10.92 13.77 8.71 16.71 8.08 14.78 0.40 0.70 0.02 0.24 0.75 0.86 0.10 0.26 
11.270417 -1.19 -3.25 3.18 -4.14 -0.07 -1.21 -0.31 -2.99 0.35 0.43 -0.12 -0.05 0.56 0.61 0.04 0.10 
50.034878 -4.73 -9.73 0.11 -10.08 -3.46 -7.53 -3.52 -8.63 0.28 0.39 -0.09 0.24 0.40 0.37 0.08 0.11 
11.156618 -1.19 -3.26 3.19 -3.96 -0.07 -1.22 -0.31 -2.81 0.35 0.43 -0.11 -0.05 0.56 0.61 0.04 0.10 
38.042627 -0.30 -1.55 4.05 -2.73 0.90 0.60 0.23 -1.31 0.38 0.58 0.15 0.25 0.56 0.70 0.18 0.32 
33.730421 -2.34 -5.48 2.31 -6.55 -1.44 -3.73 -1.25 -5.60 0.22 0.12 -0.21 -0.31 0.57 0.34 -0.09 -0.09 
11.046939 -1.15 -3.19 3.22 -3.89 -0.03 -1.15 -0.27 -2.74 0.35 0.44 -0.11 -0.05 0.56 0.61 0.04 0.10 
6.527709 3.52 5.98 7.62 5.39 4.62 7.96 3.93 6.42 0.38 0.54 -0.02 0.07 0.53 0.77 0.08 0.15 
5.352543 3.42 5.68 7.05 5.19 4.53 7.73 3.72 6.26 0.35 0.53 -0.02 0.05 0.50 0.74 0.05 0.12 
21.909636 3.05 5.15 7.01 5.17 3.97 7.37 3.53 6.32 0.41 0.69 0.00 0.21 0.66 0.83 0.13 0.24 
5.418493 3.43 5.70 7.05 5.20 4.66 8.00 3.71 6.46 0.35 0.53 -0.02 0.05 0.51 0.74 0.07 0.14 
30.214393 4.85 8.29 7.54 7.52 5.85 10.46 4.85 8.71 0.42 0.75 0.08 0.26 0.70 0.94 0.13 0.31 
5.231871 3.40 5.65 7.04 5.16 4.52 7.69 3.84 6.32 0.35 0.52 -0.02 0.05 0.50 0.73 0.05 0.11 
4.895617 3.81 6.59 7.42 5.70 4.73 8.25 4.21 6.64 0.20 0.27 -0.10 -0.16 0.45 0.54 -0.07 -0.10 
4.862733 3.81 6.59 7.42 5.70 4.73 8.25 4.21 6.62 0.20 0.27 -0.10 -0.16 0.45 0.54 -0.08 -0.10 
1.870223 5.96 10.53 8.30 9.06 6.78 12.07 5.85 9.79 0.17 0.35 -0.05 -0.04 0.49 0.70 -0.09 -0.01 
40.540659 9.87 17.84 12.13 15.14 10.27 19.31 9.10 15.88 0.19 0.91 0.13 0.28 0.74 1.13 -0.04 0.30 
1.950467 5.91 10.34 8.27 9.01 6.74 11.89 5.81 9.74 0.17 0.35 -0.05 -0.03 0.49 0.70 -0.09 -0.01 
3.021718 4.20 7.07 7.02 5.68 5.06 8.65 4.26 6.43 0.16 0.25 -0.05 -0.12 0.46 0.58 -0.10 -0.08 
1.837435 5.88 10.41 8.25 9.06 6.71 11.96 5.79 9.79 0.17 0.35 -0.05 -0.04 0.49 0.70 -0.09 -0.01 
4.773231 3.45 5.61 6.46 4.40 4.32 7.18 3.58 5.16 0.15 0.22 -0.06 -0.15 0.45 0.54 -0.11 -0.10 
1.808603 5.31 9.30 7.78 7.79 6.16 10.84 5.24 8.52 0.16 0.31 -0.04 -0.08 0.47 0.66 -0.09 -0.05 
15.405216 2.53 3.80 5.85 2.63 3.41 5.42 2.78 3.49 0.15 0.17 -0.07 -0.26 0.45 0.48 -0.12 -0.16 
2.061696 5.72 10.21 8.63 8.60 6.49 11.64 5.75 9.32 0.18 0.34 -0.03 -0.08 0.49 0.68 -0.09 -0.04 
1.825307 5.28 9.24 7.77 7.75 6.06 10.65 5.21 8.37 0.16 0.31 -0.05 -0.08 0.47 0.65 -0.10 -0.05 
2.003479 4.98 8.73 7.68 7.33 5.86 10.31 5.00 8.08 0.16 0.30 -0.06 -0.09 0.47 0.63 -0.10 -0.06 
1.914660 5.27 9.23 7.77 7.72 6.10 10.74 5.26 8.47 0.15 0.30 -0.05 -0.09 0.47 0.65 -0.10 -0.06 
3.783607 5.07 8.95 7.80 7.38 5.80 10.32 5.05 8.03 0.10 0.25 -0.08 -0.14 0.43 0.61 -0.13 -0.12 
1.671959 5.51 9.70 7.98 8.29 6.37 11.27 5.45 9.03 0.17 0.34 -0.05 -0.06 0.49 0.68 -0.08 -0.03 
1.673707 4.57 7.92 7.48 6.72 5.55 9.66 4.71 7.65 0.23 0.36 -0.04 -0.07 0.49 0.65 -0.05 -0.01 
2.110575 6.17 10.99 8.44 9.53 7.00 12.56 6.05 10.27 0.18 0.37 -0.04 -0.03 0.50 0.72 -0.06 -0.00 
5.184272 6.84 12.25 8.87 10.57 7.67 13.84 6.60 11.31 0.19 0.43 -0.01 0.04 0.53 0.78 -0.05 0.06 
1.678706 5.35 9.32 7.70 7.84 6.24 10.97 5.22 8.63 0.17 0.33 -0.04 -0.06 0.48 0.68 -0.08 -0.02 
2.609145 4.12 6.94 7.05 5.81 5.03 8.59 4.25 6.61 0.20 0.30 -0.04 -0.11 0.47 0.61 -0.08 -0.05 
2.361418 5.10 8.94 7.75 7.52 5.92 10.46 5.08 8.25 0.15 0.29 -0.06 -0.11 0.46 0.63 -0.10 -0.08 
1.674548 5.50 9.71 7.97 8.29 6.36 11.28 5.44 9.04 0.17 0.34 -0.04 -0.06 0.49 0.68 -0.08 -0.03 
1.751483 4.89 8.46 7.56 7.20 5.79 10.08 4.92 7.97 0.19 0.32 -0.04 -0.07 0.48 0.65 -0.08 -0.03 
1.722969 5.64 9.93 8.04 8.49 6.48 11.48 5.55 9.23 0.17 0.34 -0.04 -0.05 0.49 0.68 -0.08 -0.02 
2.133818 5.74 10.09 8.03 8.67 6.62 11.72 5.63 9.43 0.19 0.37 -0.03 -0.02 0.50 0.71 -0.06 0.01 
1.689233 5.39 9.47 7.89 8.03 6.25 11.03 5.34 8.77 0.17 0.33 -0.04 -0.07 0.48 0.67 -0.09 -0.03 
2.152847 5.75 10.11 8.03 8.69 6.63 11.74 5.64 9.45 0.19 0.37 -0.03 -0.02 0.50 0.71 -0.06 0.01 
1.628231 5.45 9.55 7.80 8.16 6.31 11.14 5.36 8.90 0.17 0.34 -0.05 -0.06 0.48 0.67 -0.09 -0.03 
2.186515 5.70 9.99 7.89 8.57 6.58 11.63 5.59 9.34 0.19 0.37 -0.03 -0.02 0.50 0.71 -0.05 0.01 
1.651954 5.48 9.63 7.90 8.25 6.34 11.21 5.41 8.99 0.17 0.33 -0.05 -0.06 0.48 0.67 -0.09 -0.03 
2.487293 4.73 8.17 7.27 6.83 5.59 9.74 4.70 7.56 0.15 0.28 -0.06 -0.11 0.46 0.61 -0.10 -0.08 
1.796767 5.80 10.23 8.06 8.83 6.65 11.83 5.69 9.57 0.17 0.36 -0.05 -0.04 0.49 0.70 -0.07 -0.01 
1.608559 5.34 9.34 7.75 7.99 6.22 10.96 5.28 8.75 0.18 0.33 -0.05 -0.06 0.48 0.67 -0.08 -0.03 
1.631118 5.31 9.28 7.72 7.91 6.19 10.91 5.27 8.70 0.17 0.33 -0.05 -0.06 0.48 0.66 -0.09 -0.03 
1.615903 5.31 9.27 7.70 7.91 6.20 10.90 5.24 8.67 0.18 0.33 -0.05 -0.06 0.48 0.67 -0.08 -0.03 
1.640379 5.28 9.22 7.70 7.85 6.13 10.78 5.22 8.56 0.17 0.33 -0.05 -0.07 0.48 0.66 -0.09 -0.03 
1.618813 5.20 9.07 7.65 7.75 6.09 10.69 5.16 8.51 0.18 0.33 -0.05 -0.06 0.48 0.66 -0.08 -0.03 
1.595701 5.23 9.16 7.79 7.89 6.13 10.81 5.23 8.67 0.19 0.34 -0.05 -0.06 0.49 0.66 -0.08 -0.02 
1.651761 5.04 8.79 7.66 7.53 5.94 10.43 5.06 8.31 0.19 0.33 -0.05 -0.07 0.48 0.65 -0.08 -0.03 
1.591048 5.20 9.10 7.76 7.82 6.10 10.75 5.20 8.61 0.19 0.34 -0.05 -0.06 0.49 0.66 -0.08 -0.02 
1.600992 5.19 9.08 7.74 7.82 6.11 10.75 5.19 8.61 0.20 0.35 -0.04 -0.05 0.49 0.67 -0.07 -0.02 
1.583098 5.23 9.15 7.77 7.89 6.13 10.81 5.22 8.68 0.19 0.34 -0.05 -0.06 0.49 0.66 -0.07 -0.02 
1.648552 5.43 9.54 7.90 8.27 6.33 11.21 5.40 9.06 0.20 0.36 -0.04 -0.04 0.49 0.68 -0.07 -0.01 
1.591395 5.22 9.14 7.77 7.88 6.13 10.81 5.22 8.67 0.19 0.34 -0.04 -0.06 0.49 0.67 -0.07 -0.02 
1.606731 5.32 9.34 7.87 8.06 6.21 10.98 5.31 8.84 0.19 0.34 -0.05 -0.06 0.49 0.67 -0.08 -0.02 
1.587765 5.22 9.15 7.77 7.89 6.12 10.80 5.22 8.66 0.19 0.34 -0.05 -0.06 0.49 0.66 -0.07 -0.02 
1.591422 5.20 9.10 7.75 7.82 6.10 10.74 5.20 8.60 0.19 0.34 -0.05 -0.06 0.49 0.66 -0.08 -0.03 
1.580614 5.20 9.10 7.77 7.85 6.10 10.76 5.21 8.64 0.19 0.34 -0.05 -0.06 0.49 0.66 -0.08 -0.02 
1.591539 5.07 8.84 7.66 7.61 5.99 10.51 5.09 8.41 0.20 0.34 -0.05 -0.06 0.49 0.66 -0.07 -0.02 
1.585268 5.23 9.15 7.75 7.89 6.13 10.80 5.22 8.66 0.19 0.34 -0.05 -0.06 0.49 0.66 -0.08 -0.02 
1.593529 5.20 9.10 7.78 7.84 6.09 10.73 5.21 8.61 0.19 0.34 -0.05 -0.06 0.49 0.66 -0.08 -0.02 
1.595953 5.08 8.88 7.69 7.65 5.99 10.54 5.11 8.43 0.19 0.33 -0.05 -0.07 0.48 0.65 -0.08 -0.02 
1.582518 5.19 9.07 7.75 7.83 6.09 10.73 5.19 8.61 0.20 0.34 -0.05 -0.06 0.49 0.66 -0.07 -0.02 
1.587055 5.23 9.16 7.80 7.91 6.13 10.82 5.24 8.70 0.19 0.34 -0.05 -0.06 0.49 0.66 -0.07 -0.02 
1.583181 5.19 9.09 7.76 7.84 6.10 10.74 5.20 8.62 0.19 0.34 -0.05 -0.06 0.49 0.66 -0.08 -0.02 
1.585560 5.29 9.28 7.83 8.03 6.19 10.94 5.29 8.82 0.20 0.35 -0.05 -0.05 0.49 0.67 -0.07 -0.02 
1.578940 5.17 9.04 7.74 7.80 6.08 10.70 5.18 8.59 0.19 0.34 -0.05 -0.06 0.49 0.66 -0.07 -0.02 
1.581176 5.17 9.03 7.74 7.79 6.07 10.69 5.17 8.57 0.19 0.34 -0.05 -0.06 0.49 0.66 -0.07 -0.02 
1.588326 5.19 9.07 7.76 7.83 6.09 10.73 5.20 8.61 0.20 0.34 -0.05 -0.06 0.49 0.66 -0.07 -0.02 
1.581900 5.18 9.05 7.74 7.81 6.08 10.71 5.18 8.60 0.20 0.34 -0.05 -0.06 0.49 0.66 -0.07 -0.02 
1.586552 5.17 9.04 7.74 7.80 6.08 10.71 5.18 8.59 0.20 0.34 -0.05 -0.06 0.49 0.66 -0.07 -0.02 
1.585426 5.18 9.07 7.75 7.82 6.09 10.73 5.19 8.61 0.19 0.34 -0.05 -0.06 0.49 0.66 -0.07 -0.02 
1.585845 5.13 8.96 7.71 7.73 6.04 10.62 5.14 8.51 0.19 0.34 -0.05 -0.06 0.49 0.66 -0.08 -0.02 
1.587252 5.16 9.03 7.74 7.78 6.07 10.69 5.17 8.57 0.19 0.34 -0.05 -0.06 0.49 0.66 -0.07 -0.02 
