Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
169.134186 8.94 17.25 12.79 14.55 8.96 17.10 7.49 15.18 0.56 1.25 0.13 0.70 0.79 1.55 0.28 0.80 
172.087853 9.00 17.37 12.85 14.66 9.02 17.22 7.55 15.28 0.56 1.25 0.13 0.71 0.80 1.55 0.28 0.80 
145.294689 2.51 5.22 5.63 4.29 2.65 4.92 2.02 4.89 0.45 1.00 0.22 0.65 0.64 1.24 0.33 0.80 
393.601938 7.92 14.89 8.34 12.12 8.15 15.76 6.18 12.11 0.62 1.65 0.60 1.11 0.85 1.63 0.45 1.11 
296.864342 1.56 2.08 7.15 2.38 0.98 0.95 0.94 1.03 0.64 1.21 0.25 0.96 0.76 1.30 0.39 1.07 
245.968290 16.20 32.36 13.03 26.82 16.87 32.25 13.83 26.71 1.27 2.55 0.21 0.80 1.32 2.63 0.31 1.11 
145.609615 2.51 5.22 5.63 4.29 2.32 3.50 1.76 4.56 0.45 1.00 0.22 0.65 0.63 1.13 0.36 0.83 
144.641506 2.51 5.22 5.63 4.29 3.48 6.67 3.29 6.83 0.45 1.00 0.22 0.65 0.69 1.22 0.31 0.69 
144.695246 2.51 5.22 5.63 4.29 3.37 6.42 3.23 6.59 0.45 1.00 0.22 0.65 0.68 1.22 0.28 0.68 
158.521733 2.51 4.26 5.63 3.72 3.48 6.30 3.29 6.48 0.45 1.12 0.22 0.68 0.69 1.23 0.31 0.67 
363.186628 2.51 5.83 5.63 5.90 3.48 7.72 3.29 6.25 0.45 1.02 0.22 1.08 0.69 1.27 0.31 1.14 
145.368622 2.51 5.13 5.63 4.27 3.48 6.92 3.29 7.37 0.45 0.97 0.22 0.65 0.69 1.18 0.31 0.63 
40.438583 -5.63 -12.03 -1.55 -10.91 -4.62 -9.81 -4.27 -8.05 0.17 0.56 -0.03 0.14 0.44 0.71 0.11 0.11 
53.895974 -7.91 -16.15 -4.68 -17.98 -6.78 -14.70 -7.38 -15.41 0.01 0.04 0.09 -0.13 0.37 0.55 -0.08 -0.18 
59.794333 -8.89 -19.01 -2.47 -15.81 -7.93 -16.64 -7.44 -14.57 0.16 0.40 -0.15 0.14 0.39 0.57 0.06 0.14 
40.660640 -5.53 -11.85 -1.48 -10.75 -4.52 -9.63 -4.17 -7.86 0.18 0.57 -0.03 0.14 0.45 0.72 0.12 0.11 
79.394506 0.31 -0.65 3.18 -0.51 1.32 1.55 1.56 2.52 0.41 0.95 -0.09 0.45 0.61 1.08 0.17 0.27 
44.591723 -7.19 -15.04 -2.80 -13.30 -6.16 -12.70 -5.71 -10.61 0.15 0.50 -0.06 0.09 0.41 0.66 0.06 0.07 
81.425575 -11.43 -23.04 -6.42 -21.28 -10.28 -20.83 -9.86 -18.93 -0.02 0.11 -0.18 -0.25 0.28 0.34 -0.05 -0.22 
