Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
69.731411 -0.77 -2.39 3.95 -1.10 0.43 0.46 0.23 0.61 0.32 0.59 0.05 0.41 0.57 0.61 0.20 0.42 
70.734407 -0.71 -2.27 4.01 -1.00 0.48 0.61 0.28 0.72 0.33 0.59 0.05 0.41 0.58 0.62 0.20 0.43 
66.351785 -7.23 -14.34 -1.58 -11.66 -5.96 -11.66 -5.41 -10.46 0.20 0.34 -0.07 0.27 0.43 0.64 0.06 0.73 
82.163395 -1.47 -3.33 1.78 -3.75 0.07 0.19 -0.56 -0.77 0.32 0.59 0.21 0.44 0.59 0.70 0.20 0.39 
221.722425 -8.74 -18.98 -4.93 -18.72 -8.19 -16.60 -7.47 -17.10 0.47 0.95 0.20 0.71 0.56 0.78 0.21 0.71 
120.121715 7.79 14.78 9.77 15.35 9.15 17.69 9.54 17.49 0.82 1.56 -0.10 0.58 0.94 1.76 0.41 0.68 
67.751345 -7.23 -14.34 -1.58 -11.66 -5.77 -13.28 -5.68 -11.69 0.20 0.34 -0.07 0.27 0.45 0.57 0.10 0.76 
64.392967 -7.23 -14.34 -1.58 -11.66 -5.60 -11.16 -4.34 -9.06 0.20 0.34 -0.07 0.27 0.41 0.55 0.06 0.24 
64.456923 -7.23 -14.34 -1.58 -11.66 -5.66 -11.24 -4.31 -9.12 0.20 0.34 -0.07 0.27 0.42 0.56 0.00 0.18 
58.213003 -7.23 -14.83 -1.58 -11.92 -5.60 -11.34 -4.34 -9.36 0.20 0.49 -0.07 0.24 0.41 0.63 0.06 0.22 
226.465795 -7.23 -13.22 -1.58 -11.91 -5.60 -10.26 -4.34 -8.85 0.20 0.36 -0.07 0.77 0.41 0.62 0.06 0.31 
49.082950 -7.23 -14.68 -1.58 -11.26 -5.60 -11.21 -4.34 -8.62 0.20 0.40 -0.07 0.18 0.41 0.58 0.06 0.14 
74.728981 -10.97 -22.35 -6.80 -21.54 -9.23 -19.00 -8.11 -17.45 -0.01 0.05 -0.14 -0.23 0.29 0.31 -0.13 -0.34 
49.277931 -7.27 -14.76 -1.59 -11.33 -5.64 -11.31 -4.37 -8.70 0.20 0.40 -0.07 0.18 0.41 0.57 0.05 0.15 
102.425849 -11.88 -25.73 -8.09 -22.78 -10.39 -22.31 -9.20 -20.07 0.37 0.65 0.08 0.24 0.35 0.72 0.07 0.18 
102.399269 0.34 -0.24 4.36 1.58 1.74 3.14 3.22 5.80 0.45 0.97 0.10 0.53 0.65 1.13 0.22 0.38 
48.968025 -8.45 -16.96 -2.64 -13.23 -6.78 -13.17 -5.42 -10.51 0.18 0.38 -0.10 0.12 0.39 0.62 0.03 0.08 
40.611648 -5.23 -10.10 -0.41 -8.63 -3.37 -6.69 -2.62 -5.73 0.24 0.43 0.08 0.18 0.47 0.66 0.11 0.15 
41.070200 -5.23 -10.10 -0.41 -8.63 -3.61 -7.16 -2.62 -6.18 0.24 0.43 0.08 0.18 0.46 0.65 0.08 0.17 
59.470388 -10.42 -20.11 -4.75 -18.77 -8.44 -16.43 -7.51 -15.98 0.09 0.06 -0.03 -0.14 0.29 0.22 -0.00 -0.16 
39.126530 -5.26 -10.18 -0.39 -8.64 -3.37 -6.71 -2.39 -5.72 0.24 0.43 0.08 0.17 0.43 0.63 0.09 0.19 
63.285981 -9.44 -18.93 -3.59 -17.29 -7.52 -15.37 -6.25 -14.47 0.26 0.33 -0.06 0.16 0.46 0.42 0.00 0.16 
39.205403 -5.26 -10.18 -0.39 -8.64 -3.37 -6.70 -2.40 -5.71 0.24 0.43 0.08 0.17 0.42 0.62 0.11 0.20 
43.535800 -8.01 -15.77 -3.89 -15.57 -6.02 -12.31 -5.20 -11.94 0.10 0.16 0.00 -0.01 0.21 0.36 -0.03 -0.13 
