Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
135.721213 13.63 23.75 6.42 12.91 13.78 22.56 6.99 12.62 0.95 1.86 0.14 0.61 1.18 2.02 0.31 0.75 
137.576539 13.69 23.85 6.47 13.01 13.83 22.68 7.05 12.72 0.95 1.87 0.14 0.61 1.19 2.01 0.31 0.76 
143.885265 7.66 13.72 1.54 4.10 8.08 12.95 2.30 4.04 0.87 1.78 0.26 0.64 1.06 1.81 0.35 0.72 
320.397349 17.43 27.25 6.34 13.98 16.58 26.29 7.03 13.85 1.31 2.59 0.42 0.96 1.65 2.70 0.58 1.11 
285.086329 15.54 28.81 17.08 26.22 15.29 28.61 13.54 26.18 0.80 1.82 0.20 0.89 1.04 1.74 0.37 1.05 
175.887056 22.94 40.17 10.39 25.56 22.12 40.22 11.13 25.78 1.74 2.87 0.17 0.58 1.77 2.80 0.31 0.75 
135.564844 13.63 23.75 6.42 12.91 13.63 21.96 6.97 12.42 0.95 1.86 0.14 0.61 1.07 2.00 0.27 0.79 
136.760860 13.63 23.75 6.42 12.91 14.74 23.94 8.08 14.53 0.95 1.86 0.14 0.61 1.19 1.98 0.30 0.78 
135.733614 13.63 23.75 6.42 12.91 13.86 22.51 7.02 12.58 0.95 1.86 0.14 0.61 1.11 2.02 0.27 0.77 
134.509973 13.63 24.80 6.42 13.92 13.63 23.04 6.97 13.44 0.95 1.86 0.14 0.60 1.07 1.98 0.27 0.78 
132.669053 13.63 24.57 6.42 13.62 13.63 22.75 6.97 13.15 0.95 1.86 0.14 0.60 1.07 1.99 0.27 0.78 
133.608808 13.63 24.66 6.42 13.74 13.63 22.86 6.97 13.27 0.95 1.86 0.14 0.60 1.07 1.99 0.27 0.78 
14.153370 6.68 10.77 -1.24 -0.66 6.75 9.17 -0.58 -0.90 0.75 1.36 -0.12 0.10 0.82 1.50 0.05 0.30 
63.824023 -0.65 -7.61 -13.09 -21.94 -2.23 -8.48 -12.19 -21.61 0.84 1.21 -0.15 -0.11 1.15 1.41 0.01 0.07 
29.670718 0.86 -0.08 -2.21 -5.90 0.76 -0.60 -2.06 -6.51 0.29 0.85 -0.10 0.17 0.63 0.80 0.07 0.31 
9.331065 6.21 12.08 2.97 5.91 6.29 10.73 3.41 5.22 0.64 1.06 -0.36 -0.23 0.77 1.21 -0.17 -0.00 
69.768610 10.15 20.03 6.20 12.51 10.21 17.95 6.53 11.58 0.39 0.73 -0.54 -0.55 0.59 1.03 -0.34 -0.33 
2.548602 5.44 10.74 2.37 5.01 5.66 9.57 2.95 4.43 0.75 1.30 -0.21 -0.08 0.78 1.36 -0.10 0.07 
2.476801 5.47 10.80 2.41 5.08 5.77 9.63 2.98 4.49 0.75 1.31 -0.21 -0.07 0.77 1.36 -0.10 0.07 
3.617854 5.26 11.47 2.27 5.90 5.38 7.78 2.87 5.32 0.77 1.37 -0.21 -0.12 0.79 1.65 -0.12 0.01 
2.752530 5.50 10.86 2.45 5.15 5.19 8.64 2.46 3.48 0.75 1.31 -0.20 -0.07 0.75 1.40 -0.14 0.08 
3.262864 5.33 10.39 2.30 4.76 5.04 8.25 2.67 3.62 0.76 1.34 -0.20 -0.10 0.77 1.32 -0.14 0.07 
2.496380 5.47 10.80 2.41 5.08 5.60 9.65 2.93 4.46 0.75 1.31 -0.21 -0.07 0.78 1.39 -0.13 0.07 
3.994873 5.13 9.83 2.13 4.30 5.68 9.12 2.76 3.91 0.78 1.37 -0.22 -0.12 0.78 1.45 -0.13 -0.01 
9.568391 4.76 10.01 1.84 4.69 5.18 9.07 2.44 4.06 0.83 1.48 -0.34 -0.20 0.84 1.49 -0.23 -0.04 
26.485442 1.78 3.01 -3.69 -5.63 2.15 1.71 -2.97 -5.82 0.68 1.19 -0.25 -0.27 0.74 1.25 -0.20 -0.13 
5.046307 4.73 9.65 3.27 5.94 4.90 8.53 3.63 5.16 0.70 1.19 -0.32 -0.17 0.68 1.20 -0.13 -0.07 
10.305002 -0.95 -1.45 1.36 -0.59 -1.30 -2.97 -1.32 -1.37 0.30 0.80 -0.20 -0.07 0.46 0.95 0.09 0.02 
3.044249 5.38 10.66 2.36 5.03 5.54 9.52 2.94 4.44 0.76 1.34 -0.20 -0.10 0.78 1.37 -0.11 0.04 
20.350332 11.39 22.14 8.02 16.13 11.54 20.83 8.53 15.41 0.98 1.74 -0.18 0.14 1.02 1.87 -0.01 0.34 
7.294286 8.43 16.49 5.21 10.60 8.76 15.25 5.75 9.96 0.86 1.53 -0.18 0.06 0.87 1.61 -0.04 0.22 
2.255791 4.97 9.88 2.38 4.64 5.22 8.70 2.87 4.01 0.70 1.22 -0.22 -0.05 0.70 1.28 -0.07 0.09 
3.792492 2.52 5.61 2.47 3.26 2.41 4.45 1.93 2.46 0.52 0.87 -0.20 -0.01 0.56 0.96 0.12 0.10 
2.241608 4.98 9.90 2.36 4.63 5.20 8.80 2.86 4.05 0.70 1.21 -0.22 -0.05 0.73 1.31 -0.07 0.09 
7.579934 3.53 6.68 -0.75 -0.62 4.02 5.51 -0.12 -0.98 0.68 1.19 -0.21 -0.12 0.68 1.26 -0.13 0.04 
2.212277 5.08 9.96 2.46 4.68 5.29 8.85 2.95 4.09 0.70 1.20 -0.23 -0.04 0.73 1.31 -0.07 0.10 
5.849776 8.14 15.78 5.01 9.89 8.45 14.59 5.52 9.27 0.82 1.44 -0.22 0.05 0.84 1.56 -0.04 0.24 
