Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
74.494955 2.46 1.53 8.14 5.05 2.53 3.06 3.98 6.09 0.45 1.06 -0.18 0.45 0.69 1.14 0.11 0.44 
75.382207 2.52 1.66 8.19 5.15 2.60 3.22 4.03 6.22 0.46 1.06 -0.18 0.45 0.69 1.14 0.11 0.43 
150.522387 -4.26 -11.89 1.82 -6.50 -4.10 -9.81 -2.11 -5.24 0.35 0.90 -0.15 0.62 0.59 0.98 0.21 0.58 
106.367344 8.22 13.90 11.20 13.70 8.67 15.14 8.91 14.93 0.55 1.27 0.08 0.54 0.83 1.41 0.20 0.53 
220.628737 0.77 -3.41 5.70 -1.81 0.10 -1.73 1.79 -0.33 0.74 1.19 0.19 0.81 0.82 1.21 0.26 0.73 
274.926474 16.75 30.44 18.81 31.44 17.40 31.77 18.59 32.70 1.11 2.12 -0.46 0.84 1.26 2.27 0.29 1.03 
74.161076 2.46 1.53 8.14 5.05 3.30 4.69 3.73 7.11 0.45 1.06 -0.18 0.45 0.71 1.20 0.19 0.56 
73.992557 2.46 1.53 8.14 5.05 3.60 5.17 4.76 8.17 0.45 1.06 -0.18 0.45 0.68 1.12 0.21 0.49 
74.001851 2.46 1.53 8.14 5.05 3.56 5.11 4.99 8.15 0.45 1.06 -0.18 0.45 0.69 1.13 0.10 0.44 
71.991755 2.46 1.18 8.14 4.72 3.60 4.92 4.76 7.84 0.45 1.08 -0.18 0.44 0.68 1.13 0.21 0.49 
76.006381 2.46 2.20 8.14 5.32 3.60 5.97 4.76 8.51 0.45 1.10 -0.18 0.46 0.68 1.15 0.21 0.49 
68.956422 2.46 1.47 8.14 5.43 3.60 5.14 4.76 8.52 0.45 1.05 -0.18 0.43 0.68 1.10 0.21 0.48 
137.560255 -8.12 -18.02 -1.89 -16.33 -6.29 -14.99 -5.21 -13.37 -0.04 -0.10 -0.48 -0.63 0.11 0.03 -0.28 -0.55 
70.078895 2.39 1.33 8.08 5.31 3.52 4.98 4.69 8.38 0.45 1.05 -0.18 0.43 0.68 1.10 0.22 0.48 
81.507310 -7.06 -17.20 0.06 -11.38 -5.67 -12.99 -4.11 -8.11 0.24 0.67 -0.24 0.36 0.47 0.71 0.22 0.32 
65.300284 5.37 7.92 9.27 9.88 6.76 11.36 7.42 12.95 0.48 1.11 0.01 0.41 0.75 1.21 0.23 0.42 
71.187867 -2.18 -7.63 4.49 -7.27 -0.47 -4.22 -0.15 -3.98 0.61 0.94 -0.06 0.39 0.75 0.99 0.10 0.53 
504.293925 19.13 34.91 21.65 35.61 20.68 38.27 21.43 38.58 1.16 2.24 -0.11 1.19 1.30 2.35 0.51 1.19 
8.488056 -0.59 -3.16 4.14 -2.23 1.10 0.07 1.63 0.78 0.23 0.53 -0.18 -0.11 0.50 0.66 -0.00 -0.06 
117.740745 -6.00 -13.17 -0.65 -13.44 -4.15 -10.41 -3.48 -10.56 -0.01 -0.19 -0.37 -0.61 0.20 0.01 -0.23 -0.52 
8.253637 -0.58 -3.16 4.14 -2.22 1.35 0.58 1.55 1.26 0.23 0.53 -0.18 -0.11 0.51 0.66 0.03 -0.08 
117.163555 -5.99 -13.16 -0.64 -13.43 -3.88 -9.88 -3.55 -10.09 -0.01 -0.18 -0.37 -0.61 0.20 0.01 -0.19 -0.52 
8.123329 -0.58 -3.14 4.15 -2.20 1.37 0.59 1.82 1.29 0.23 0.54 -0.18 -0.11 0.49 0.64 0.04 -0.03 
38.411509 6.17 9.96 9.83 8.21 7.90 13.60 8.00 12.99 0.39 0.99 -0.09 0.30 0.72 1.18 0.04 0.20 
