Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
195.512660 23.32 45.56 24.01 42.24 22.45 44.57 22.41 41.88 0.48 1.58 -0.37 0.55 0.83 1.49 -0.01 0.46 
197.783630 23.38 45.64 24.06 42.31 22.53 44.71 22.47 41.98 0.48 1.59 -0.37 0.55 0.83 1.49 -0.00 0.46 
202.627362 14.73 27.99 17.73 27.62 14.92 28.58 15.36 28.82 0.79 1.60 -0.14 0.72 1.06 1.88 0.24 0.68 
408.324629 28.15 53.12 24.24 45.22 27.47 52.59 23.97 45.06 0.70 2.23 -0.04 0.95 1.08 2.31 0.06 0.92 
666.612885 23.61 44.93 27.60 43.08 21.68 43.51 23.31 43.01 0.52 1.50 0.09 1.37 0.89 1.42 0.37 1.26 
233.418236 35.63 68.27 28.64 59.42 34.61 67.79 28.58 59.14 1.21 2.81 -0.50 0.13 1.27 2.94 -0.31 0.28 
199.176943 23.32 45.56 24.01 42.24 23.36 46.36 22.87 43.39 0.48 1.58 -0.37 0.55 0.84 1.59 0.08 0.58 
196.165526 23.32 45.56 24.01 42.24 22.46 44.64 22.66 42.14 0.48 1.58 -0.37 0.55 0.83 1.41 0.04 0.37 
195.142385 23.32 45.56 24.01 42.24 22.42 44.48 22.30 41.73 0.48 1.58 -0.37 0.55 0.83 1.51 0.01 0.48 
230.200979 23.32 45.48 24.01 42.31 22.42 44.21 22.30 41.77 0.48 1.48 -0.37 0.65 0.83 1.52 0.01 0.54 
173.025445 23.32 45.54 24.01 42.78 22.42 45.28 22.30 42.33 0.48 1.84 -0.37 0.47 0.83 1.56 0.01 0.42 
175.766566 23.32 45.57 24.01 42.69 22.42 45.21 22.30 42.23 0.48 1.80 -0.37 0.48 0.83 1.55 0.01 0.43 
48.097609 18.79 35.84 13.85 27.63 18.48 35.06 13.73 27.33 0.41 1.30 -0.61 -0.27 0.65 1.45 -0.45 -0.23 
140.548999 11.95 23.74 10.99 20.01 11.40 23.44 10.62 19.49 0.10 0.53 -0.88 -0.72 0.45 0.77 -0.68 -0.70 
39.147512 16.75 26.84 4.59 12.52 15.33 26.13 4.63 12.49 0.71 1.61 -0.47 -0.38 1.02 1.78 -0.31 -0.30 
61.954882 20.73 33.31 5.25 16.40 18.39 32.08 5.40 16.50 1.22 2.07 -0.46 -0.42 1.30 1.57 -0.29 -0.32 
9016485716241.886719 18.74 30.12 6.25 15.86 17.00 -20401208.39 6.14 -19981923.29 0.79 1.83 -0.50 -0.26 1.01 1380738.78 -0.36 1431813.87 
32.974714 12.77 19.97 1.42 5.88 12.01 20.24 1.79 6.28 0.71 1.23 -0.35 -0.38 1.12 1.67 -0.17 -0.21 
32.758375 12.73 19.92 1.40 5.84 11.75 19.72 1.51 5.77 0.72 1.23 -0.35 -0.37 1.12 1.65 -0.17 -0.22 
29.830225 11.15 16.79 -0.49 2.69 10.25 16.97 -0.25 2.87 0.77 1.17 -0.32 -0.35 1.15 1.54 -0.14 -0.18 
29.981093 11.13 16.78 -0.50 2.68 10.23 16.93 -0.27 2.85 0.77 1.17 -0.32 -0.35 1.15 1.54 -0.14 -0.18 
31.293941 10.78 15.96 -1.06 1.77 9.82 16.02 -0.80 1.96 0.77 1.15 -0.32 -0.36 1.16 1.46 -0.14 -0.18 
29.819663 11.15 16.80 -0.49 2.69 10.20 16.85 -0.25 2.84 0.77 1.17 -0.32 -0.35 1.15 1.54 -0.13 -0.17 
31.372948 10.77 15.93 -1.08 1.74 9.80 15.90 -0.83 1.92 0.77 1.15 -0.32 -0.36 1.16 1.46 -0.14 -0.19 
29.545298 11.18 16.85 -0.43 2.76 10.24 16.92 -0.19 2.90 0.77 1.17 -0.32 -0.35 1.15 1.54 -0.13 -0.17 
4.658150 11.66 18.70 1.53 5.52 11.23 18.77 1.74 5.60 0.70 1.40 -0.19 -0.09 1.13 1.75 -0.01 0.07 
23.648249 8.17 13.28 0.98 2.14 7.92 13.06 1.10 2.17 0.44 1.11 -0.04 0.21 0.75 1.58 0.11 0.34 
7.700626 11.39 15.91 -0.71 2.02 10.46 16.09 -0.46 2.18 0.87 1.38 -0.15 -0.09 1.27 1.79 0.02 0.08 
18.708901 17.38 28.78 5.08 14.09 16.19 28.83 5.38 14.36 1.09 1.86 -0.11 0.03 1.46 2.04 0.07 0.21 
7.305613 13.53 21.81 3.16 8.71 12.86 21.63 3.22 8.52 0.62 1.39 -0.25 -0.15 1.07 1.77 -0.08 -0.01 
4.686656 11.67 18.72 1.53 5.53 11.13 18.58 1.61 5.39 0.70 1.40 -0.19 -0.08 1.13 1.75 -0.01 0.07 
8.836533 14.52 23.79 3.29 9.79 13.73 23.59 3.55 9.99 0.90 1.63 -0.15 -0.03 1.30 1.84 0.03 0.14 
4.927160 11.28 17.93 1.03 4.71 10.85 18.12 1.26 4.85 0.71 1.39 -0.19 -0.09 1.15 1.75 -0.01 0.07 
5.161988 11.65 18.68 1.56 5.53 11.21 18.78 1.76 5.61 0.69 1.37 -0.21 -0.11 1.12 1.73 -0.03 0.05 
4.657699 11.75 18.87 1.65 5.71 11.32 18.95 1.85 5.79 0.70 1.40 -0.19 -0.09 1.13 1.75 -0.02 0.07 
5.094691 11.67 18.77 1.59 5.62 11.19 18.75 1.79 5.63 0.69 1.37 -0.21 -0.11 1.13 1.74 -0.02 0.06 
4.667708 11.75 18.86 1.65 5.70 11.33 18.94 1.85 5.79 0.70 1.40 -0.19 -0.09 1.13 1.75 -0.02 0.07 
4.876669 11.51 18.43 1.36 5.23 11.07 18.49 1.57 5.31 0.70 1.38 -0.20 -0.10 1.12 1.74 -0.02 0.06 
