Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
48.583162 -6.12 -12.29 -6.34 -15.10 -6.18 -13.50 -7.63 -15.36 0.04 0.05 -0.10 -0.14 0.46 0.67 -0.17 -0.12 
47.940233 -6.06 -12.16 -6.29 -14.99 -6.11 -13.37 -7.58 -15.25 0.04 0.06 -0.10 -0.14 0.47 0.68 -0.17 -0.11 
134.713687 -12.21 -25.20 -10.98 -25.64 -12.13 -25.18 -12.65 -24.94 -0.10 0.11 -0.19 -0.43 0.21 0.21 -0.32 -0.46 
169.449542 -1.45 -5.02 -6.18 -12.19 -1.82 -4.39 -5.94 -12.06 0.28 1.23 0.22 0.64 0.73 1.28 0.36 0.73 
35.999511 -5.75 -12.35 -0.99 -12.13 -5.66 -12.61 -5.90 -13.08 0.13 0.37 -0.11 -0.04 0.41 0.67 0.01 0.04 
184.857406 9.17 16.49 9.56 15.86 9.16 16.22 8.43 15.22 0.75 1.57 -0.04 0.74 0.89 1.74 0.25 0.89 
36.118982 -5.75 -12.35 -0.99 -12.13 -5.76 -12.85 -6.03 -12.87 0.13 0.37 -0.11 -0.04 0.40 0.50 0.05 0.04 
33.552639 -5.75 -12.35 -0.99 -12.13 -5.08 -11.40 -4.89 -11.62 0.13 0.37 -0.11 -0.04 0.43 0.63 -0.01 -0.03 
33.866731 -5.75 -12.35 -0.99 -12.13 -5.20 -11.62 -4.94 -11.86 0.13 0.37 -0.11 -0.04 0.43 0.63 -0.02 -0.03 
34.083547 -5.75 -12.90 -0.99 -12.47 -5.08 -11.77 -4.89 -11.98 0.13 0.51 -0.11 -0.05 0.43 0.62 -0.01 -0.03 
32.023489 -5.75 -10.87 -0.99 -11.34 -5.08 -10.52 -4.89 -10.86 0.13 0.19 -0.11 -0.06 0.43 0.56 -0.01 -0.04 
31.630265 -5.75 -10.99 -0.99 -10.66 -5.08 -9.95 -4.89 -10.14 0.13 0.19 -0.11 -0.02 0.43 0.47 -0.01 -0.03 
353.520802 -18.68 -37.10 -11.27 -37.67 -17.77 -36.26 -16.33 -37.24 -0.05 -0.41 -0.64 -0.89 0.16 -0.39 -0.51 -0.78 
31.631168 -5.75 -10.97 -0.98 -10.65 -5.07 -9.93 -4.88 -10.12 0.13 0.19 -0.11 -0.01 0.43 0.47 -0.01 -0.03 
127.579123 -14.80 -28.78 -8.27 -26.26 -13.91 -27.14 -12.79 -25.70 -0.05 -0.04 -0.28 -0.37 0.21 0.13 -0.19 -0.40 
22.863246 -3.07 -6.28 -0.26 -8.29 -1.94 -4.66 -3.23 -7.53 0.17 0.27 0.05 -0.01 0.30 0.43 0.00 0.04 
131.549567 5.45 9.85 6.81 6.76 5.89 11.55 4.41 8.18 0.43 1.43 0.28 0.61 0.84 1.40 0.14 0.62 
25.842488 -3.38 -6.69 0.76 -8.61 -2.31 -5.09 -3.09 -7.93 0.24 0.30 0.05 0.05 0.39 0.43 0.03 0.12 
108.618399 -9.30 -18.65 -5.15 -20.66 -8.38 -17.52 -8.58 -20.18 0.04 -0.21 -0.21 -0.46 0.25 -0.04 -0.18 -0.27 
23.284093 -3.08 -6.29 -0.27 -8.30 -2.18 -5.03 -3.29 -7.87 0.17 0.27 0.05 -0.01 0.30 0.38 -0.00 0.02 
56.188168 -8.30 -15.96 -4.13 -17.36 -7.09 -14.21 -7.66 -16.42 0.07 -0.02 0.04 -0.18 0.23 0.09 -0.03 -0.19 
22.451986 -3.03 -6.19 -0.23 -8.21 -1.86 -4.39 -2.97 -7.22 0.17 0.27 0.05 -0.00 0.30 0.37 -0.00 0.02 
