Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
11.319524 2.71 4.24 -3.01 -5.18 3.05 5.45 -2.55 -4.26 0.27 0.67 -0.21 -0.05 0.63 0.96 -0.08 0.06 
11.126985 2.77 4.34 -2.95 -5.09 3.13 5.58 -2.47 -4.12 0.27 0.67 -0.20 -0.05 0.63 0.97 -0.08 0.06 
48.013515 -3.48 -7.16 -8.01 -14.62 -2.73 -6.02 -7.24 -13.22 0.30 0.69 0.01 0.13 0.56 0.86 0.01 0.12 
53.805577 6.71 8.94 -3.00 -4.02 6.78 9.19 -2.46 -3.00 0.64 1.39 0.11 0.33 0.79 1.85 0.23 0.44 
2.832537 4.51 9.05 7.58 6.20 4.91 8.89 4.54 7.52 0.16 0.47 -0.12 -0.13 0.60 0.89 -0.15 -0.14 
43.446966 17.97 35.59 12.92 27.13 18.82 35.62 13.44 28.04 0.89 1.64 -0.19 0.11 1.12 2.03 -0.03 0.29 
2.725627 4.51 9.05 7.58 6.20 5.73 10.42 4.76 8.92 0.16 0.47 -0.12 -0.13 0.60 0.90 -0.11 -0.03 
2.749176 4.51 9.05 7.58 6.20 5.95 11.05 5.69 9.69 0.16 0.47 -0.12 -0.13 0.59 0.90 -0.16 -0.15 
2.732942 4.51 9.05 7.58 6.20 5.62 10.18 4.73 8.68 0.16 0.47 -0.12 -0.13 0.60 0.90 -0.12 -0.03 
2.198342 4.51 8.01 7.58 5.24 5.73 10.10 4.76 8.55 0.16 0.55 -0.12 -0.00 0.60 0.90 -0.11 -0.04 
1.566204 4.51 10.07 7.58 6.64 5.73 10.70 4.76 9.35 0.16 0.66 -0.12 -0.10 0.60 0.81 -0.11 0.00 
1.431154 4.51 10.08 7.58 7.12 5.73 11.56 4.76 10.01 0.16 0.46 -0.12 -0.09 0.60 0.91 -0.11 -0.04 
220.767810 -3.71 -5.83 1.64 -8.03 -2.65 -4.21 -2.36 -6.64 -0.29 -0.47 -0.51 -0.90 -0.04 -0.43 -0.41 -0.68 
1.364735 4.52 10.09 7.59 7.14 5.75 11.59 4.77 10.03 0.16 0.47 -0.12 -0.09 0.60 0.91 -0.11 -0.03 
34.123534 -3.80 -6.24 -0.40 -7.49 -2.23 -4.19 -2.47 -3.95 0.16 0.51 -0.00 0.17 0.47 0.73 0.08 0.20 
1.244987 5.02 11.34 8.45 9.15 6.30 12.73 5.67 11.02 0.25 0.42 -0.12 -0.06 0.62 0.92 -0.02 0.08 
