Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
16.842420 8.51 14.40 0.55 3.14 8.84 12.76 1.65 3.67 0.81 1.37 -0.33 -0.27 1.02 1.54 -0.14 -0.03 
16.446019 8.57 14.51 0.60 3.24 8.90 12.86 1.72 3.78 0.81 1.38 -0.33 -0.27 1.04 1.55 -0.14 -0.02 
20.172455 2.34 3.30 -4.67 -6.88 2.85 2.68 -3.34 -6.10 0.78 1.38 -0.18 -0.17 0.92 1.63 -0.12 -0.00 
18.164069 12.60 19.38 0.94 5.35 11.75 17.46 2.09 6.10 1.11 1.87 -0.08 0.11 1.36 2.00 0.12 0.29 
14.922887 10.83 20.22 11.69 19.19 10.98 19.98 10.55 18.68 0.69 1.25 -0.33 0.07 0.87 1.62 0.17 0.25 
65.788035 22.79 42.15 15.53 33.00 22.39 39.83 16.48 32.89 1.40 2.33 -0.32 -0.07 1.38 2.43 -0.09 0.46 
14.301599 10.83 20.22 11.69 19.19 10.42 17.95 10.29 17.94 0.69 1.25 -0.33 0.07 0.79 1.44 0.20 0.26 
16.060440 10.83 20.22 11.69 19.19 12.02 21.66 11.28 19.84 0.69 1.25 -0.33 0.07 0.89 1.69 0.24 0.32 
14.816707 10.83 20.22 11.69 19.19 10.80 19.39 10.50 18.70 0.69 1.25 -0.33 0.07 0.85 1.48 0.17 0.29 
36.139436 10.83 19.89 11.69 19.68 10.42 17.85 10.29 18.35 0.69 1.32 -0.33 0.25 0.79 1.51 0.20 0.46 
10.229291 10.83 21.07 11.69 19.40 10.42 18.42 10.29 18.08 0.69 1.14 -0.33 -0.01 0.79 1.29 0.20 0.22 
10.735123 10.83 20.73 11.69 19.36 10.42 18.33 10.29 18.07 0.69 1.17 -0.33 0.01 0.79 1.30 0.20 0.23 
26.987122 -2.19 -5.18 2.54 -3.58 -2.78 -7.22 -2.85 -5.67 0.12 0.09 -0.29 -0.25 0.44 0.29 -0.05 0.12 
28.882606 16.06 30.45 13.91 25.95 15.98 27.91 14.30 24.62 0.95 1.57 -0.37 -0.10 1.01 1.70 -0.12 0.18 
10.314686 10.84 21.10 11.71 19.43 10.43 18.45 10.30 18.11 0.69 1.14 -0.33 -0.00 0.79 1.30 0.20 0.23 
9.322689 10.38 20.71 11.78 19.54 9.88 17.74 9.82 18.20 0.63 1.05 -0.34 -0.01 0.75 1.44 0.18 0.17 
16.308582 11.60 23.36 13.01 21.78 11.06 20.32 10.86 20.41 0.45 0.78 -0.42 -0.18 0.65 1.20 0.07 -0.04 
89.475054 2.79 5.49 6.01 6.38 2.19 2.23 2.16 4.24 0.39 1.03 -0.07 0.50 0.62 1.18 0.25 0.83 
7.743374 9.18 17.96 11.56 18.43 8.63 15.12 8.92 17.10 0.59 1.03 -0.49 -0.09 0.73 1.39 0.21 0.09 
34.875870 15.75 30.75 13.94 26.84 15.82 28.60 14.29 25.35 0.95 1.55 -0.50 -0.19 1.01 1.79 -0.24 0.10 
120.007054 9.31 18.00 13.40 19.50 8.42 14.78 8.98 17.39 0.58 1.08 -0.41 0.57 0.78 1.45 0.27 0.78 
14.826852 7.41 14.31 5.84 10.25 7.20 12.06 6.15 9.28 0.62 0.99 -0.42 -0.28 0.69 1.08 -0.12 -0.02 
7.445656 9.15 17.91 11.56 18.40 8.34 14.77 8.61 16.59 0.59 1.02 -0.49 -0.09 0.74 1.40 0.19 0.08 
130.170019 1.60 3.58 6.61 4.21 0.23 -0.98 0.92 1.27 0.39 0.71 -0.22 0.61 0.62 1.18 0.22 0.96 
7.327234 9.14 17.88 11.47 18.30 8.20 14.61 8.51 16.31 0.59 1.03 -0.49 -0.09 0.74 1.40 0.20 0.08 
17.528318 7.89 15.22 5.96 10.72 7.44 12.38 6.03 9.12 0.63 1.01 -0.42 -0.30 0.71 1.12 -0.19 -0.04 
7.306887 9.17 17.94 11.48 18.34 8.12 14.26 8.45 16.11 0.59 1.03 -0.49 -0.10 0.74 1.40 0.21 0.09 
35.947982 15.92 31.09 14.03 27.04 15.54 28.00 13.98 24.67 0.94 1.53 -0.50 -0.21 1.00 1.78 -0.22 0.08 
8.166531 9.14 18.42 11.47 18.38 8.08 14.47 8.42 16.06 0.59 1.00 -0.49 -0.13 0.74 1.38 0.21 0.08 
129.816694 1.65 3.09 6.64 4.31 0.04 -1.50 0.78 1.05 0.39 0.83 -0.22 0.61 0.62 1.18 0.23 0.94 
7.442765 9.16 18.05 11.42 18.30 8.11 14.00 8.44 16.05 0.59 1.02 -0.49 -0.11 0.74 1.43 0.21 0.08 
17.490410 7.92 15.26 5.97 10.75 7.32 12.10 5.95 8.94 0.63 1.01 -0.42 -0.30 0.71 1.10 -0.20 -0.03 
22.189861 10.38 20.64 12.75 20.62 9.25 16.81 9.50 18.35 0.42 0.76 -0.53 -0.27 0.63 1.17 0.10 -0.12 
7.301923 9.16 17.93 11.45 18.30 8.11 14.25 8.44 16.07 0.59 1.03 -0.49 -0.10 0.74 1.40 0.21 0.09 
9.936337 8.55 16.72 8.71 14.69 7.71 13.75 7.68 12.61 0.62 1.01 -0.44 -0.21 0.71 1.23 0.07 0.06 
7.095142 9.10 17.89 11.50 18.37 8.03 14.05 8.37 16.15 0.58 1.02 -0.49 -0.08 0.73 1.40 0.20 0.09 
17.643072 12.40 24.41 12.62 22.68 11.56 21.05 11.74 20.40 0.78 1.28 -0.50 -0.14 0.87 1.67 0.14 0.13 
12.554114 8.44 16.45 11.31 17.50 7.33 12.60 7.84 15.46 0.56 1.02 -0.61 0.08 0.72 1.36 0.20 0.08 
82.868548 6.95 14.06 10.47 13.99 5.77 9.53 6.07 12.63 0.58 1.06 -0.41 0.48 0.73 1.44 0.28 0.41 
12.566022 9.90 19.60 12.14 19.71 8.82 15.76 9.12 17.46 0.50 0.88 -0.50 -0.18 0.69 1.28 0.14 -0.02 
7.084649 9.12 17.92 11.50 18.39 7.95 14.01 8.33 16.06 0.58 1.03 -0.49 -0.08 0.73 1.40 0.20 0.09 
12.096279 10.84 21.31 12.08 20.68 9.80 17.66 10.13 18.29 0.68 1.16 -0.49 -0.13 0.79 1.52 0.19 0.13 
7.043954 9.11 17.91 11.45 18.33 7.93 13.96 8.29 15.95 0.58 1.03 -0.49 -0.09 0.73 1.40 0.20 0.08 
7.971982 8.84 17.39 10.10 16.66 7.78 13.76 8.01 14.31 0.60 1.00 -0.46 -0.16 0.72 1.35 0.14 0.07 
7.042707 9.12 17.93 11.46 18.34 7.90 13.88 8.28 15.90 0.58 1.03 -0.49 -0.09 0.73 1.40 0.21 0.09 
7.448080 9.10 18.05 11.45 18.38 7.89 13.97 8.27 15.91 0.58 1.00 -0.49 -0.11 0.73 1.41 0.21 0.07 
7.023781 9.12 17.92 11.47 18.35 7.90 13.92 8.28 15.91 0.58 1.03 -0.49 -0.09 0.73 1.39 0.21 0.09 
33.014221 8.05 16.28 10.97 16.07 6.81 11.67 7.12 14.31 0.58 1.01 -0.43 0.26 0.73 1.40 0.24 0.18 
11.333887 8.75 17.16 11.37 17.85 7.50 13.13 7.98 15.53 0.57 1.02 -0.55 0.07 0.72 1.38 0.21 0.08 
7.021635 9.11 17.91 11.46 18.34 7.89 13.92 8.28 15.90 0.58 1.03 -0.49 -0.09 0.73 1.39 0.21 0.09 
8.976254 9.49 18.72 11.78 18.98 8.26 14.73 8.61 16.52 0.54 0.94 -0.49 -0.13 0.70 1.33 0.17 0.03 
7.003484 9.12 17.92 11.48 18.38 7.89 13.91 8.28 15.94 0.58 1.02 -0.49 -0.08 0.73 1.39 0.20 0.09 
9.417512 10.01 19.67 11.78 19.58 8.84 15.79 9.22 17.10 0.63 1.09 -0.49 -0.11 0.75 1.44 0.20 0.11 
15.230972 9.17 17.99 11.80 18.50 7.91 13.94 8.33 16.30 0.58 1.04 -0.51 0.11 0.73 1.39 0.21 0.11 
6.264071 8.88 17.54 10.78 17.43 7.72 13.57 8.04 15.00 0.59 1.01 -0.46 -0.11 0.71 1.38 0.18 0.08 
6.166405 8.88 17.47 10.77 17.42 7.71 13.53 8.04 14.99 0.59 1.02 -0.46 -0.11 0.71 1.38 0.18 0.08 
7.538713 8.64 16.95 10.57 17.04 7.47 13.06 7.87 14.61 0.58 1.02 -0.50 -0.15 0.71 1.36 0.17 0.06 
6.163249 8.89 17.49 10.78 17.43 7.69 13.51 7.99 14.94 0.59 1.02 -0.46 -0.11 0.71 1.38 0.19 0.08 
8.667309 9.29 18.35 11.02 18.02 8.10 14.39 8.37 15.51 0.55 0.95 -0.46 -0.16 0.69 1.32 0.14 0.03 
6.180176 8.89 17.50 10.76 17.41 7.68 13.50 7.98 14.90 0.59 1.02 -0.46 -0.11 0.71 1.38 0.19 0.08 
8.500099 9.74 19.12 10.97 18.44 8.62 15.35 8.87 15.94 0.64 1.10 -0.46 -0.13 0.76 1.43 0.17 0.11 
4.389035 8.12 15.88 10.43 16.31 6.90 11.88 7.20 13.87 0.58 1.05 -0.44 -0.05 0.71 1.38 0.20 0.12 
19.142678 7.53 15.23 10.21 14.79 6.29 10.65 6.54 13.00 0.54 0.92 -0.43 0.18 0.69 1.32 0.19 0.12 
4.386363 8.12 15.89 10.43 16.31 6.88 11.84 7.19 13.84 0.58 1.05 -0.44 -0.05 0.71 1.38 0.21 0.12 
5.188870 8.44 16.55 10.39 16.64 7.23 12.50 7.55 14.15 0.63 1.14 -0.44 -0.03 0.74 1.47 0.23 0.17 
4.396269 8.12 15.88 10.44 16.32 6.88 11.86 7.19 13.85 0.58 1.05 -0.44 -0.05 0.71 1.38 0.21 0.12 
12.141785 7.56 14.76 10.11 15.21 6.30 10.67 6.69 13.05 0.57 1.03 -0.48 0.11 0.70 1.37 0.20 0.11 
4.485722 8.21 16.07 10.47 16.44 6.96 12.02 7.27 13.95 0.58 1.04 -0.44 -0.06 0.71 1.38 0.20 0.11 
4.921702 8.58 16.87 10.60 16.92 7.33 12.73 7.61 14.36 0.59 1.04 -0.43 -0.07 0.71 1.37 0.20 0.11 
4.453563 8.21 16.14 10.50 16.44 6.98 12.04 7.25 13.98 0.58 1.03 -0.43 -0.04 0.71 1.38 0.21 0.12 
4.380717 8.12 15.89 10.43 16.31 6.88 11.84 7.19 13.84 0.58 1.05 -0.44 -0.05 0.71 1.38 0.21 0.12 
