Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
22.683450 3.32 5.71 -2.07 -2.91 3.84 5.08 -1.33 -2.76 0.70 1.33 -0.01 0.15 0.82 1.42 0.04 0.27 
23.141722 3.38 5.86 -2.01 -2.76 3.91 5.22 -1.26 -2.63 0.70 1.33 -0.01 0.16 0.82 1.43 0.04 0.28 
32.033162 -2.57 -4.88 -6.91 -12.31 -2.08 -4.36 -6.17 -12.09 0.55 0.99 -0.15 -0.11 0.62 1.29 -0.12 0.02 
157.767984 7.60 11.56 -1.83 -0.85 7.61 10.62 -1.02 -0.55 1.03 2.10 0.32 0.65 1.40 2.13 0.39 0.73 
174.700657 4.82 8.38 8.67 8.38 4.67 8.48 4.46 9.25 0.54 1.22 0.07 0.73 0.73 1.43 0.37 0.73 
62.405411 12.76 22.03 1.32 7.99 12.24 23.57 2.33 8.73 1.62 2.77 0.10 0.31 1.53 3.05 0.16 0.40 
22.894497 3.32 5.71 -2.07 -2.91 3.48 4.37 -1.29 -3.09 0.70 1.33 -0.01 0.15 0.76 1.38 0.08 0.35 
22.123959 3.32 5.71 -2.07 -2.91 4.37 7.29 -1.35 -1.72 0.70 1.33 -0.01 0.15 0.75 1.31 -0.01 0.17 
22.115049 3.32 5.71 -2.07 -2.91 4.38 7.28 -1.32 -1.75 0.70 1.33 -0.01 0.15 0.75 1.34 -0.00 0.19 
20.535506 3.32 6.64 -2.07 -1.89 4.38 7.76 -1.32 -0.72 0.70 1.38 -0.01 0.14 0.75 1.36 -0.00 0.19 
19.823718 3.32 6.64 -2.07 -2.17 4.38 8.22 -1.32 -0.99 0.70 1.31 -0.01 0.13 0.75 1.33 -0.00 0.18 
20.128393 3.32 6.69 -2.07 -2.05 4.38 8.26 -1.32 -0.88 0.70 1.32 -0.01 0.14 0.75 1.35 -0.00 0.18 
64.059339 -3.81 -8.25 -11.28 -19.34 -2.97 -6.59 -10.45 -17.98 0.53 0.85 -0.20 -0.27 0.72 1.00 -0.18 -0.23 
19.742601 3.30 6.58 -2.09 -2.24 4.35 8.15 -1.36 -1.08 0.70 1.31 -0.01 0.13 0.75 1.33 -0.00 0.17 
118.210149 3.52 1.82 -8.21 -11.74 3.35 3.06 -7.37 -10.38 1.08 1.83 0.28 0.48 1.30 1.92 0.30 0.51 
36.832483 6.40 12.18 0.71 3.06 7.37 13.70 1.38 4.18 0.77 1.47 -0.04 0.28 0.83 1.55 0.04 0.36 
204.365837 -3.52 -7.21 0.85 -4.50 -3.13 -6.08 -2.10 -4.46 0.27 0.73 -0.06 0.76 0.51 0.90 0.09 0.74 
20.413734 3.33 6.64 -2.08 -2.20 3.88 7.22 -1.86 -2.02 0.70 1.32 -0.01 0.13 0.75 1.31 -0.01 0.16 
53.011190 11.53 20.24 -0.08 5.75 11.75 23.34 0.89 7.46 1.59 2.76 0.08 0.26 1.62 2.89 0.12 0.33 
25.760535 -0.32 -0.85 -6.77 -10.90 0.70 0.70 -5.99 -9.64 0.61 1.08 -0.12 -0.09 0.69 1.18 -0.11 -0.05 
19.819166 3.30 6.58 -2.10 -2.25 4.35 8.15 -1.39 -1.06 0.70 1.31 -0.01 0.13 0.75 1.32 -0.01 0.16 
51.915436 3.03 3.84 -5.92 -8.24 3.55 5.52 -5.11 -6.93 0.85 1.57 0.11 0.27 1.07 1.76 0.13 0.29 
19.745728 3.30 6.58 -2.09 -2.24 4.35 8.13 -1.35 -1.09 0.70 1.31 -0.01 0.13 0.75 1.34 -0.00 0.18 
13.602356 -0.79 -0.64 -0.25 -2.26 -0.16 -0.42 -0.42 -1.42 0.37 0.67 -0.11 0.05 0.54 0.97 -0.07 0.07 
3.215030 3.52 7.92 2.09 4.34 4.54 8.21 2.70 5.35 0.70 1.22 -0.19 -0.01 0.72 1.48 -0.16 0.08 
3.700754 3.61 8.38 1.74 4.34 4.88 8.52 2.45 5.57 0.78 1.38 -0.29 -0.09 0.85 1.70 -0.23 0.09 
3.277674 3.60 7.95 2.16 4.73 4.60 8.30 2.77 5.73 0.70 1.24 -0.18 -0.01 0.73 1.48 -0.16 0.09 
20.013446 7.11 14.43 7.45 13.71 8.00 15.17 7.98 14.62 0.84 1.57 -0.39 0.17 0.91 1.75 -0.18 0.28 
2.968355 3.42 7.76 1.96 4.06 4.44 8.03 2.57 5.08 0.70 1.22 -0.19 -0.03 0.72 1.48 -0.16 0.06 
35.764683 -0.28 0.46 -2.44 -4.07 0.92 0.69 -1.73 -2.87 0.59 1.03 -0.39 -0.35 0.67 1.28 -0.34 -0.22 
2.951115 3.48 7.87 1.93 4.04 4.51 7.89 2.56 5.08 0.70 1.23 -0.19 -0.03 0.72 1.49 -0.16 0.06 
4.447173 5.13 10.82 1.78 4.79 6.47 11.10 2.66 6.09 0.81 1.46 -0.13 0.00 0.85 1.74 -0.10 0.13 
3.100603 3.78 8.39 1.90 4.17 4.65 8.14 2.32 4.79 0.72 1.28 -0.18 -0.03 0.77 1.53 -0.16 0.05 
11.800207 4.18 9.64 3.57 6.85 5.02 9.25 4.00 7.71 0.69 1.23 -0.11 0.13 0.75 1.52 -0.08 0.21 
