Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
145.823315 22.14 39.66 9.29 24.47 21.30 41.13 10.29 24.90 1.71 2.76 0.14 0.51 1.71 3.62 0.32 0.68 
148.097671 22.20 39.76 9.34 24.58 21.36 41.31 10.36 25.00 1.71 2.77 0.14 0.51 1.71 3.60 0.32 0.68 
319.673693 25.73 42.68 9.37 25.65 23.62 45.00 10.37 26.11 2.21 3.28 0.39 0.86 1.98 4.27 0.56 1.01 
301.203396 27.58 53.09 20.99 43.75 27.83 52.40 21.53 43.13 1.52 2.73 0.11 0.74 1.62 3.19 0.33 1.17 
246.151649 27.95 49.01 11.80 31.90 26.97 51.39 13.01 32.87 2.64 4.02 0.22 0.60 2.60 4.75 0.37 0.73 
145.671812 22.14 39.66 9.29 24.47 21.12 41.07 10.27 24.88 1.71 2.76 0.14 0.51 1.66 3.60 0.32 0.77 
148.008024 22.14 39.66 9.29 24.47 22.26 41.11 11.26 27.04 1.71 2.76 0.14 0.51 1.67 2.85 0.28 0.71 
145.961150 22.14 39.66 9.29 24.47 21.28 41.51 10.20 24.96 1.71 2.76 0.14 0.51 1.68 3.67 0.30 0.71 
144.640395 22.14 40.61 9.29 25.25 21.12 42.11 10.27 25.64 1.71 2.77 0.14 0.50 1.66 3.48 0.32 0.77 
141.057079 22.14 40.29 9.29 24.95 21.12 41.76 10.27 25.43 1.71 2.77 0.14 0.49 1.66 3.57 0.32 0.75 
141.671357 22.14 40.44 9.29 25.10 21.12 41.93 10.27 25.54 1.71 2.77 0.14 0.49 1.66 3.61 0.32 0.75 
33.976821 13.42 23.06 0.49 7.20 12.01 21.98 1.52 7.81 1.45 2.19 -0.03 0.18 1.40 2.23 0.14 0.41 
62.439084 4.45 1.09 -11.13 -15.06 1.51 -0.11 -10.00 -14.19 1.28 1.50 0.03 0.18 1.32 1.93 0.19 0.37 
16.359954 11.14 20.52 2.18 8.06 10.84 21.12 2.91 7.88 0.97 1.70 -0.10 0.12 1.17 2.03 0.08 0.38 
11.306330 4.55 10.23 2.02 4.82 4.47 7.79 2.37 3.91 0.55 0.93 -0.36 -0.24 0.62 1.17 -0.13 -0.00 
10.988509 4.62 10.37 2.09 4.96 4.56 7.92 2.44 4.04 0.56 0.94 -0.36 -0.24 0.63 1.17 -0.13 0.00 
4.353509 4.45 10.12 4.43 7.80 4.14 6.80 3.50 6.55 0.49 0.87 -0.34 -0.17 0.61 1.09 0.01 0.03 
4.251556 4.56 10.35 4.53 8.01 3.69 6.16 3.07 5.72 0.50 0.88 -0.34 -0.17 0.59 1.09 0.02 0.03 
23.001561 4.18 7.57 5.69 8.33 3.20 4.60 2.92 5.51 0.44 1.06 -0.33 0.22 0.58 1.09 0.05 0.46 
4.350796 4.57 10.38 4.54 8.03 3.45 5.43 2.96 5.41 0.50 0.88 -0.34 -0.17 0.59 1.08 0.03 0.05 
3.482449 4.25 9.35 5.27 8.41 2.90 4.49 2.67 5.51 0.46 0.93 -0.33 -0.15 0.58 1.09 0.06 0.03 
3.722824 4.15 8.93 5.18 7.99 2.92 4.20 2.65 5.26 0.46 0.93 -0.33 -0.15 0.57 1.08 0.05 0.03 
49.930602 0.81 3.05 6.29 1.74 -1.30 -2.77 -0.80 -2.39 0.37 0.65 -0.23 0.33 0.57 1.06 0.10 0.65 
67.189362 -6.54 -13.23 -5.48 -13.64 -7.87 -15.54 -8.73 -16.33 -0.03 0.33 -0.36 -0.32 0.25 0.03 -0.21 -0.22 
12.437521 9.41 19.12 6.21 13.23 8.39 15.73 5.83 10.59 0.81 1.36 -0.37 -0.24 0.87 1.49 -0.21 0.01 
13.218946 2.34 5.79 5.13 5.68 0.80 0.46 1.01 3.50 0.36 0.88 -0.41 0.12 0.55 0.98 0.05 0.22 
1.628227 6.54 14.27 7.06 12.56 5.27 8.94 4.79 9.70 0.55 1.05 -0.27 -0.02 0.66 1.25 0.11 0.16 
1.618011 6.55 14.28 7.04 12.54 5.30 8.95 4.79 9.68 0.55 1.05 -0.27 -0.02 0.65 1.25 0.11 0.17 
2.225998 5.14 10.96 2.36 5.01 4.14 6.42 1.89 2.55 0.51 0.91 -0.24 -0.03 0.64 1.16 -0.01 0.20 
2.511157 6.39 13.88 7.85 13.35 5.01 8.43 4.65 10.44 0.52 1.07 -0.25 0.00 0.66 1.24 0.13 0.17 
20.885141 8.35 17.37 9.36 16.12 7.01 12.55 6.29 13.27 0.57 1.18 -0.15 0.19 0.72 1.37 0.18 0.34 
1.754684 6.63 14.46 7.10 12.68 5.12 8.64 4.58 9.31 0.55 1.05 -0.27 -0.01 0.66 1.27 0.11 0.17 
9.162205 12.12 24.40 7.41 16.72 11.55 21.25 7.21 14.31 0.92 1.58 -0.27 -0.09 0.96 1.83 -0.11 0.19 
1.589872 6.53 14.25 7.04 12.53 5.37 9.12 4.84 9.85 0.55 1.05 -0.27 -0.02 0.66 1.27 0.10 0.15 
11.934865 1.86 5.62 4.68 4.02 0.46 -0.45 0.48 0.71 0.32 0.57 -0.37 0.10 0.53 0.98 0.02 0.33 
1.827000 6.61 14.34 7.26 12.78 5.36 9.10 4.89 9.95 0.55 1.06 -0.27 -0.01 0.66 1.28 0.11 0.16 
8.769733 11.68 23.61 7.07 16.04 11.05 20.56 6.91 13.81 0.91 1.55 -0.29 -0.12 0.98 1.81 -0.13 0.15 
1.823929 6.78 14.85 7.25 13.01 5.73 9.84 5.23 10.49 0.56 1.06 -0.27 -0.02 0.66 1.29 0.11 0.17 
61.832239 7.33 15.34 9.13 13.80 5.99 10.77 5.27 10.73 0.51 1.14 -0.15 0.40 0.69 1.28 0.16 0.54 
7.439338 6.94 14.79 8.10 13.81 5.69 10.04 5.06 11.14 0.53 1.10 -0.21 0.09 0.67 1.29 0.14 0.24 
1.642048 6.61 14.47 7.07 12.69 5.43 9.33 4.90 9.97 0.55 1.05 -0.27 -0.02 0.66 1.28 0.11 0.16 
3.838644 9.45 19.91 7.31 14.99 8.59 15.12 6.86 12.49 0.74 1.25 -0.28 -0.05 0.85 1.55 -0.03 0.20 
3.087200 6.71 14.71 8.09 13.96 5.43 9.32 5.15 11.24 0.55 1.09 -0.28 0.01 0.68 1.30 0.14 0.16 
0.921183 5.31 11.59 5.52 9.58 4.18 6.92 3.59 6.93 0.51 0.96 -0.29 -0.08 0.61 1.17 0.06 0.11 
1.480293 4.55 10.05 4.78 8.09 3.45 5.45 2.81 5.53 0.47 0.91 -0.29 -0.10 0.59 1.10 0.04 0.08 
5.538279 3.76 8.64 4.32 7.10 2.54 3.72 2.18 4.38 0.45 0.88 -0.35 -0.17 0.56 1.06 0.02 0.01 
0.780742 5.46 11.73 5.54 9.55 4.34 7.28 3.60 6.92 0.50 0.96 -0.27 -0.04 0.62 1.17 0.06 0.14 
0.675652 5.73 12.33 5.41 9.59 4.64 7.87 3.81 6.97 0.52 0.95 -0.27 -0.05 0.63 1.20 0.06 0.15 
0.851024 7.05 15.03 5.40 10.44 6.14 10.60 4.71 7.96 0.60 1.00 -0.27 -0.05 0.69 1.33 0.03 0.18 
0.702689 5.75 12.35 5.39 9.57 4.60 7.77 3.75 6.83 0.52 0.95 -0.27 -0.04 0.63 1.20 0.06 0.15 
0.822005 5.31 11.44 4.61 8.24 4.22 7.09 3.28 5.63 0.51 0.94 -0.28 -0.07 0.63 1.19 0.04 0.13 
0.660409 5.72 12.30 5.38 9.55 4.65 7.89 3.80 6.95 0.52 0.95 -0.27 -0.05 0.63 1.20 0.06 0.15 
0.792490 6.01 12.85 6.08 10.63 4.88 8.45 4.19 7.95 0.53 1.01 -0.27 -0.04 0.64 1.21 0.07 0.14 
0.644965 5.59 12.06 5.21 9.26 4.54 7.71 3.68 6.70 0.52 0.94 -0.27 -0.05 0.62 1.18 0.05 0.14 
1.074274 4.69 10.12 4.32 7.41 3.65 5.99 2.72 4.91 0.47 0.91 -0.27 -0.06 0.59 1.11 0.03 0.12 
0.631973 5.56 11.99 5.17 9.17 4.55 7.67 3.68 6.66 0.52 0.94 -0.27 -0.06 0.62 1.18 0.05 0.14 
1.016174 6.21 13.37 5.93 10.68 5.20 8.96 4.35 8.17 0.54 1.00 -0.26 -0.02 0.64 1.24 0.07 0.17 
