Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
105.671102 13.03 25.53 11.73 21.20 12.85 25.18 11.09 20.41 0.75 1.47 0.01 0.51 0.97 1.74 0.10 0.59 
107.456216 13.09 25.64 11.79 21.30 12.93 25.33 11.16 20.55 0.76 1.48 0.01 0.51 0.97 1.75 0.10 0.59 
315.326460 17.64 32.99 11.88 23.22 17.41 32.53 11.47 22.50 0.96 1.97 0.31 0.95 1.17 2.22 0.40 1.03 
356.286101 13.48 26.81 17.23 24.80 12.88 25.06 13.57 24.24 0.78 1.54 0.20 1.03 1.01 1.79 0.33 1.03 
139.127637 25.08 46.64 16.05 35.46 24.13 46.86 15.84 35.00 1.51 2.49 -0.00 0.40 1.67 2.69 0.15 0.56 
107.613142 13.03 25.53 11.73 21.20 13.83 27.11 12.05 22.39 0.75 1.47 0.01 0.51 0.98 1.77 0.11 0.61 
105.524490 13.03 25.53 11.73 21.20 12.77 25.03 11.02 20.23 0.75 1.47 0.01 0.51 0.94 1.67 0.08 0.56 
105.600679 13.03 25.53 11.73 21.20 12.81 25.11 11.06 20.31 0.75 1.47 0.01 0.51 0.95 1.70 0.09 0.57 
112.101625 13.03 25.88 11.73 22.19 12.77 24.60 11.02 21.19 0.75 1.50 0.01 0.53 0.94 1.73 0.08 0.58 
101.158136 13.03 25.42 11.73 21.11 12.77 25.39 11.02 20.14 0.75 1.45 0.01 0.49 0.94 1.55 0.08 0.55 
102.510009 13.03 25.47 11.73 21.16 12.77 25.38 11.02 20.19 0.75 1.46 0.01 0.50 0.94 1.55 0.08 0.55 
2.236584 7.15 13.63 2.71 5.71 7.03 13.13 2.20 4.84 0.65 1.16 -0.22 -0.02 0.74 1.25 -0.13 0.08 
9.504614 0.70 1.86 3.78 2.77 0.32 1.61 1.54 2.47 0.31 0.77 -0.50 -0.18 0.56 0.77 -0.20 -0.29 
45.956555 0.23 -2.84 -9.33 -15.79 -0.25 -3.56 -9.76 -16.54 0.63 1.08 -0.25 -0.20 0.89 1.22 -0.15 -0.11 
8.197980 12.23 21.80 3.57 10.01 11.60 21.58 3.18 9.32 1.03 1.70 -0.20 -0.03 1.24 1.87 -0.09 0.07 
2.374291 7.15 13.64 2.71 5.71 6.77 12.61 1.94 4.32 0.65 1.16 -0.22 -0.01 0.74 1.25 -0.13 0.08 
14.070222 3.70 5.56 -3.29 -4.97 3.54 5.05 -3.74 -5.75 0.60 1.08 -0.24 -0.12 0.71 1.21 -0.14 -0.04 
2.201021 7.12 13.60 2.74 5.74 6.99 13.08 2.22 4.86 0.65 1.16 -0.22 -0.02 0.74 1.24 -0.13 0.08 
4.463410 3.96 8.00 3.57 5.25 3.74 7.85 2.88 4.30 0.47 0.86 -0.34 -0.16 0.65 0.91 -0.23 -0.09 
2.428370 7.23 13.56 2.90 5.76 7.09 13.03 2.38 4.88 0.65 1.16 -0.22 -0.01 0.74 1.25 -0.12 0.08 
3.183164 7.37 14.19 3.58 6.93 7.23 13.71 3.04 6.03 0.63 1.12 -0.21 0.02 0.74 1.22 -0.11 0.11 
2.222315 7.12 13.61 2.74 5.75 6.95 12.99 2.17 4.78 0.65 1.16 -0.22 -0.02 0.75 1.24 -0.13 0.07 
2.525036 7.17 13.81 3.09 6.29 7.01 13.25 2.53 5.35 0.64 1.14 -0.22 0.00 0.73 1.22 -0.12 0.09 
2.194452 7.10 13.56 2.70 5.69 6.97 13.07 2.19 4.83 0.64 1.15 -0.22 -0.02 0.74 1.23 -0.13 0.07 
21.003327 7.87 15.32 6.93 11.71 7.62 15.49 6.21 10.78 0.57 1.12 -0.13 0.20 0.77 1.13 -0.05 0.27 
2.771337 7.11 13.49 2.10 4.93 7.02 13.01 1.62 4.10 0.66 1.19 -0.21 -0.01 0.77 1.26 -0.12 0.08 
14.051717 2.99 4.55 -3.09 -5.12 2.83 4.00 -3.57 -5.94 0.53 0.95 -0.25 -0.12 0.63 1.11 -0.16 -0.04 
3.976194 9.75 18.19 3.27 8.18 9.58 17.59 2.82 7.40 0.84 1.47 -0.23 -0.04 1.02 1.58 -0.11 0.06 
2.046592 7.02 13.41 2.65 5.57 6.91 12.93 2.15 4.71 0.64 1.15 -0.23 -0.02 0.74 1.23 -0.13 0.07 
1.496362 5.57 11.07 3.08 5.50 5.43 10.72 2.53 4.61 0.55 0.93 -0.28 -0.10 0.68 1.05 -0.19 -0.01 
1.280617 5.61 11.17 3.23 5.71 5.47 10.85 2.67 4.83 0.55 0.93 -0.28 -0.09 0.68 1.06 -0.19 -0.01 
1.229441 6.11 12.15 5.78 9.43 5.87 12.19 5.05 8.51 0.53 1.00 -0.25 -0.00 0.72 1.06 -0.15 0.07 
1.180743 6.08 12.10 5.74 9.37 5.97 12.41 5.15 8.71 0.53 1.00 -0.25 -0.01 0.72 1.05 -0.15 0.07 
1.784784 2.73 5.22 4.60 5.32 2.50 6.04 2.74 4.64 0.33 0.85 -0.25 -0.06 0.60 0.65 -0.14 -0.01 
1.092419 6.19 12.45 5.70 9.52 6.09 12.68 5.13 8.86 0.54 1.00 -0.25 -0.01 0.72 1.06 -0.16 0.07 
2.160276 7.96 16.33 7.05 12.70 7.96 16.14 6.58 12.10 0.65 1.07 -0.28 -0.04 0.80 1.24 -0.18 0.05 
1.070050 6.17 12.43 5.70 9.51 6.06 12.62 5.11 8.83 0.54 1.00 -0.25 -0.01 0.72 1.06 -0.16 0.06 
0.886099 5.94 12.08 5.35 9.01 5.86 12.33 4.79 8.37 0.53 0.98 -0.25 -0.02 0.71 1.05 -0.16 0.06 
0.883562 5.94 12.07 5.34 8.99 5.86 12.32 4.79 8.38 0.53 0.98 -0.25 -0.02 0.72 1.05 -0.16 0.06 
1.194669 5.91 12.05 5.53 9.26 5.82 12.28 4.95 8.64 0.52 0.99 -0.24 -0.00 0.71 1.04 -0.15 0.07 
5.547284 7.35 14.79 5.07 9.36 7.34 14.91 4.65 8.79 0.59 1.03 -0.20 0.07 0.74 1.14 -0.10 0.15 
0.460328 5.55 11.34 5.30 8.73 5.46 11.57 4.72 8.11 0.51 0.97 -0.26 -0.04 0.70 1.02 -0.17 0.04 
0.492545 4.74 9.63 4.94 7.64 4.61 9.99 4.24 7.02 0.46 0.93 -0.26 -0.04 0.67 0.95 -0.17 0.03 
0.460470 4.91 10.15 5.47 8.60 4.79 10.36 4.72 7.98 0.48 0.95 -0.29 -0.08 0.68 1.00 -0.19 -0.00 
