Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
50.324755 4.92 8.54 1.43 2.25 4.30 7.80 0.82 1.13 0.43 1.07 0.00 0.35 0.80 1.36 0.12 0.48 
51.306998 4.98 8.65 1.48 2.35 4.37 7.93 0.89 1.26 0.43 1.07 0.00 0.35 0.81 1.36 0.12 0.49 
198.809963 9.18 15.03 1.38 3.65 8.25 13.65 0.99 2.62 0.71 1.72 0.30 0.77 0.92 2.05 0.43 0.90 
40.202775 5.93 11.28 8.48 9.14 5.31 9.57 4.84 8.08 0.42 0.75 0.02 0.31 0.74 1.26 0.06 0.33 
262.000284 19.88 38.77 17.31 33.92 19.72 37.36 16.76 32.49 1.11 2.07 0.02 0.80 1.26 2.31 0.17 0.98 
40.153829 5.93 11.28 8.48 9.14 5.88 10.68 4.91 9.00 0.42 0.75 0.02 0.31 0.70 1.22 0.10 0.41 
40.220915 5.93 11.28 8.48 9.14 6.44 11.80 5.92 10.35 0.42 0.75 0.02 0.31 0.74 1.25 0.09 0.32 
40.158625 5.93 11.28 8.48 9.14 5.77 10.44 4.91 8.80 0.42 0.75 0.02 0.31 0.73 1.22 0.08 0.40 
45.047424 5.93 10.54 8.48 8.84 5.88 10.36 4.91 8.65 0.42 1.04 0.02 0.33 0.70 1.24 0.10 0.41 
42.602168 5.93 11.82 8.48 10.11 5.88 11.75 4.91 9.93 0.42 0.77 0.02 0.32 0.70 1.28 0.10 0.41 
40.859428 5.93 11.16 8.48 9.41 5.88 10.76 4.91 9.37 0.42 0.75 0.02 0.32 0.70 1.11 0.10 0.41 
119.247837 -11.36 -22.98 -5.04 -24.25 -10.76 -23.58 -10.55 -25.14 0.15 -0.08 -0.41 -0.43 0.37 -0.01 -0.30 -0.25 
17.329359 5.06 9.30 7.29 6.54 5.27 9.75 3.69 6.03 0.38 0.67 0.07 0.17 0.72 1.21 0.08 0.34 
17.328268 5.06 9.30 7.29 6.55 5.26 9.75 3.69 6.03 0.38 0.67 0.07 0.17 0.72 1.21 0.08 0.34 
156.645515 11.47 21.27 12.89 17.48 11.42 21.42 9.31 17.10 0.57 1.50 0.36 0.65 0.96 1.55 0.23 0.74 
19.215920 4.38 8.10 8.02 5.59 4.86 8.03 3.40 4.90 0.44 0.68 0.07 0.18 0.65 0.85 0.10 0.39 
37.855097 -3.65 -7.75 1.04 -10.16 -2.98 -8.21 -4.06 -10.79 0.21 0.17 -0.06 -0.27 0.41 0.26 -0.08 -0.02 
19.481254 5.11 9.27 7.36 6.78 5.30 10.01 3.75 6.25 0.39 0.67 0.07 0.19 0.72 1.05 0.08 0.34 
31.903381 5.40 10.09 7.87 7.52 5.42 9.40 4.06 7.04 0.40 0.70 0.03 0.27 0.65 1.18 0.10 0.36 
16.199168 5.05 9.39 7.27 6.57 5.24 9.89 3.68 6.10 0.38 0.67 0.07 0.16 0.72 1.19 0.08 0.33 
25.569205 5.22 9.97 7.58 7.67 5.32 10.48 3.87 7.22 0.39 0.69 0.05 0.23 0.68 1.17 0.09 0.35 
16.134068 5.05 9.39 7.27 6.57 5.42 10.35 3.85 6.48 0.38 0.67 0.07 0.16 0.69 1.16 0.08 0.33 
29.920462 5.30 10.04 7.71 7.47 5.63 10.47 4.59 7.84 0.39 0.70 0.04 0.26 0.73 1.23 0.07 0.32 
31.397562 5.65 10.59 7.75 7.55 5.92 10.94 4.41 7.72 0.38 0.70 0.09 0.26 0.71 1.25 0.08 0.35 
