Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
88.388859 6.40 10.56 6.01 7.39 7.47 14.73 5.44 9.52 0.43 1.20 0.09 0.50 0.84 1.04 0.09 0.61 
89.932824 6.46 10.67 6.06 7.48 7.53 14.86 5.50 9.62 0.43 1.20 0.09 0.50 0.84 1.06 0.09 0.61 
324.045401 10.98 17.84 5.97 9.25 11.79 19.26 7.19 11.53 0.64 1.72 0.40 1.00 1.01 2.02 0.51 1.12 
68.445440 6.55 12.15 10.65 12.11 7.65 15.36 6.47 13.34 0.53 0.90 0.07 0.42 0.76 0.99 0.25 0.55 
347.972227 21.29 41.38 21.97 38.89 22.37 43.25 21.12 40.42 1.10 2.02 0.10 0.91 1.31 2.36 0.56 1.12 
68.287668 6.55 12.15 10.65 12.11 7.36 12.55 6.14 13.07 0.53 0.90 0.07 0.42 0.72 0.98 0.29 0.59 
69.076608 6.55 12.15 10.65 12.11 8.75 17.63 7.09 15.18 0.53 0.90 0.07 0.42 0.77 1.05 0.33 0.58 
68.380602 6.55 12.15 10.65 12.11 7.62 13.54 6.46 13.33 0.53 0.90 0.07 0.42 0.76 0.93 0.23 0.54 
64.052581 6.55 12.86 10.65 11.76 7.36 12.51 6.14 12.70 0.53 0.89 0.07 0.41 0.72 1.16 0.29 0.62 
58.977790 6.55 13.26 10.65 12.56 7.36 13.56 6.14 13.20 0.53 0.90 0.07 0.39 0.72 1.03 0.29 0.71 
70.913319 6.55 13.18 10.65 13.21 7.36 13.54 6.14 14.22 0.53 0.90 0.07 0.43 0.72 0.98 0.29 0.58 
93.738242 -10.80 -20.31 -3.04 -22.23 -9.10 -20.60 -9.53 -21.40 0.63 0.23 -0.33 -0.37 0.40 0.28 -0.19 -0.11 
58.647066 6.54 13.24 10.63 12.54 7.35 13.55 6.13 13.18 0.53 0.90 0.07 0.38 0.73 1.03 0.29 0.70 
9.428805 1.01 2.15 5.26 -0.39 2.85 2.29 1.01 0.83 0.56 0.52 0.13 0.02 0.65 0.74 0.18 0.36 
53.201403 5.03 10.22 8.67 5.72 6.54 10.09 4.80 7.12 0.73 0.71 0.80 0.28 0.79 0.93 0.33 0.52 
234.924046 1.35 0.61 2.04 -3.03 2.33 2.15 -0.68 -1.52 0.20 1.20 0.51 0.82 0.75 0.66 0.32 1.16 
68.849223 -7.63 -13.31 1.19 -17.03 -5.89 -12.86 -5.52 -16.18 0.68 0.32 0.21 -0.35 0.81 0.50 -0.07 -0.15 
9.786731 1.01 2.15 5.26 -0.38 2.48 1.67 0.76 0.25 0.56 0.52 0.13 0.02 0.65 0.68 0.17 0.35 
13.168852 2.17 4.37 6.28 2.11 4.05 4.51 2.10 3.35 0.60 0.59 0.16 0.10 0.68 0.82 0.21 0.44 
9.560879 1.00 2.14 5.25 -0.40 2.70 2.05 0.92 0.53 0.56 0.52 0.13 0.02 0.67 0.72 0.19 0.35 
10.751638 0.12 -0.30 2.30 -2.44 1.86 0.38 -0.63 -1.39 0.26 0.33 0.08 -0.02 0.46 0.56 0.18 0.13 
9.551542 1.01 2.16 5.26 -0.38 2.86 2.03 0.91 0.62 0.56 0.52 0.13 0.02 0.65 0.74 0.20 0.31 
84.432990 8.42 15.94 10.03 13.00 10.02 16.54 7.15 14.15 0.55 0.91 0.29 0.47 0.71 1.16 0.35 0.64 
10.511454 1.15 2.61 5.36 -0.24 3.00 2.76 1.12 1.04 0.55 0.53 0.12 0.05 0.65 0.75 0.18 0.35 
10.888725 2.25 4.36 6.01 2.39 4.13 4.55 1.99 3.56 0.46 0.58 0.07 0.09 0.59 0.81 0.20 0.40 
9.903774 1.18 2.52 5.38 0.15 3.02 2.58 1.15 1.38 0.53 0.52 0.12 0.04 0.64 0.72 0.18 0.36 
15.369625 3.58 7.03 7.70 5.43 5.23 7.35 3.16 6.47 0.46 0.67 0.11 0.15 0.58 0.81 0.22 0.48 
36.119483 -3.81 -6.71 2.44 -9.44 -2.32 -6.65 -2.81 -8.30 0.62 0.31 0.13 -0.27 0.64 0.47 0.08 0.08 
14.940826 3.15 6.11 6.61 3.56 4.93 6.17 2.75 4.73 0.49 0.61 0.16 0.13 0.65 0.85 0.22 0.45 
9.618068 0.80 1.81 5.16 -0.81 2.66 1.94 0.86 0.42 0.60 0.51 0.14 0.01 0.65 0.72 0.18 0.34 
15.486929 -1.39 -2.24 3.90 -4.92 0.12 -2.12 -0.88 -3.67 0.62 0.41 0.14 -0.11 0.64 0.59 0.14 0.18 
9.264171 1.08 2.26 5.27 -0.24 2.92 2.40 1.05 0.97 0.52 0.52 0.11 0.03 0.64 0.74 0.18 0.37 
9.997988 1.67 3.33 5.64 1.08 3.53 3.50 1.52 2.27 0.47 0.56 0.09 0.07 0.62 0.78 0.19 0.38 
12.028999 1.17 2.54 5.59 -0.09 3.04 2.68 1.21 1.15 0.58 0.55 0.12 0.07 0.66 0.77 0.18 0.36 
8.480499 0.98 2.05 4.88 -0.51 2.67 2.15 0.84 0.73 0.45 0.49 0.10 0.00 0.62 0.70 0.17 0.35 
8.368422 1.01 2.10 4.89 -0.43 2.89 2.35 0.91 0.91 0.45 0.49 0.10 0.01 0.61 0.72 0.18 0.35 
8.503172 1.04 2.18 4.90 -0.25 2.68 2.21 0.86 0.86 0.45 0.49 0.10 0.01 0.62 0.70 0.17 0.38 
8.344578 1.00 2.09 4.89 -0.45 2.87 2.40 0.93 0.95 0.45 0.49 0.10 0.01 0.62 0.72 0.17 0.34 
12.537724 -0.82 -1.44 3.40 -3.90 1.04 -1.12 -0.67 -2.56 0.44 0.38 0.07 -0.11 0.58 0.60 0.14 0.27 
8.332166 1.01 2.11 4.90 -0.42 2.88 2.46 0.96 1.01 0.45 0.49 0.10 0.01 0.61 0.72 0.17 0.32 
10.586949 2.91 5.57 5.89 3.11 4.70 6.34 2.44 4.54 0.43 0.57 0.12 0.09 0.61 0.82 0.20 0.41 
8.809427 1.14 2.45 5.18 -0.16 3.03 2.81 1.14 1.25 0.49 0.52 0.11 0.02 0.64 0.74 0.17 0.33 
8.487013 0.80 1.71 4.75 -0.88 2.65 2.01 0.78 0.56 0.46 0.48 0.10 -0.01 0.62 0.70 0.17 0.31 
9.095680 0.10 0.38 4.23 -2.09 1.98 0.77 0.19 -0.68 0.46 0.45 0.08 -0.05 0.61 0.66 0.15 0.29 
8.349994 1.18 2.42 5.00 -0.06 3.05 2.78 1.10 1.36 0.44 0.50 0.10 0.02 0.61 0.73 0.17 0.32 
8.592936 1.93 3.78 5.35 1.31 3.82 4.06 1.67 2.68 0.42 0.53 0.11 0.05 0.60 0.74 0.18 0.39 
8.317078 1.11 2.28 4.94 -0.23 2.98 2.64 1.03 1.20 0.44 0.50 0.09 0.01 0.61 0.72 0.17 0.32 
8.526112 2.00 3.92 5.39 1.46 3.90 4.20 1.73 2.84 0.42 0.53 0.11 0.05 0.60 0.75 0.19 0.39 
8.346538 1.10 2.27 4.95 -0.26 2.98 2.66 1.05 1.20 0.44 0.50 0.10 0.01 0.61 0.72 0.17 0.32 
8.929781 1.36 2.76 5.24 0.28 3.24 3.06 1.28 1.70 0.46 0.52 0.10 0.04 0.62 0.74 0.18 0.33 
8.363288 1.11 2.28 4.94 -0.23 2.96 2.59 1.01 1.14 0.44 0.50 0.10 0.01 0.61 0.72 0.17 0.32 
8.122217 1.19 2.42 4.92 -0.08 3.06 2.73 1.05 1.30 0.43 0.50 0.09 0.01 0.60 0.72 0.17 0.32 
7.975410 0.87 1.79 4.63 -0.67 2.75 2.11 0.76 0.71 0.42 0.47 0.08 -0.01 0.59 0.70 0.16 0.31 
8.001783 0.83 1.74 4.62 -0.74 2.71 2.04 0.73 0.64 0.42 0.48 0.08 -0.01 0.59 0.69 0.16 0.30 
7.977050 0.87 1.79 4.63 -0.68 2.73 2.12 0.76 0.72 0.42 0.47 0.08 -0.01 0.59 0.70 0.16 0.30 
8.034008 0.69 1.43 4.48 -0.98 2.57 1.74 0.59 0.39 0.41 0.46 0.07 -0.02 0.58 0.68 0.16 0.30 
7.965569 0.89 1.84 4.64 -0.63 2.77 2.14 0.77 0.75 0.42 0.48 0.08 -0.01 0.59 0.70 0.17 0.31 
7.679027 1.18 2.35 4.72 -0.08 3.08 2.67 0.97 1.21 0.40 0.48 0.08 0.00 0.58 0.71 0.17 0.37 
