Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
31.529715 -2.85 -8.02 -4.86 -12.22 -2.93 -8.48 -5.10 -12.76 0.14 0.61 -0.23 -0.08 0.44 0.49 -0.12 0.05 
31.170796 -2.79 -7.90 -4.81 -12.12 -2.87 -8.50 -5.04 -12.65 0.14 0.61 -0.23 -0.08 0.45 0.44 -0.11 0.05 
78.676541 1.63 -0.86 -4.72 -10.22 1.30 -2.18 -4.11 -10.57 0.38 1.14 0.08 0.39 0.73 1.23 0.23 0.51 
22.686670 -1.97 -4.98 1.69 -4.06 -2.22 -6.51 -2.95 -5.24 0.16 0.28 -0.19 -0.21 0.45 0.44 -0.01 -0.01 
36.437733 12.35 23.52 11.01 19.61 12.23 21.79 10.91 18.63 0.82 1.43 -0.19 0.23 0.95 1.62 0.15 0.44 
23.435514 -1.97 -4.98 1.69 -4.06 -2.78 -7.19 -3.24 -5.64 0.16 0.28 -0.19 -0.21 0.42 0.45 0.02 0.02 
20.335057 -1.97 -4.98 1.69 -4.06 -1.14 -4.09 -1.90 -3.20 0.16 0.28 -0.19 -0.21 0.48 0.63 0.00 -0.05 
20.162012 -1.97 -4.98 1.69 -4.06 -1.26 -3.38 -1.72 -3.31 0.16 0.28 -0.19 -0.21 0.48 0.47 -0.07 -0.05 
19.056325 -1.97 -4.29 1.69 -4.56 -1.26 -3.20 -1.72 -3.67 0.16 0.28 -0.19 -0.19 0.48 0.79 -0.07 -0.06 
15.014675 -1.97 -3.87 1.69 -3.90 -1.26 -2.01 -1.72 -2.91 0.16 0.28 -0.19 -0.14 0.48 0.81 -0.07 0.03 
