Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
23.115504 -1.31 -4.35 1.44 -6.46 -1.11 -3.66 -2.13 -6.67 0.10 0.26 0.08 -0.19 0.58 0.27 -0.11 -0.18 
22.568278 -1.25 -4.23 1.49 -6.37 -1.04 -3.49 -2.07 -6.54 0.10 0.27 0.08 -0.19 0.59 0.28 -0.11 -0.17 
165.151238 3.57 3.35 1.40 -1.89 3.32 5.41 0.71 -1.90 0.29 1.35 0.42 0.68 0.90 0.86 0.18 0.68 
15.699305 -1.88 -4.96 2.62 -6.30 -1.43 -4.67 -1.28 -6.36 0.35 0.41 -0.16 -0.06 0.58 0.48 -0.00 0.07 
240.773363 14.13 25.89 17.82 23.89 14.04 25.93 13.77 25.04 0.72 1.56 0.05 0.82 1.02 1.77 0.30 0.79 
14.763314 -1.88 -4.96 2.62 -6.30 -0.44 -2.77 -1.59 -5.52 0.35 0.41 -0.16 -0.06 0.54 0.47 0.06 0.23 
13.714141 -1.88 -4.96 2.62 -6.30 -0.47 -2.67 -0.60 -4.12 0.35 0.41 -0.16 -0.06 0.60 0.50 0.08 0.06 
13.629051 -1.88 -4.96 2.62 -6.30 -0.44 -2.66 -0.26 -4.31 0.35 0.41 -0.16 -0.06 0.59 0.48 -0.01 0.07 
13.996185 -1.88 -4.89 2.62 -6.66 -0.44 -2.65 -0.26 -4.67 0.35 0.35 -0.16 -0.07 0.59 0.51 -0.01 0.07 
12.592646 -1.88 -4.38 2.62 -5.44 -0.44 -1.82 -0.26 -3.41 0.35 0.43 -0.16 -0.06 0.59 0.58 -0.01 0.08 
12.232852 -1.88 -4.50 2.62 -4.85 -0.44 -1.95 -0.26 -2.85 0.35 0.43 -0.16 -0.05 0.59 0.59 -0.01 0.08 
