Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
7.740770 2.43 3.87 5.99 3.36 2.28 4.08 1.61 2.25 0.34 0.55 -0.04 0.06 0.64 0.66 0.05 0.18 
7.926295 2.49 3.99 6.04 3.46 2.34 4.23 1.66 2.36 0.34 0.56 -0.04 0.06 0.64 0.67 0.05 0.19 
87.580349 7.85 13.58 10.20 10.63 7.60 13.04 5.67 9.56 0.43 0.99 0.41 0.47 0.90 1.24 0.16 0.54 
55.287374 1.10 1.55 7.07 -0.47 1.05 0.36 0.71 -1.73 0.64 0.89 -0.02 0.35 0.71 1.01 0.04 0.47 
177.351433 17.01 32.93 16.07 28.95 16.89 32.24 15.33 28.12 0.94 1.73 0.02 0.65 1.13 2.03 0.20 0.79 
7.737573 2.43 3.87 5.99 3.36 2.67 3.24 1.41 2.72 0.34 0.55 -0.04 0.06 0.56 0.67 0.11 0.23 
6.824096 2.43 3.87 5.99 3.36 3.42 6.10 2.46 4.52 0.34 0.55 -0.04 0.06 0.63 0.68 0.13 0.19 
6.839010 2.43 3.87 5.99 3.36 3.30 6.10 2.62 4.28 0.34 0.55 -0.04 0.06 0.64 0.67 0.04 0.19 
6.852038 2.43 4.52 5.99 2.98 3.42 6.07 2.46 4.16 0.34 0.55 -0.04 0.06 0.63 0.85 0.13 0.18 
7.469842 2.43 4.15 5.99 4.18 3.42 6.56 2.46 5.34 0.34 0.56 -0.04 0.07 0.63 0.71 0.13 0.16 
12.118537 2.43 3.77 5.99 3.72 3.42 5.97 2.46 4.95 0.34 0.55 -0.04 0.12 0.63 0.68 0.13 0.21 
232.876298 -14.90 -30.27 -8.73 -31.00 -13.76 -28.04 -12.99 -29.84 0.02 -0.33 -0.50 -0.71 0.29 -0.26 -0.27 -0.50 
12.876658 3.72 6.01 6.09 4.40 4.97 8.22 3.28 5.66 0.34 0.59 0.05 0.13 0.51 0.76 0.12 0.22 
6.808678 2.42 3.84 5.98 3.33 3.40 6.06 2.45 4.50 0.34 0.55 -0.04 0.06 0.63 0.67 0.13 0.18 
18.283028 1.03 1.32 5.40 0.29 2.20 3.12 1.43 1.31 0.44 0.65 -0.09 0.16 0.57 0.75 0.10 0.28 
6.744076 2.42 3.84 5.98 3.33 3.55 6.56 2.37 4.67 0.34 0.55 -0.04 0.06 0.63 0.67 0.15 0.23 
118.128202 10.42 19.40 13.40 17.16 11.28 21.68 10.13 20.00 0.56 1.41 0.04 0.56 0.88 1.51 0.26 0.69 
6.609060 2.40 3.81 5.97 3.30 3.65 6.49 2.61 5.03 0.34 0.55 -0.04 0.06 0.63 0.68 0.15 0.18 
64.240530 -6.17 -13.09 -0.95 -13.64 -4.68 -10.44 -5.19 -11.98 0.16 0.06 -0.23 -0.38 0.36 0.19 -0.02 -0.10 
6.624898 2.40 3.81 5.97 3.30 3.70 6.48 2.49 5.10 0.34 0.55 -0.04 0.06 0.62 0.69 0.20 0.18 
113.817085 10.25 19.03 12.92 17.05 11.21 21.49 10.22 19.85 0.56 1.39 0.03 0.55 0.87 1.48 0.24 0.56 
6.780773 2.40 3.62 5.97 3.39 3.65 6.34 2.61 5.12 0.34 0.55 -0.04 0.06 0.63 0.70 0.15 0.18 
17.969262 1.01 1.29 5.39 0.26 2.45 3.61 1.57 1.83 0.44 0.65 -0.09 0.16 0.58 0.75 0.12 0.29 
6.881614 2.44 3.77 5.97 3.09 3.70 6.40 2.63 4.84 0.34 0.55 -0.04 0.06 0.63 0.67 0.15 0.18 
12.487426 3.69 5.96 6.07 4.38 5.19 8.63 3.46 6.20 0.34 0.59 0.05 0.13 0.51 0.75 0.13 0.21 
7.385110 2.30 3.59 5.90 3.21 3.57 6.26 2.52 4.96 0.33 0.55 -0.05 0.07 0.63 0.68 0.15 0.19 
113.990848 10.26 19.06 12.92 17.07 11.22 21.52 10.23 19.87 0.56 1.39 0.03 0.55 0.87 1.48 0.24 0.56 
52.255286 6.45 11.75 8.96 10.40 7.47 14.35 6.51 12.93 0.42 0.82 0.04 0.36 0.75 1.00 0.19 0.35 
6.624165 0.32 -0.29 4.39 -0.77 1.84 2.38 0.68 0.94 0.29 0.43 -0.08 -0.05 0.41 0.57 0.11 0.09 
7.498107 2.19 3.45 6.03 3.05 3.45 6.12 2.47 4.75 0.34 0.55 -0.05 0.07 0.62 0.68 0.16 0.18 
7.845217 2.02 3.09 6.08 2.45 3.51 5.75 2.30 4.13 0.36 0.55 -0.04 0.07 0.47 0.68 0.16 0.20 
6.606506 2.40 3.81 5.97 3.30 3.65 6.48 2.61 5.03 0.34 0.55 -0.04 0.06 0.63 0.68 0.15 0.18 
9.840870 2.97 4.80 5.75 3.91 4.17 7.53 3.07 5.94 0.32 0.56 -0.03 0.11 0.65 0.70 0.10 0.15 
6.614646 2.39 3.80 5.97 3.29 3.70 6.61 2.58 5.08 0.34 0.55 -0.04 0.06 0.63 0.68 0.16 0.21 
7.545077 2.11 3.26 6.07 2.58 3.60 5.90 2.37 4.27 0.35 0.55 -0.04 0.06 0.47 0.69 0.16 0.20 
6.772867 2.50 4.00 6.00 3.49 3.76 6.68 2.70 5.24 0.34 0.55 -0.04 0.06 0.63 0.69 0.15 0.18 
6.422959 1.46 1.98 5.45 1.62 2.79 4.65 1.76 3.29 0.32 0.51 -0.06 0.03 0.59 0.63 0.15 0.16 
5.482592 1.50 2.03 5.23 1.64 2.81 4.71 1.75 3.34 0.31 0.50 -0.07 0.01 0.60 0.63 0.14 0.14 
4.801859 1.55 2.08 4.99 1.65 2.82 4.77 1.73 3.39 0.30 0.49 -0.07 -0.01 0.60 0.62 0.13 0.12 
4.671199 1.44 1.80 4.69 1.32 2.71 4.50 1.57 3.08 0.28 0.47 -0.07 -0.03 0.60 0.61 0.12 0.09 
4.857531 1.54 2.01 4.64 1.55 2.76 4.73 1.67 3.39 0.28 0.48 -0.07 -0.01 0.61 0.60 0.12 0.09 
4.731429 1.38 1.70 4.67 1.26 2.65 4.41 1.52 3.01 0.28 0.47 -0.07 -0.03 0.60 0.61 0.12 0.09 
5.402671 0.95 0.86 4.52 0.45 2.28 3.55 1.15 2.17 0.28 0.45 -0.08 -0.04 0.58 0.59 0.12 0.10 
4.674738 1.40 1.75 4.66 1.24 2.67 4.45 1.53 3.00 0.28 0.47 -0.07 -0.03 0.60 0.60 0.12 0.09 
4.855064 1.65 2.15 4.57 1.52 2.90 4.87 1.69 3.34 0.28 0.47 -0.06 -0.01 0.61 0.61 0.12 0.09 
4.705395 1.39 1.70 4.66 1.23 2.66 4.40 1.55 3.02 0.28 0.47 -0.07 -0.03 0.60 0.60 0.12 0.08 
5.361180 0.98 0.89 4.46 0.45 2.30 3.58 1.14 2.16 0.28 0.45 -0.08 -0.04 0.58 0.58 0.12 0.09 
4.715976 1.39 1.70 4.65 1.22 2.66 4.40 1.53 2.98 0.28 0.47 -0.07 -0.03 0.60 0.60 0.11 0.09 
5.339198 0.99 0.92 4.47 0.47 2.31 3.61 1.15 2.19 0.28 0.45 -0.07 -0.04 0.58 0.58 0.12 0.10 
4.487464 1.90 2.70 5.03 2.18 3.13 5.41 2.00 3.98 0.30 0.50 -0.06 -0.00 0.61 0.63 0.13 0.11 
4.651679 1.85 2.62 5.11 2.14 3.10 5.32 1.95 3.88 0.30 0.50 -0.06 0.00 0.60 0.64 0.13 0.13 
4.539405 1.90 2.71 5.04 2.18 3.13 5.42 2.00 3.97 0.30 0.50 -0.06 -0.00 0.61 0.63 0.13 0.11 
6.893191 2.35 3.52 5.09 2.79 3.55 6.25 2.47 4.70 0.29 0.52 -0.05 0.06 0.63 0.65 0.10 0.12 
4.497526 1.90 2.71 5.03 2.19 3.11 5.35 2.01 3.95 0.30 0.50 -0.06 -0.00 0.61 0.63 0.13 0.11 
4.941332 1.99 2.95 5.37 2.52 3.23 5.64 2.15 4.26 0.31 0.52 -0.06 0.02 0.61 0.65 0.14 0.15 
4.916804 2.03 2.97 5.13 2.43 3.25 5.68 2.14 4.26 0.30 0.51 -0.06 0.02 0.62 0.64 0.13 0.12 
5.753164 1.86 2.63 4.91 2.13 3.06 5.36 1.96 4.00 0.29 0.50 -0.07 0.03 0.61 0.62 0.12 0.10 
4.666889 2.03 2.93 5.09 2.34 3.27 5.64 2.09 4.15 0.30 0.50 -0.05 0.01 0.61 0.64 0.13 0.12 
4.624481 1.89 2.71 5.10 2.22 3.13 5.41 2.01 3.99 0.30 0.50 -0.06 0.00 0.60 0.64 0.13 0.12 
4.739746 1.95 2.81 5.05 2.28 3.18 5.52 2.05 4.09 0.30 0.50 -0.06 0.01 0.61 0.64 0.13 0.12 
4.533970 1.80 2.51 4.97 2.02 3.04 5.22 1.90 3.79 0.29 0.49 -0.06 -0.01 0.60 0.63 0.13 0.11 
4.523347 1.93 2.77 5.05 2.24 3.16 5.47 2.02 4.03 0.30 0.50 -0.06 0.00 0.61 0.64 0.13 0.12 
4.483619 1.90 2.70 5.03 2.17 3.15 5.41 1.99 3.95 0.30 0.50 -0.06 -0.00 0.61 0.63 0.13 0.12 
4.563612 1.95 2.79 5.06 2.24 3.19 5.49 2.04 4.03 0.30 0.50 -0.06 0.00 0.61 0.64 0.13 0.12 
4.471989 1.90 2.72 5.05 2.19 3.15 5.42 2.01 3.98 0.30 0.50 -0.06 -0.00 0.61 0.64 0.13 0.11 
4.449774 1.92 2.74 5.06 2.21 3.16 5.45 2.02 4.01 0.30 0.50 -0.06 -0.00 0.61 0.64 0.13 0.12 
4.556316 1.70 2.30 4.90 1.80 2.96 5.01 1.82 3.57 0.29 0.49 -0.06 -0.01 0.60 0.62 0.12 0.11 
4.442926 1.92 2.74 5.06 2.21 3.17 5.46 2.02 4.01 0.30 0.50 -0.06 -0.00 0.61 0.64 0.13 0.12 
4.497304 1.91 2.73 5.07 2.20 3.16 5.45 2.02 4.00 0.30 0.50 -0.06 -0.00 0.61 0.64 0.13 0.12 
4.591962 1.90 2.71 5.09 2.20 3.16 5.43 2.01 3.99 0.30 0.50 -0.06 0.00 0.61 0.64 0.13 0.12 
4.589077 1.97 2.83 5.07 2.28 3.22 5.55 2.04 4.08 0.30 0.50 -0.06 0.00 0.61 0.64 0.13 0.12 
4.521591 1.93 2.77 5.05 2.24 3.18 5.49 2.03 4.05 0.30 0.50 -0.06 0.00 0.61 0.64 0.13 0.12 
