Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
12.451042 13.27 21.80 2.47 8.69 12.72 23.74 3.10 9.75 1.17 1.90 -0.17 0.01 1.35 2.02 -0.02 0.16 
12.665580 13.33 21.91 2.53 8.80 12.80 23.88 3.18 9.91 1.17 1.90 -0.17 0.01 1.35 2.03 -0.02 0.16 
79.154642 16.14 26.08 2.77 10.56 15.54 27.34 3.39 11.62 1.58 2.40 0.09 0.38 1.75 2.23 0.23 0.53 
55.658654 16.13 31.27 13.89 26.63 16.94 32.39 14.20 27.12 1.04 1.77 -0.20 0.23 1.15 2.00 -0.04 0.42 
72.535895 19.36 32.99 5.06 16.64 18.92 36.43 5.89 18.15 2.03 3.24 -0.03 0.23 2.07 3.08 0.11 0.37 
13.018530 13.27 21.80 2.47 8.69 13.59 25.49 4.12 11.70 1.17 1.90 -0.17 0.01 1.33 2.04 -0.01 0.18 
12.472599 13.27 21.80 2.47 8.69 12.77 23.71 2.98 9.66 1.17 1.90 -0.17 0.01 1.36 2.03 -0.03 0.14 
12.423495 13.27 21.80 2.47 8.69 12.68 23.66 3.12 9.73 1.17 1.90 -0.17 0.01 1.34 2.02 -0.01 0.17 
12.656925 13.27 22.82 2.47 9.56 12.68 24.85 3.12 10.61 1.17 1.88 -0.17 0.00 1.34 2.37 -0.01 0.16 
12.081707 13.27 21.53 2.47 8.36 12.68 23.35 3.12 9.40 1.17 1.88 -0.17 -0.00 1.34 2.02 -0.01 0.17 
12.261009 13.27 21.64 2.47 8.50 12.68 23.48 3.12 9.55 1.17 1.89 -0.17 0.00 1.34 2.02 -0.01 0.17 
47.757676 2.11 2.22 -5.06 -8.52 2.67 3.30 -4.50 -7.62 0.62 0.99 -0.39 -0.38 0.83 1.17 -0.25 -0.24 
22.069166 12.30 18.73 0.31 4.38 11.56 19.61 0.93 5.39 1.20 1.90 -0.07 0.13 1.43 1.87 0.08 0.29 
12.009181 13.27 21.52 2.47 8.35 12.66 23.33 3.11 9.39 1.16 1.88 -0.17 -0.00 1.34 2.02 -0.01 0.17 
12.701205 12.87 23.95 7.28 15.20 13.59 25.11 7.74 15.88 0.95 1.67 -0.22 0.03 1.13 1.83 -0.05 0.22 
11.996017 13.29 21.55 2.48 8.38 12.46 22.90 2.86 8.93 1.17 1.89 -0.17 -0.00 1.35 2.02 -0.02 0.16 
34.194924 17.21 30.29 5.82 16.15 16.95 32.34 6.28 16.87 1.49 2.40 -0.11 0.10 1.61 2.41 0.04 0.27 
11.968909 13.28 21.55 2.48 8.38 12.41 22.83 2.87 8.89 1.17 1.89 -0.17 -0.00 1.35 2.02 -0.01 0.17 
11.571232 7.78 12.88 -0.26 1.55 7.77 13.63 0.07 1.93 0.86 1.43 -0.30 -0.20 1.06 1.59 -0.14 -0.04 
11.432850 7.79 12.65 -0.25 1.32 7.78 13.40 0.07 1.71 0.86 1.44 -0.30 -0.20 1.06 1.59 -0.14 -0.04 
18.352537 10.36 17.14 1.80 5.83 9.93 18.55 2.19 6.37 1.01 1.58 -0.34 -0.27 1.12 1.81 -0.19 -0.11 
11.428549 7.79 12.65 -0.25 1.32 7.77 13.38 0.07 1.69 0.86 1.44 -0.30 -0.20 1.06 1.59 -0.14 -0.04 
14.641196 4.61 6.09 -3.53 -5.54 4.75 6.50 -3.25 -5.25 0.71 1.21 -0.25 -0.14 0.97 1.41 -0.10 0.01 
11.452025 7.84 12.67 -0.22 1.32 7.81 13.40 0.11 1.70 0.86 1.44 -0.30 -0.20 1.06 1.59 -0.14 -0.04 
