Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
22.826628 6.88 13.01 2.42 5.43 6.89 12.71 2.54 5.34 0.58 1.13 -0.10 0.22 0.86 1.44 0.04 0.42 
23.520603 6.94 13.12 2.47 5.53 6.95 12.84 2.61 5.46 0.58 1.14 -0.10 0.22 0.87 1.45 0.05 0.42 
137.453819 11.12 19.30 2.48 7.04 11.09 18.95 2.71 7.10 0.86 1.84 0.20 0.62 1.02 2.07 0.34 0.79 
78.587903 8.21 14.68 10.66 13.27 7.86 14.34 7.16 13.66 0.49 1.19 0.04 0.46 0.79 1.39 0.18 0.58 
50.056275 18.48 32.23 6.49 18.42 17.00 32.82 6.95 18.80 1.38 2.27 -0.04 0.22 1.55 2.86 0.12 0.38 
22.743641 6.88 13.01 2.42 5.43 7.03 12.49 3.08 5.19 0.58 1.13 -0.10 0.22 0.83 1.36 0.10 0.40 
22.641346 6.88 13.01 2.42 5.43 8.06 15.05 3.54 7.62 0.58 1.13 -0.10 0.22 0.86 1.42 0.01 0.38 
22.624696 6.88 13.01 2.42 5.43 7.89 14.72 3.56 7.36 0.58 1.13 -0.10 0.22 0.86 1.44 0.03 0.41 
21.684739 6.88 12.95 2.42 6.47 7.89 14.47 3.56 8.41 0.58 1.10 -0.10 0.21 0.86 1.45 0.03 0.41 
20.736336 6.88 14.15 2.42 6.25 7.89 15.37 3.56 8.20 0.58 1.13 -0.10 0.20 0.86 1.46 0.03 0.39 
21.269051 6.88 14.02 2.42 6.34 7.89 15.74 3.56 8.29 0.58 1.13 -0.10 0.21 0.86 1.43 0.03 0.40 
29.502128 -0.89 -1.36 -3.61 -6.19 0.20 0.09 -2.54 -4.15 0.29 0.60 -0.37 -0.28 0.59 0.94 -0.22 -0.07 
20.603355 6.87 14.12 2.39 6.20 7.87 15.33 3.52 8.16 0.58 1.13 -0.10 0.20 0.86 1.46 0.03 0.40 
57.761813 2.35 1.51 -7.55 -11.41 3.26 3.57 -6.28 -9.11 0.68 1.45 0.06 0.27 0.89 1.66 0.17 0.42 
6.642969 1.11 2.30 2.23 -0.54 1.94 3.63 0.48 1.23 0.21 0.72 -0.05 -0.02 0.61 0.99 -0.08 0.09 
18.520466 -3.17 -6.41 2.74 -6.90 -1.87 -4.42 -2.40 -6.13 0.28 0.37 -0.19 -0.12 0.46 0.52 -0.07 0.07 
6.559244 1.08 2.23 2.20 -0.60 2.07 3.88 0.43 1.36 0.21 0.71 -0.05 -0.02 0.55 0.93 -0.04 0.07 
99.122428 -8.40 -16.21 -5.33 -17.54 -7.29 -14.66 -7.79 -14.70 -0.11 -0.19 -0.35 -0.47 0.23 0.37 -0.24 -0.48 
6.056949 1.07 2.22 2.19 -0.62 2.47 4.70 0.94 2.27 0.21 0.71 -0.05 -0.02 0.61 0.99 -0.05 0.10 
32.075307 2.28 3.25 1.35 -0.79 3.55 7.85 0.93 1.81 0.23 1.15 0.30 0.22 0.84 0.97 0.09 0.25 
19.816779 3.74 7.23 7.98 4.98 5.09 9.76 4.16 8.48 0.31 0.84 -0.06 0.20 0.64 1.11 0.07 0.28 
6.075439 1.07 2.22 2.19 -0.62 2.44 4.63 0.94 2.22 0.21 0.71 -0.05 -0.02 0.62 0.98 -0.07 0.09 
76.464624 -6.04 -11.66 -3.69 -13.52 -4.47 -8.73 -5.48 -10.51 -0.05 -0.08 -0.22 -0.44 0.39 0.54 -0.19 -0.40 
6.064565 1.11 2.69 2.19 -0.60 2.50 4.66 0.96 2.27 0.21 0.40 -0.05 -0.03 0.61 1.00 -0.05 0.09 
27.485161 2.65 4.47 1.93 1.03 3.98 7.84 1.77 3.65 0.27 0.98 0.12 0.22 0.77 1.22 0.02 0.29 
6.340451 1.18 2.40 2.20 -0.21 2.58 5.16 1.03 2.71 0.22 0.83 -0.05 0.00 0.62 1.00 -0.05 0.10 
23.563466 5.00 10.47 2.37 4.78 6.51 12.63 3.79 7.70 0.44 0.84 -0.09 0.22 0.80 1.34 0.03 0.38 
6.103691 1.13 2.36 2.19 -0.56 2.53 4.69 0.99 2.34 0.22 0.73 -0.05 -0.01 0.61 0.99 -0.05 0.10 
23.720233 5.06 10.60 2.40 4.87 6.56 12.77 3.84 7.80 0.45 0.85 -0.09 0.23 0.80 1.34 0.04 0.38 
21.274301 -2.66 -4.96 0.62 -7.67 -1.18 -2.45 -2.38 -4.28 0.06 0.13 -0.09 -0.17 0.50 0.74 -0.11 -0.17 
6.033691 1.07 2.21 2.18 -0.63 2.52 4.80 0.93 2.31 0.21 0.71 -0.05 -0.02 0.59 0.97 -0.04 0.09 
9.342359 2.60 5.66 2.05 2.02 4.08 7.85 2.27 4.71 0.31 0.55 -0.07 0.09 0.69 1.12 -0.03 0.19 
9.336486 1.57 3.45 3.27 0.01 3.00 5.71 1.55 3.50 0.22 0.42 -0.05 0.07 0.60 0.98 -0.02 0.12 
8.002853 1.55 3.55 3.64 0.21 2.99 5.66 1.55 3.62 0.22 0.42 -0.06 0.05 0.57 0.96 -0.01 0.10 
12.587365 2.03 4.07 2.20 0.92 3.49 6.72 1.80 3.92 0.27 0.81 -0.06 0.12 0.64 1.05 -0.05 0.15 
6.098392 1.10 2.27 2.20 -0.57 2.50 4.73 0.89 2.25 0.21 0.72 -0.05 -0.02 0.59 0.95 -0.04 0.09 
7.301395 1.28 2.19 2.02 -0.54 2.74 5.25 0.98 2.37 0.22 0.82 -0.00 0.02 0.65 1.01 -0.03 0.11 
6.177560 1.07 2.52 2.18 -0.64 2.51 4.76 0.93 2.29 0.21 0.40 -0.05 -0.02 0.60 0.98 -0.04 0.09 
11.120891 -0.80 -1.36 1.30 -4.30 0.67 1.16 -0.80 -1.05 0.13 0.48 -0.06 -0.09 0.55 0.82 -0.07 -0.03 
6.044539 1.06 2.21 2.18 -0.64 2.50 4.76 0.93 2.28 0.21 0.70 -0.05 -0.02 0.60 0.97 -0.05 0.09 
9.415792 1.36 3.12 3.02 -0.25 2.81 5.36 1.30 3.10 0.22 0.41 -0.05 0.07 0.56 0.97 -0.02 0.10 
6.035132 1.08 2.26 2.18 -0.67 2.53 4.75 0.93 2.27 0.21 0.66 -0.05 -0.02 0.59 0.97 -0.04 0.08 
9.818713 1.75 3.43 2.01 0.37 3.20 6.14 1.51 3.38 0.25 0.82 -0.06 0.08 0.64 1.03 -0.05 0.14 
6.066776 1.06 2.19 2.18 -0.64 2.51 4.82 0.91 2.30 0.21 0.71 -0.05 -0.02 0.59 0.97 -0.04 0.08 
10.063649 1.66 3.14 1.86 0.11 3.11 5.97 1.39 3.13 0.25 0.83 -0.05 0.08 0.65 1.03 -0.05 0.14 
6.740201 1.37 2.56 2.02 -0.24 2.83 5.38 1.16 2.74 0.23 0.81 -0.05 0.02 0.65 0.99 -0.05 0.11 
6.337369 1.30 2.48 2.11 -0.29 2.76 5.24 1.12 2.67 0.23 0.81 -0.05 0.01 0.63 0.98 -0.05 0.10 
5.921776 1.08 2.27 2.25 -0.56 2.52 4.82 0.95 2.37 0.21 0.69 -0.05 -0.02 0.59 0.97 -0.04 0.09 
5.843593 1.26 2.63 2.40 -0.23 2.71 5.17 1.12 2.70 0.22 0.71 -0.05 -0.01 0.59 0.98 -0.04 0.10 
5.957379 1.11 2.31 2.25 -0.54 2.55 4.87 0.96 2.39 0.21 0.71 -0.05 -0.02 0.59 0.97 -0.04 0.09 
5.677957 1.16 2.53 2.65 -0.28 2.61 4.94 1.08 2.63 0.21 0.66 -0.05 -0.02 0.59 0.95 -0.03 0.09 
5.891199 1.28 2.93 2.85 -0.00 2.74 5.18 1.22 2.91 0.21 0.41 -0.05 -0.01 0.59 0.96 -0.03 0.09 
5.640254 1.19 2.54 2.65 -0.23 2.64 5.01 1.10 2.68 0.21 0.68 -0.05 -0.02 0.59 0.95 -0.03 0.09 
5.719544 1.40 3.16 2.82 0.19 2.85 5.44 1.32 3.11 0.22 0.42 -0.05 -0.00 0.59 0.98 -0.03 0.10 
5.633624 1.18 2.52 2.63 -0.25 2.65 5.01 1.11 2.69 0.21 0.68 -0.05 -0.02 0.60 0.95 -0.03 0.09 
5.708567 1.16 2.44 2.68 -0.30 2.63 4.98 1.07 2.63 0.21 0.70 -0.04 -0.02 0.61 0.95 -0.03 0.09 
5.636872 1.18 2.52 2.63 -0.25 2.65 5.02 1.10 2.69 0.21 0.68 -0.05 -0.02 0.59 0.95 -0.03 0.09 
5.700358 1.16 2.48 2.66 -0.28 2.63 4.99 1.09 2.66 0.21 0.68 -0.05 -0.02 0.60 0.95 -0.03 0.09 
5.629414 1.25 2.65 2.65 -0.16 2.71 5.14 1.16 2.79 0.22 0.68 -0.05 -0.01 0.59 0.97 -0.03 0.09 
8.549274 0.84 1.90 2.56 -1.33 2.33 4.34 0.81 2.09 0.19 0.61 -0.05 0.04 0.59 0.94 -0.03 0.07 
5.873905 1.52 3.13 2.63 0.25 2.98 5.69 1.38 3.21 0.23 0.73 -0.04 0.01 0.60 0.99 -0.03 0.11 
5.661093 1.32 2.78 2.62 -0.05 2.78 5.32 1.23 2.91 0.22 0.69 -0.05 -0.01 0.59 0.98 -0.03 0.10 
5.647780 1.21 2.58 2.64 -0.22 2.68 5.07 1.13 2.72 0.21 0.68 -0.05 -0.02 0.59 0.96 -0.03 0.09 
5.744331 1.39 3.13 2.83 0.15 2.86 5.43 1.32 3.10 0.22 0.42 -0.05 -0.00 0.60 0.97 -0.03 0.10 
5.629109 1.25 2.64 2.66 -0.16 2.71 5.13 1.16 2.78 0.21 0.68 -0.05 -0.01 0.59 0.96 -0.03 0.09 
5.666436 1.23 2.61 2.68 -0.18 2.70 5.11 1.15 2.75 0.21 0.69 -0.04 -0.01 0.60 0.95 -0.03 0.09 
5.689097 1.38 2.88 2.64 0.04 2.84 5.44 1.27 2.99 0.22 0.71 -0.04 -0.00 0.59 0.99 -0.03 0.10 
5.671130 1.16 2.48 2.60 -0.32 2.63 4.97 1.08 2.63 0.21 0.68 -0.05 -0.02 0.59 0.95 -0.03 0.09 
5.627197 1.24 2.64 2.65 -0.17 2.71 5.13 1.16 2.78 0.21 0.68 -0.05 -0.01 0.60 0.96 -0.03 0.09 
5.631089 1.22 2.61 2.65 -0.21 2.69 5.08 1.14 2.73 0.21 0.68 -0.05 -0.02 0.60 0.95 -0.03 0.09 
5.627521 1.24 2.64 2.65 -0.17 2.71 5.13 1.16 2.78 0.21 0.68 -0.05 -0.01 0.60 0.96 -0.03 0.09 
5.640472 1.27 2.68 2.63 -0.13 2.74 5.21 1.18 2.82 0.22 0.68 -0.05 -0.01 0.59 0.98 -0.03 0.10 
5.627941 1.26 2.67 2.66 -0.14 2.73 5.17 1.18 2.81 0.22 0.68 -0.05 -0.01 0.60 0.96 -0.03 0.10 
5.578728 1.29 2.76 2.74 -0.06 2.76 5.22 1.22 2.90 0.22 0.68 -0.05 -0.01 0.60 0.96 -0.03 0.10 
5.542032 1.38 2.96 2.81 0.12 2.85 5.41 1.31 3.08 0.22 0.68 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.736784 1.43 3.21 2.89 0.23 2.90 5.50 1.37 3.19 0.22 0.42 -0.05 -0.00 0.60 0.97 -0.03 0.11 
5.723834 1.38 3.11 2.80 0.12 2.85 5.41 1.31 3.08 0.22 0.42 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.721530 1.37 3.09 2.80 0.11 2.84 5.39 1.30 3.06 0.22 0.42 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.550191 1.36 2.91 2.81 0.08 2.83 5.35 1.29 3.04 0.22 0.68 -0.05 -0.01 0.60 0.96 -0.03 0.10 
5.720956 1.38 3.11 2.79 0.12 2.85 5.42 1.31 3.08 0.22 0.42 -0.05 -0.01 0.60 0.98 -0.03 0.10 
5.542039 1.38 2.95 2.81 0.12 2.85 5.40 1.31 3.08 0.22 0.68 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.549824 1.37 2.92 2.78 0.10 2.85 5.40 1.30 3.07 0.22 0.68 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.728252 1.37 3.09 2.80 0.10 2.84 5.38 1.30 3.06 0.22 0.42 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.554534 1.42 3.02 2.85 0.19 2.89 5.48 1.35 3.15 0.22 0.69 -0.05 -0.00 0.60 0.97 -0.03 0.10 
5.732189 1.39 3.12 2.82 0.13 2.86 5.41 1.32 3.09 0.22 0.42 -0.05 -0.00 0.60 0.97 -0.03 0.10 
5.541704 1.38 2.96 2.81 0.12 2.85 5.41 1.31 3.08 0.22 0.68 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.538725 1.38 2.95 2.81 0.12 2.85 5.41 1.31 3.08 0.22 0.68 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.536578 1.37 2.94 2.81 0.11 2.85 5.39 1.31 3.07 0.22 0.68 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.532191 1.38 2.95 2.80 0.12 2.85 5.40 1.31 3.08 0.22 0.68 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.715001 1.37 3.09 2.81 0.11 2.84 5.38 1.31 3.07 0.22 0.42 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.549143 1.39 2.97 2.78 0.14 2.86 5.45 1.32 3.10 0.22 0.68 -0.05 -0.00 0.60 0.98 -0.03 0.10 
5.713292 1.40 3.15 2.82 0.16 2.87 5.45 1.33 3.12 0.22 0.42 -0.05 -0.00 0.60 0.98 -0.03 0.10 
5.544073 1.33 2.85 2.76 0.03 2.81 5.31 1.27 2.99 0.22 0.68 -0.05 -0.01 0.60 0.96 -0.03 0.10 
5.717006 1.37 3.09 2.79 0.10 2.84 5.38 1.30 3.06 0.22 0.42 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.535129 1.40 2.98 2.82 0.15 2.87 5.44 1.33 3.11 0.22 0.68 -0.05 -0.00 0.60 0.97 -0.03 0.10 
5.715379 1.38 3.11 2.81 0.12 2.85 5.40 1.31 3.08 0.22 0.42 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.536534 1.37 2.93 2.79 0.11 2.85 5.40 1.31 3.08 0.22 0.68 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.710360 1.38 3.12 2.81 0.14 2.86 5.41 1.32 3.10 0.22 0.42 -0.05 -0.00 0.60 0.97 -0.03 0.10 
5.718333 1.38 3.11 2.80 0.12 2.85 5.40 1.31 3.08 0.22 0.42 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.529851 1.37 2.93 2.80 0.10 2.84 5.38 1.30 3.06 0.22 0.68 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.529628 1.37 2.93 2.80 0.10 2.84 5.38 1.30 3.06 0.22 0.68 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.533086 1.38 2.94 2.80 0.11 2.85 5.40 1.31 3.08 0.22 0.68 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.529437 1.36 2.92 2.80 0.09 2.84 5.37 1.30 3.06 0.22 0.68 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.536283 1.34 2.88 2.79 0.06 2.82 5.33 1.28 3.02 0.22 0.68 -0.05 -0.01 0.60 0.96 -0.03 0.10 
5.529142 1.37 2.93 2.80 0.10 2.84 5.38 1.30 3.06 0.22 0.68 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.532169 1.37 2.94 2.80 0.11 2.85 5.39 1.31 3.07 0.22 0.68 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.528529 1.36 2.92 2.79 0.09 2.84 5.37 1.30 3.06 0.22 0.68 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.529130 1.37 2.93 2.80 0.10 2.84 5.39 1.31 3.07 0.22 0.68 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.711899 1.37 3.09 2.80 0.10 2.84 5.38 1.31 3.07 0.22 0.42 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.532865 1.35 2.89 2.78 0.07 2.83 5.35 1.29 3.03 0.22 0.68 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.532536 1.37 2.92 2.79 0.10 2.84 5.38 1.30 3.06 0.22 0.68 -0.05 -0.01 0.60 0.97 -0.03 0.10 
5.528654 1.36 2.92 2.79 0.09 2.84 5.37 1.30 3.05 0.22 0.68 -0.05 -0.01 0.60 0.97 -0.03 0.10 
