Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
9.167826 2.50 3.87 -0.16 -0.26 2.04 2.00 -0.70 -1.48 0.42 0.90 -0.31 -0.15 0.68 1.10 -0.14 0.04 
8.795185 2.56 3.95 -0.10 -0.15 2.11 2.13 -0.63 -1.36 0.43 0.91 -0.31 -0.15 0.68 1.10 -0.14 0.05 
37.976279 7.06 12.61 0.18 2.06 6.47 11.05 -0.12 1.00 0.65 1.30 -0.02 0.28 0.84 1.57 0.15 0.47 
25.967562 3.58 4.69 7.22 6.48 2.58 3.32 3.07 4.37 0.38 1.03 -0.09 0.23 0.68 1.20 0.04 0.32 
12.846799 14.38 25.28 3.80 12.38 12.68 22.68 3.81 11.87 1.20 1.92 -0.20 -0.05 1.31 2.38 -0.02 0.13 
8.092141 2.56 3.95 -0.10 -0.15 2.49 2.89 0.05 -0.48 0.43 0.91 -0.31 -0.15 0.65 1.13 -0.09 0.05 
7.296086 2.56 3.95 -0.10 -0.15 3.26 4.41 0.46 0.90 0.43 0.91 -0.31 -0.15 0.67 1.10 -0.15 0.04 
7.413363 2.56 3.95 -0.10 -0.15 3.13 4.17 0.39 0.70 0.43 0.91 -0.31 -0.15 0.68 1.11 -0.14 0.05 
6.788615 2.56 3.45 -0.10 0.90 3.26 4.11 0.46 1.93 0.43 0.92 -0.31 -0.14 0.67 1.12 -0.15 0.06 
7.821212 2.56 4.55 -0.10 0.70 3.26 4.60 0.46 1.78 0.43 0.91 -0.31 -0.16 0.67 1.08 -0.15 0.03 
5.768492 2.56 4.11 -0.10 0.92 3.26 4.84 0.46 1.77 0.43 0.89 -0.31 -0.12 0.67 1.13 -0.15 0.11 
109.000550 -4.17 -9.20 -6.67 -11.67 -3.36 -8.25 -5.98 -10.45 0.23 0.51 -0.54 -0.58 0.44 0.68 -0.39 -0.38 
5.571309 2.62 4.24 -0.07 0.99 3.33 4.97 0.50 1.87 0.43 0.90 -0.31 -0.12 0.67 1.13 -0.15 0.11 
32.281627 6.30 11.74 -1.39 0.48 6.91 12.67 -0.58 1.75 0.67 1.46 -0.02 0.24 0.82 1.53 0.13 0.42 
36.503403 -3.93 -9.27 -1.47 -10.95 -3.52 -8.39 -4.05 -8.95 0.04 0.45 -0.28 -0.24 0.42 0.64 -0.25 -0.29 
93.336580 10.74 19.49 11.62 19.44 11.27 20.30 10.99 19.82 0.74 1.46 -0.25 0.48 0.92 1.71 0.08 0.63 
29.302120 2.35 4.01 -4.68 -5.43 3.32 5.08 -3.77 -3.97 0.59 1.17 -0.34 -0.29 0.82 1.40 -0.18 -0.11 
5.360901 2.65 4.29 -0.08 1.00 3.47 5.33 0.72 2.23 0.43 0.90 -0.31 -0.12 0.69 1.15 -0.14 0.14 
6.695698 5.01 9.46 -0.98 0.88 5.83 10.21 0.03 2.47 0.58 1.14 -0.17 0.03 0.80 1.36 -0.01 0.24 
5.183162 2.66 4.31 -0.06 1.03 3.63 5.61 0.79 2.48 0.43 0.90 -0.31 -0.12 0.69 1.13 -0.15 0.11 
4.914495 8.32 15.56 5.32 12.21 9.47 16.88 6.26 13.50 0.69 1.28 -0.27 0.03 0.88 1.51 -0.12 0.46 
4.965485 8.32 15.55 5.32 12.20 9.50 16.93 6.27 13.55 0.69 1.28 -0.27 0.03 0.88 1.52 -0.12 0.46 
28.258637 4.87 7.70 7.63 6.68 5.48 9.18 5.26 9.13 0.40 1.00 -0.21 0.26 0.69 1.21 -0.01 0.22 
29.008910 8.32 15.35 5.27 12.03 9.47 16.67 6.21 13.25 0.70 1.27 -0.27 0.25 0.89 1.52 -0.12 0.49 
5.597423 9.51 18.67 4.30 11.58 10.99 20.03 5.40 13.42 0.82 1.56 -0.28 -0.12 0.93 1.80 -0.11 0.12 
34.309789 8.32 15.49 5.30 12.33 9.47 16.80 6.24 13.53 0.69 1.27 -0.27 0.28 0.88 1.51 -0.12 0.51 
4.522287 9.32 17.95 4.43 11.34 10.80 19.42 5.51 13.12 0.80 1.51 -0.28 -0.10 0.91 1.67 -0.11 0.15 
4.355315 9.26 17.92 4.44 11.33 10.74 19.47 5.51 13.10 0.79 1.48 -0.28 -0.09 0.90 1.62 -0.12 0.15 
16.073630 6.78 12.38 6.55 10.92 7.65 13.79 6.69 12.09 0.56 1.11 -0.24 0.17 0.76 1.36 -0.06 0.32 
10.360669 10.98 19.44 2.24 9.35 11.43 20.92 3.51 11.57 1.01 1.87 -0.27 -0.16 1.15 2.13 -0.11 0.03 
7.653644 10.18 19.04 3.38 10.52 11.21 20.67 4.56 12.54 0.90 1.69 -0.28 -0.14 1.06 1.92 -0.11 0.07 
4.315135 9.26 17.92 4.45 11.35 10.74 19.47 5.53 13.12 0.79 1.48 -0.28 -0.09 0.90 1.62 -0.11 0.15 
10.371244 7.94 14.98 5.70 11.74 9.05 16.39 6.58 13.14 0.67 1.23 -0.28 0.11 0.84 1.48 -0.12 0.36 
4.558709 9.45 18.32 4.38 11.34 11.04 20.08 5.59 13.31 0.80 1.53 -0.27 -0.08 0.92 1.67 -0.10 0.17 
6.184057 10.47 20.04 4.09 11.38 11.62 21.52 5.13 13.12 0.87 1.65 -0.22 -0.03 1.07 1.91 -0.06 0.19 
3.823501 9.13 17.56 4.57 11.44 10.54 19.03 5.63 13.09 0.78 1.42 -0.28 -0.08 0.87 1.60 -0.11 0.18 
5.523946 9.61 18.72 4.09 11.04 10.99 20.26 5.19 12.71 0.83 1.59 -0.28 -0.11 1.01 1.80 -0.10 0.15 
3.189996 8.64 16.60 4.10 10.47 9.97 18.03 5.15 12.10 0.76 1.37 -0.28 -0.09 0.90 1.55 -0.11 0.17 
