Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
50.420939 1.01 0.12 -3.96 -7.72 1.57 2.60 -3.12 -6.03 0.31 1.00 0.00 0.29 0.69 1.10 0.11 0.41 
51.037987 1.07 0.24 -3.91 -7.62 1.64 2.73 -3.05 -5.90 0.32 1.00 0.01 0.29 0.69 1.10 0.11 0.41 
163.847908 4.98 4.92 -4.09 -6.71 5.16 6.36 -3.14 -4.95 0.69 1.73 0.30 0.66 0.85 2.08 0.41 0.79 
7.229936 2.44 4.21 4.41 2.01 3.27 6.00 2.14 3.50 0.25 0.48 -0.01 0.05 0.66 0.99 -0.01 0.10 
125.849207 16.31 31.86 12.09 24.68 17.56 33.72 12.99 26.23 0.96 1.84 0.01 0.52 1.11 1.98 0.14 0.72 
7.182788 2.44 4.21 4.41 2.01 3.65 5.53 1.99 4.01 0.25 0.48 -0.01 0.05 0.50 0.97 0.07 0.13 
6.496888 2.44 4.21 4.41 2.01 4.41 8.30 3.16 5.77 0.25 0.48 -0.01 0.05 0.65 0.58 0.04 0.08 
6.538576 2.44 4.21 4.41 2.01 4.29 8.12 3.14 5.54 0.25 0.48 -0.01 0.05 0.65 0.88 -0.01 0.11 
6.295573 2.44 4.50 4.41 1.65 4.41 7.86 3.16 5.52 0.25 0.57 -0.01 0.05 0.65 1.04 0.04 0.08 
10.255663 2.44 5.34 4.41 2.43 4.41 9.11 3.16 6.57 0.25 0.49 -0.01 0.10 0.65 0.89 0.04 0.07 
5.886161 2.44 4.56 4.41 2.13 4.41 8.09 3.16 5.73 0.25 0.46 -0.01 0.04 0.65 0.93 0.04 0.08 
154.429416 -13.48 -27.14 -7.12 -27.69 -11.29 -23.19 -10.80 -24.49 0.07 -0.24 -0.47 -0.53 0.36 -0.20 -0.27 -0.37 
5.921429 2.43 4.53 4.39 2.10 4.38 8.05 3.14 5.69 0.25 0.46 -0.01 0.04 0.65 0.92 0.04 0.08 
11.944784 2.51 4.27 3.47 -0.22 4.62 8.18 2.30 3.11 0.25 0.49 0.22 0.08 0.49 0.67 0.15 0.13 
11.437455 -0.44 -1.56 0.57 -4.48 1.44 2.31 -0.30 -1.05 0.14 0.67 0.07 -0.07 0.65 1.00 -0.04 -0.07 
121.118423 15.96 30.88 8.87 20.87 18.08 34.57 10.78 24.70 1.01 2.04 0.08 0.52 1.24 2.18 0.19 0.65 
51.371078 -5.59 -11.20 -0.51 -12.47 -3.29 -7.26 -3.94 -9.22 0.15 0.07 -0.20 -0.34 0.35 0.13 -0.03 -0.11 
5.848691 2.44 4.56 4.41 2.13 4.59 8.52 3.13 5.95 0.25 0.46 -0.01 0.04 0.65 1.01 0.06 0.14 
98.117983 9.81 18.86 8.22 14.45 11.94 22.77 9.71 18.37 0.59 1.25 0.08 0.51 0.93 1.53 0.16 0.59 
5.549217 2.41 4.51 4.40 2.09 4.66 8.58 3.37 6.25 0.25 0.46 -0.01 0.04 0.64 0.88 0.04 0.07 
53.445166 -5.75 -11.50 -0.67 -12.80 -3.21 -7.04 -3.93 -8.99 0.15 0.05 -0.20 -0.35 0.35 0.13 -0.02 -0.11 
5.552882 2.42 4.51 4.40 2.09 4.67 8.60 3.36 6.30 0.25 0.46 -0.01 0.04 0.64 0.83 0.05 0.05 
