Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
197.470023 13.66 25.16 15.77 23.00 13.69 26.47 13.09 23.92 0.68 1.62 0.14 0.73 0.99 1.43 0.22 0.80 
200.030498 13.72 25.27 15.82 23.10 13.77 26.63 13.16 24.05 0.69 1.62 0.14 0.73 0.99 1.43 0.22 0.81 
558.195665 18.52 33.42 15.84 26.80 18.57 34.60 15.57 26.88 0.88 2.00 0.48 1.30 1.24 2.12 0.50 1.36 
327.290182 13.21 25.14 17.26 24.49 13.05 25.43 13.45 24.66 0.84 1.54 0.26 0.98 0.99 1.62 0.33 0.99 
300.464707 26.52 50.09 20.83 41.72 26.88 50.64 21.03 41.89 1.46 2.64 0.09 0.76 1.62 2.90 0.25 0.95 
199.271504 13.66 25.16 15.77 23.00 14.58 28.45 13.39 25.72 0.68 1.62 0.14 0.73 1.00 1.44 0.29 0.86 
197.573627 13.66 25.16 15.77 23.00 13.73 26.31 13.26 23.96 0.68 1.62 0.14 0.73 0.98 1.42 0.23 0.77 
197.351865 13.66 25.16 15.77 23.00 13.65 26.47 12.99 23.84 0.68 1.62 0.14 0.73 0.99 1.43 0.22 0.82 
201.018804 13.66 26.07 15.77 23.12 13.65 26.52 12.99 24.15 0.68 1.62 0.14 0.74 0.99 1.70 0.22 0.77 
222.566184 13.66 25.17 15.77 24.33 13.65 26.42 12.99 24.29 0.68 1.61 0.14 0.78 0.99 1.67 0.22 0.86 
196.738279 13.66 25.12 15.77 22.89 13.65 26.36 12.99 23.72 0.68 1.62 0.14 0.73 0.99 1.44 0.22 0.82 
21.701391 4.87 8.54 7.91 9.01 4.81 9.29 5.32 10.13 0.39 0.90 -0.05 0.21 0.71 1.02 0.03 0.23 
60.001182 -6.07 -13.20 -2.36 -11.45 -5.93 -12.14 -5.16 -10.56 0.00 0.01 -0.30 -0.36 0.36 0.04 -0.25 -0.44 
12.359927 -1.56 -3.95 3.91 -1.87 -1.30 -3.25 -0.46 -1.90 0.30 0.44 -0.17 0.01 0.49 0.50 -0.08 0.06 
150.190868 -0.86 -3.01 4.11 -1.20 -1.67 -3.15 0.45 -0.63 0.55 0.99 -0.05 0.65 0.69 0.97 0.05 0.56 
12.099440 -1.22 -3.74 3.55 -2.13 -0.67 -2.92 -0.48 -2.29 0.29 0.38 -0.12 0.00 0.40 0.52 -0.05 0.06 
12.349971 -0.76 -3.21 3.84 -1.84 -0.22 -2.42 -0.15 -2.06 0.31 0.39 -0.10 0.03 0.42 0.55 -0.06 0.08 
12.078355 -1.21 -3.72 3.56 -2.11 -0.67 -2.91 -0.47 -2.28 0.29 0.38 -0.12 0.00 0.40 0.52 -0.05 0.06 
13.194612 -1.68 -4.72 3.04 -2.77 -1.13 -3.86 -0.98 -2.98 0.28 0.33 -0.12 -0.01 0.39 0.50 -0.08 0.03 
12.409896 -1.19 -3.67 3.58 -2.07 -0.89 -3.37 -0.56 -2.67 0.29 0.38 -0.12 0.00 0.40 0.53 -0.07 0.06 
12.376862 -1.25 -3.61 3.37 -2.66 -0.69 -2.83 -0.62 -2.86 0.29 0.36 -0.10 -0.01 0.41 0.51 -0.07 0.05 
12.208651 -1.21 -3.72 3.56 -2.11 -0.69 -2.93 -0.64 -2.42 0.29 0.38 -0.12 0.00 0.39 0.53 -0.05 0.08 
