Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
45.099152 -4.91 -12.23 -4.25 -13.60 -5.30 -11.48 -6.20 -14.54 0.00 0.53 -0.19 -0.21 0.46 0.08 -0.30 -0.18 
44.292544 -4.85 -12.12 -4.20 -13.50 -5.22 -11.32 -6.14 -14.40 0.01 0.53 -0.19 -0.20 0.46 0.09 -0.29 -0.17 
96.270930 -0.19 -4.43 -4.12 -10.87 -0.92 -3.66 -4.68 -11.65 0.21 1.06 0.12 0.44 0.70 1.11 0.20 0.52 
42.189166 -4.73 -10.73 0.38 -10.00 -4.75 -11.03 -4.45 -11.03 0.14 0.15 -0.23 -0.27 0.40 0.18 -0.13 -0.22 
46.497012 10.44 19.23 11.78 18.11 10.07 18.34 9.94 17.11 0.67 1.30 -0.16 0.31 0.89 1.55 0.07 0.41 
40.904955 -4.73 -10.73 0.38 -10.00 -4.12 -9.25 -4.58 -10.08 0.14 0.15 -0.23 -0.27 0.42 0.20 -0.06 -0.11 
39.127975 -4.73 -10.73 0.38 -10.00 -3.60 -8.98 -3.51 -8.78 0.14 0.15 -0.23 -0.27 0.24 0.24 -0.07 -0.23 
39.231657 -4.73 -10.73 0.38 -10.00 -3.69 -8.99 -3.45 -8.98 0.14 0.15 -0.23 -0.27 0.34 0.21 -0.13 -0.22 
40.751389 -4.73 -10.39 0.38 -10.35 -3.60 -8.99 -3.51 -9.14 0.14 0.16 -0.23 -0.28 0.24 0.22 -0.07 -0.23 
37.971434 -4.73 -10.32 0.38 -9.16 -3.60 -8.36 -3.51 -7.92 0.14 0.15 -0.23 -0.27 0.24 0.26 -0.07 -0.26 
37.710305 -4.73 -10.41 0.38 -8.55 -3.60 -8.48 -3.51 -7.33 0.14 0.15 -0.23 -0.28 0.24 0.26 -0.07 -0.22 
