Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
62.011915 -7.50 -15.34 -1.26 -16.02 -7.07 -15.02 -6.27 -15.15 0.27 0.28 -0.32 -0.31 0.25 0.37 -0.12 -0.38 
61.169772 -7.44 -15.23 -1.21 -15.91 -6.99 -14.86 -6.21 -15.03 0.27 0.29 -0.31 -0.31 0.25 0.38 -0.12 -0.37 
12.947339 -1.57 -4.06 2.99 -4.96 -0.77 -2.66 -0.73 -4.30 0.34 0.43 -0.16 -0.07 0.52 0.60 0.01 0.00 
39.461827 -4.07 -7.79 -0.36 -11.53 -3.41 -7.85 -2.62 -10.80 1.00 0.86 -0.02 0.13 1.18 0.90 -0.04 0.18 
272.223596 14.24 26.87 17.79 26.69 14.46 28.00 14.32 27.23 0.74 1.66 0.02 0.87 1.03 1.81 0.31 0.89 
12.341349 -1.57 -4.06 2.99 -4.96 0.20 -1.39 -1.06 -3.69 0.34 0.43 -0.16 -0.07 0.47 0.66 0.07 0.08 
11.232166 -1.57 -4.06 2.99 -4.96 0.21 -0.77 -0.08 -2.04 0.34 0.43 -0.16 -0.07 0.55 0.61 0.10 -0.00 
11.137336 -1.57 -4.06 2.99 -4.96 0.23 -0.69 0.29 -2.26 0.34 0.43 -0.16 -0.07 0.53 0.61 -0.00 0.00 
11.186534 -1.57 -3.35 2.99 -5.27 0.23 -0.30 0.29 -2.59 0.34 0.44 -0.16 -0.08 0.53 0.51 -0.00 0.01 
11.332066 -1.57 -3.82 2.99 -4.43 0.23 -0.29 0.29 -1.67 0.34 0.42 -0.16 -0.11 0.53 0.60 -0.00 -0.09 
10.755739 -1.57 -4.16 2.99 -4.18 0.23 -0.80 0.29 -1.52 0.34 0.44 -0.16 -0.04 0.53 0.61 -0.00 0.05 
392.405280 -19.05 -37.45 -8.77 -39.92 -17.40 -34.08 -14.21 -36.91 0.38 -0.29 -0.19 -0.99 0.50 -0.17 -0.44 -1.01 
10.596531 -1.51 -4.04 3.04 -4.08 0.30 -0.67 0.35 -1.40 0.34 0.44 -0.16 -0.04 0.53 0.61 -0.00 0.06 
209.526187 14.77 27.71 17.18 26.00 16.07 31.11 15.64 29.57 0.76 1.67 0.05 0.73 1.04 1.75 0.28 0.76 
16.217287 -2.43 -5.96 2.10 -5.21 -0.52 -2.46 -0.74 -2.52 0.22 0.26 -0.16 -0.15 0.32 0.40 -0.05 -0.12 
70.945012 -7.21 -14.95 -4.18 -16.21 -6.04 -13.16 -5.16 -13.26 0.46 0.56 -0.06 -0.38 0.34 0.73 -0.09 -0.36 
90.092414 -9.54 -19.56 -2.52 -20.59 -7.87 -16.20 -6.54 -17.81 0.46 0.05 -0.22 -0.41 0.58 0.19 -0.20 -0.25 
10.432350 -1.53 -4.07 3.02 -4.11 0.54 -0.18 0.27 -1.12 0.34 0.44 -0.16 -0.03 0.52 0.61 0.01 0.10 
26.596532 -5.21 -11.11 0.97 -11.47 -3.26 -7.76 -3.11 -8.51 0.39 0.47 -0.23 -0.11 0.57 0.51 -0.09 0.03 
10.199210 -1.50 -4.02 3.05 -4.05 0.56 -0.17 0.56 -0.81 0.34 0.44 -0.16 -0.03 0.53 0.61 0.01 0.05 
62.921976 7.04 12.81 10.57 13.16 8.72 16.77 8.45 16.31 0.51 0.90 0.05 0.40 0.78 1.03 0.21 0.41 
10.200063 -1.51 -4.03 3.05 -4.06 0.56 -0.16 0.61 -0.87 0.34 0.44 -0.16 -0.03 0.53 0.61 -0.00 0.06 
80.584819 -8.91 -18.37 -2.16 -19.38 -7.00 -14.54 -5.79 -16.03 0.46 0.06 -0.21 -0.39 0.58 0.21 -0.17 -0.21 
10.287360 -1.51 -4.22 3.05 -3.98 0.55 -0.34 0.56 -0.72 0.34 0.44 -0.16 -0.03 0.53 0.61 0.01 0.05 
26.490352 -5.25 -11.19 0.95 -11.56 -3.30 -7.83 -2.88 -8.26 0.39 0.47 -0.23 -0.11 0.60 0.51 -0.10 0.01 
10.352204 -1.51 -4.13 3.04 -4.25 0.55 -0.32 0.55 -1.02 0.34 0.44 -0.16 -0.04 0.54 0.61 0.01 0.06 
15.802894 -2.44 -5.98 2.10 -5.23 -0.28 -2.01 -0.53 -1.97 0.22 0.26 -0.16 -0.16 0.32 0.39 -0.03 -0.12 
10.142253 -1.51 -4.06 3.04 -3.90 0.55 -0.22 0.55 -0.66 0.34 0.44 -0.16 -0.03 0.53 0.61 0.01 0.06 
