Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
10.792583 1.30 0.61 4.62 -1.13 1.04 0.11 1.19 -0.20 0.23 0.75 -0.20 0.07 0.58 0.93 -0.12 -0.05 
10.888391 1.36 0.74 4.67 -1.02 1.12 0.26 1.25 -0.07 0.23 0.75 -0.19 0.07 0.58 0.94 -0.12 -0.05 
76.621804 6.30 10.27 4.91 6.11 6.04 10.04 4.10 5.49 0.42 1.18 0.12 0.46 0.84 1.43 0.10 0.49 
26.603398 0.90 -0.90 6.81 0.04 0.51 -1.04 1.53 -0.45 0.41 0.81 -0.14 0.21 0.60 0.85 0.03 0.24 
26.055254 14.53 27.67 9.56 20.35 14.87 26.89 9.49 20.01 1.01 1.93 -0.21 0.11 1.14 2.13 -0.05 0.31 
9.917541 1.30 0.61 4.62 -1.13 1.91 1.82 1.35 1.43 0.23 0.75 -0.20 0.07 0.58 0.96 -0.04 0.01 
9.472327 1.30 0.61 4.62 -1.13 2.09 2.21 2.35 1.94 0.23 0.75 -0.20 0.07 0.57 0.92 -0.13 -0.06 
9.528842 1.30 0.61 4.62 -1.13 2.06 2.15 2.24 1.85 0.23 0.75 -0.20 0.07 0.58 0.93 -0.14 -0.06 
10.219438 1.30 0.09 4.62 -1.34 2.09 1.91 2.35 1.67 0.23 0.77 -0.20 0.07 0.57 0.93 -0.13 -0.07 
4.016781 1.30 1.85 4.62 0.72 2.09 3.26 2.35 3.00 0.23 0.81 -0.20 -0.06 0.57 0.93 -0.13 -0.06 
6.654855 1.30 1.85 4.62 0.15 2.09 3.44 2.35 3.10 0.23 0.72 -0.20 0.04 0.57 0.89 -0.13 -0.05 
80.737692 -7.29 -15.11 -2.93 -13.98 -6.48 -13.63 -5.07 -11.29 -0.00 0.16 -0.36 -0.44 0.32 0.41 -0.19 -0.39 
15.313393 2.51 3.51 3.44 1.01 3.34 6.30 2.60 3.27 0.28 0.93 -0.05 0.15 0.64 0.63 -0.11 0.15 
4.043367 1.29 1.82 4.62 0.71 2.07 3.22 2.34 2.97 0.23 0.80 -0.20 -0.06 0.57 0.93 -0.13 -0.06 
8.578312 1.08 1.84 5.14 1.51 1.90 2.89 2.44 3.10 0.30 0.53 -0.12 0.07 0.60 0.91 0.12 0.13 
3.505227 1.51 2.24 4.71 1.08 2.54 4.13 2.60 3.84 0.24 0.84 -0.20 -0.05 0.58 0.94 -0.08 -0.05 
14.362411 8.62 16.84 7.49 12.91 9.87 18.37 8.30 14.87 0.64 1.11 -0.20 0.14 0.83 1.49 -0.08 0.25 
3.459206 1.50 2.22 4.70 1.06 2.54 4.17 2.82 3.89 0.24 0.83 -0.20 -0.05 0.58 0.94 -0.13 -0.05 
35.690379 -4.76 -9.80 -1.12 -10.44 -3.58 -7.71 -2.82 -6.95 0.05 0.09 -0.28 -0.25 0.40 0.53 -0.17 -0.34 
3.450656 1.50 2.22 4.70 1.06 2.55 4.19 2.85 3.90 0.24 0.84 -0.20 -0.05 0.58 0.94 -0.12 -0.05 
10.710697 1.95 2.40 3.23 0.20 3.04 5.67 2.45 2.93 0.25 0.90 -0.05 0.09 0.62 0.55 -0.12 0.09 
3.474368 1.51 1.99 4.90 1.18 2.55 4.27 2.88 4.03 0.24 0.86 -0.19 -0.04 0.58 0.93 -0.11 -0.05 
7.898962 0.98 1.65 5.04 1.28 2.08 3.23 2.28 3.41 0.29 0.52 -0.12 0.06 0.59 0.88 0.20 0.11 
3.521672 1.50 2.24 4.70 0.93 2.55 3.99 2.85 3.74 0.24 0.81 -0.20 -0.05 0.58 0.94 -0.12 -0.06 
8.183447 1.30 1.87 4.60 -0.34 2.35 3.38 2.65 3.09 0.23 0.45 -0.19 0.06 0.57 0.91 -0.13 -0.07 
14.807160 8.67 16.93 7.42 12.84 9.93 18.61 8.24 14.81 0.64 1.12 -0.20 0.14 0.82 1.47 -0.09 0.24 
12.099399 -1.70 -3.88 3.02 -5.19 -0.60 -1.86 -0.07 -1.63 0.13 0.34 -0.25 -0.07 0.49 0.73 -0.13 -0.22 
4.979726 1.35 1.95 4.61 0.31 2.39 3.78 2.70 3.52 0.23 0.76 -0.20 0.00 0.57 0.92 -0.13 -0.06 
3.441847 1.51 2.24 4.70 1.08 2.56 4.21 2.85 3.92 0.24 0.84 -0.20 -0.05 0.58 0.94 -0.12 -0.05 
7.102524 3.31 5.80 5.35 4.11 4.36 7.74 4.48 7.03 0.33 0.94 -0.20 0.09 0.63 1.05 -0.12 0.04 
3.569126 1.56 2.20 4.12 0.93 2.61 4.34 2.76 3.70 0.25 0.86 -0.19 -0.04 0.58 0.94 -0.13 -0.05 
4.224151 1.41 2.03 5.00 0.59 2.47 4.09 2.71 3.65 0.23 0.78 -0.17 -0.02 0.58 0.94 -0.10 -0.05 
3.392749 1.52 2.25 4.70 1.09 2.62 4.34 2.88 4.05 0.24 0.84 -0.20 -0.05 0.58 0.94 -0.11 -0.05 
7.919321 -0.25 -1.08 3.93 -2.21 0.88 1.00 1.25 0.98 0.17 0.52 -0.22 -0.11 0.53 0.82 -0.11 -0.14 
3.385909 1.51 2.24 4.69 1.08 2.62 4.34 2.93 4.05 0.24 0.84 -0.20 -0.05 0.58 0.93 -0.12 -0.05 
4.964809 1.32 1.90 4.64 0.27 2.43 3.87 2.75 3.61 0.23 0.74 -0.20 0.00 0.57 0.92 -0.12 -0.06 
3.382961 1.51 2.25 4.69 1.08 2.62 4.34 2.93 4.06 0.24 0.84 -0.20 -0.05 0.58 0.93 -0.12 -0.05 
6.976005 3.39 5.96 5.51 4.33 4.51 8.05 4.65 7.34 0.34 0.95 -0.19 0.09 0.64 1.06 -0.11 0.04 
3.383282 1.51 2.30 4.65 1.05 2.62 4.32 2.92 4.03 0.24 0.83 -0.20 -0.05 0.58 0.94 -0.13 -0.06 
