Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
10.341109 -0.15 -2.54 1.86 -2.97 0.08 -1.85 -0.00 -1.49 0.26 0.68 -0.42 -0.08 0.51 0.89 -0.16 -0.08 
10.075596 -0.09 -2.42 1.92 -2.86 0.15 -1.72 0.06 -1.37 0.27 0.69 -0.41 -0.08 0.51 0.89 -0.15 -0.07 
12.017073 4.89 8.19 2.48 3.72 5.26 8.51 2.78 4.26 0.46 0.99 -0.15 0.13 0.78 1.30 0.00 0.31 
31.631657 -0.07 -3.69 6.20 0.38 -0.53 -3.03 0.32 -0.24 0.36 0.89 -0.30 0.23 0.64 1.07 0.05 0.33 
19.590301 12.48 22.75 6.11 14.97 12.86 23.44 6.97 16.03 1.03 1.77 -0.37 -0.24 1.11 2.03 -0.20 0.04 
10.018728 -0.09 -2.42 1.92 -2.86 0.28 -1.59 -0.02 -1.29 0.27 0.69 -0.41 -0.08 0.46 0.88 -0.10 -0.07 
8.490978 -0.09 -2.42 1.92 -2.86 1.28 0.55 1.03 0.79 0.27 0.69 -0.41 -0.08 0.51 0.89 -0.10 -0.06 
8.584134 -0.09 -2.42 1.92 -2.86 1.16 0.30 1.05 0.64 0.27 0.69 -0.41 -0.08 0.51 0.90 -0.15 -0.07 
8.589043 -0.09 -2.74 1.92 -3.00 1.28 0.19 1.03 0.57 0.27 0.69 -0.41 -0.06 0.51 0.90 -0.10 -0.03 
8.024238 -0.09 -1.32 1.92 -1.60 1.28 1.45 1.03 1.83 0.27 0.70 -0.41 -0.11 0.51 0.91 -0.10 -0.07 
8.694921 -0.09 -1.16 1.92 -1.67 1.28 1.92 1.03 1.80 0.27 0.64 -0.41 -0.13 0.51 0.86 -0.10 -0.11 
123.488879 -7.51 -15.61 -9.88 -20.17 -5.88 -12.36 -8.36 -16.96 0.04 0.25 -0.48 -0.54 0.39 0.53 -0.37 -0.42 
7.065397 -0.44 -2.67 3.86 0.17 0.61 0.18 0.90 2.02 0.25 0.75 -0.25 -0.03 0.56 0.95 0.03 0.29 
9.533273 -1.11 -4.19 3.98 -0.28 -0.13 -1.40 0.46 0.88 0.26 0.75 -0.36 -0.00 0.56 0.96 0.02 0.64 
57.759086 7.19 12.73 9.82 13.51 8.50 15.48 8.60 16.39 0.59 1.26 -0.44 0.38 0.80 1.54 0.17 0.47 
7.067333 -0.43 -2.65 3.87 0.19 0.63 0.19 0.91 2.04 0.26 0.76 -0.25 -0.03 0.56 0.94 0.03 0.29 
72.695571 -8.55 -18.19 -2.66 -15.85 -7.26 -15.32 -7.00 -14.12 0.03 0.14 -0.43 -0.36 0.32 0.47 -0.15 -0.29 
7.132491 -0.44 -2.68 3.86 0.17 0.68 -0.11 0.83 1.94 0.25 0.75 -0.25 -0.03 0.55 0.92 0.04 0.30 
72.726284 -8.55 -18.19 -2.66 -15.85 -7.26 -15.31 -7.00 -14.12 0.03 0.14 -0.43 -0.36 0.32 0.47 -0.15 -0.29 
6.714930 -0.47 -2.71 3.83 0.10 0.77 0.56 1.24 2.50 0.25 0.75 -0.25 -0.04 0.56 0.93 0.05 0.28 
72.330833 -8.57 -18.23 -2.69 -15.89 -7.13 -14.92 -6.76 -13.68 0.03 0.13 -0.43 -0.36 0.31 0.35 -0.15 -0.29 
6.536682 -0.46 -2.62 3.84 0.29 0.77 0.67 1.24 2.51 0.25 0.74 -0.25 -0.05 0.56 0.92 0.05 0.35 
47.018000 7.20 12.85 9.81 13.69 8.68 15.98 8.85 16.94 0.59 1.25 -0.43 0.33 0.81 1.48 0.16 0.43 
6.559631 -0.46 -2.62 3.84 0.29 0.80 0.72 1.20 2.37 0.25 0.74 -0.25 -0.05 0.56 0.91 0.07 0.56 
70.461214 -8.52 -18.00 -2.66 -15.74 -7.07 -14.73 -6.72 -13.53 0.03 0.10 -0.43 -0.35 0.31 0.32 -0.15 -0.29 
7.548339 -0.48 -2.73 3.82 0.24 0.75 0.51 1.22 2.23 0.25 0.75 -0.25 -0.00 0.56 0.95 0.05 0.32 
69.949013 -8.50 -17.97 -2.65 -15.70 -7.06 -14.70 -6.70 -13.47 0.03 0.10 -0.43 -0.35 0.31 0.32 -0.15 -0.29 
8.117750 -0.47 -2.33 3.82 0.61 0.76 0.90 1.23 2.33 0.25 0.74 -0.25 0.02 0.56 0.93 0.05 0.64 
70.636466 -8.48 -17.98 -2.63 -15.66 -7.03 -14.69 -6.68 -13.44 0.03 0.09 -0.43 -0.35 0.31 0.32 -0.15 -0.28 
7.472108 -0.37 -2.37 4.03 0.46 0.73 0.61 1.05 2.27 0.26 0.74 -0.22 0.00 0.56 0.93 0.03 0.30 
71.263399 -8.51 -18.08 -2.67 -15.64 -7.04 -14.72 -6.68 -13.36 0.03 0.11 -0.44 -0.35 0.31 0.33 -0.15 -0.28 
25.824674 -4.42 -10.29 0.66 -7.26 -3.12 -6.96 -2.73 -5.17 0.13 0.50 -0.33 -0.19 0.44 0.66 -0.06 0.06 
11.614044 -0.65 -3.16 4.29 0.20 0.52 0.18 0.98 1.98 0.27 0.76 -0.28 0.07 0.57 0.93 0.04 0.51 
15.899585 3.14 4.71 7.02 5.40 4.51 7.90 4.75 9.35 0.38 0.94 -0.42 0.17 0.66 1.16 0.07 0.26 
6.344741 1.37 1.08 5.00 2.71 2.66 4.32 3.12 6.10 0.31 0.84 -0.22 0.05 0.61 1.05 0.07 0.33 
6.708800 1.40 1.19 4.75 2.57 2.72 4.45 3.10 6.10 0.30 0.83 -0.21 0.06 0.61 1.04 0.06 0.31 
5.558374 0.64 -0.25 3.87 0.90 1.96 2.94 2.32 4.64 0.27 0.77 -0.24 0.01 0.58 0.99 0.02 0.17 
6.598571 0.43 -0.73 3.58 0.29 1.76 2.49 2.15 4.30 0.27 0.76 -0.27 0.02 0.57 0.96 0.01 0.09 
5.551702 0.64 -0.24 3.86 0.90 1.94 2.90 2.35 4.69 0.27 0.77 -0.24 0.01 0.58 0.98 0.02 0.10 
6.908189 0.59 -0.15 5.13 0.75 1.91 2.94 2.27 4.66 0.27 0.76 -0.45 0.02 0.57 0.97 0.01 0.09 
