Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
12.811428 -1.30 -3.50 1.97 -3.78 -0.85 -2.38 -1.09 -1.93 0.16 0.31 -0.19 -0.11 0.50 0.73 -0.10 -0.03 
12.521165 -1.24 -3.39 2.02 -3.67 -0.79 -2.31 -1.04 -1.82 0.16 0.31 -0.19 -0.11 0.50 0.70 -0.10 -0.03 
42.035678 4.04 5.81 4.99 3.08 4.53 8.16 2.83 4.48 0.31 1.06 0.09 0.31 0.74 1.04 0.00 0.37 
16.706732 -2.02 -5.64 3.81 -4.16 -1.90 -4.46 -1.52 -4.04 0.40 0.64 -0.18 0.04 0.56 0.69 -0.02 0.12 
25.190521 12.60 24.18 9.88 19.03 13.56 25.99 10.73 20.09 0.89 1.56 -0.24 0.14 1.05 1.86 -0.06 0.44 
12.535723 -1.24 -3.39 2.02 -3.67 -0.54 -2.85 -1.18 -1.55 0.16 0.31 -0.19 -0.11 0.45 0.57 -0.05 -0.02 
11.508433 -1.24 -3.39 2.02 -3.67 -0.37 -1.52 -0.01 -0.86 0.16 0.31 -0.19 -0.11 0.51 0.72 -0.13 -0.14 
11.646640 -1.24 -3.39 2.02 -3.67 -0.44 -1.64 -0.13 -1.03 0.16 0.31 -0.19 -0.11 0.51 0.75 -0.13 -0.13 
11.279379 -1.24 -3.44 2.02 -3.94 -0.37 -1.71 -0.01 -1.13 0.16 0.55 -0.19 -0.10 0.51 0.78 -0.13 -0.14 
10.151967 -1.24 -2.25 2.02 -2.98 -0.37 -0.61 -0.01 -0.10 0.16 0.31 -0.19 -0.08 0.51 0.77 -0.13 -0.15 
10.470744 -1.24 -2.36 2.02 -2.64 -0.37 -0.52 -0.01 0.16 0.16 0.31 -0.19 -0.11 0.51 0.71 -0.13 -0.14 
154.791629 -12.66 -25.28 -6.24 -22.42 -11.65 -23.23 -10.20 -20.74 -0.10 -0.21 -0.55 -0.57 0.17 -0.10 -0.34 -0.61 
6.657061 0.89 1.48 4.50 -0.16 1.79 3.82 1.39 2.36 0.19 0.59 -0.08 0.01 0.58 0.77 -0.10 -0.03 
11.801375 1.85 2.90 2.56 0.30 2.73 5.53 1.81 2.72 0.26 0.87 -0.08 0.11 0.63 0.97 -0.13 0.13 
