Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
49.085433 3.82 5.51 -0.28 -1.63 4.19 7.47 0.12 -0.69 0.40 1.06 -0.00 0.33 0.76 1.17 0.10 0.44 
49.959629 3.88 5.62 -0.23 -1.53 4.26 7.60 0.20 -0.55 0.40 1.07 0.00 0.34 0.76 1.18 0.11 0.44 
181.738636 7.97 11.26 -0.36 -0.38 8.01 11.81 0.18 0.61 0.71 1.76 0.30 0.72 0.90 2.09 0.41 0.84 
27.217518 5.00 9.17 7.42 7.88 5.48 10.80 4.76 9.06 0.36 0.71 0.02 0.24 0.71 0.77 0.09 0.22 
168.464401 18.88 36.70 15.64 30.43 19.77 38.04 16.10 31.23 1.07 1.97 0.01 0.59 1.19 2.12 0.14 0.74 
27.219465 5.00 9.17 7.42 7.88 6.02 12.10 4.45 9.77 0.36 0.71 0.02 0.24 0.60 1.15 0.18 0.33 
27.240863 5.00 9.17 7.42 7.88 5.59 10.60 5.67 9.39 0.36 0.71 0.02 0.24 0.70 0.80 0.01 0.19 
27.218425 5.00 9.17 7.42 7.88 5.39 10.77 4.74 8.86 0.36 0.71 0.02 0.24 0.72 0.79 0.05 0.24 
34.314216 5.00 9.90 7.42 7.30 5.48 10.48 4.76 8.76 0.36 0.68 0.02 0.28 0.71 1.19 0.09 0.21 
20.953901 5.00 9.33 7.42 9.29 5.48 11.20 4.76 10.10 0.36 0.77 0.02 0.20 0.71 0.86 0.09 0.20 
33.324759 5.00 9.30 7.42 9.45 5.48 11.12 4.76 10.27 0.36 0.74 0.02 0.28 0.71 0.85 0.09 0.27 
136.306489 -11.12 -21.89 -5.02 -22.03 -10.27 -20.21 -9.66 -21.45 0.13 -0.04 -0.42 -0.54 0.37 0.03 -0.24 -0.34 
17.640889 4.35 7.67 6.47 7.00 5.07 9.37 3.74 7.50 0.34 0.69 0.09 0.17 0.70 0.88 0.10 0.22 
