Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
11.839444 5.62 9.62 -2.27 -1.80 6.09 10.52 -1.94 -1.15 0.69 1.27 -0.14 0.05 0.91 1.45 -0.02 0.17 
11.940718 5.68 9.72 -2.22 -1.70 6.18 10.70 -1.86 -0.99 0.69 1.27 -0.14 0.06 0.91 1.46 -0.01 0.17 
87.876912 9.32 13.01 -2.22 -0.56 9.07 14.19 -1.88 0.11 1.07 1.83 0.15 0.45 1.40 2.10 0.27 0.55 
40.531249 7.87 15.83 8.63 13.34 8.15 15.52 7.64 13.61 0.52 0.94 -0.08 0.31 0.79 1.36 -0.01 0.33 
41.335179 14.77 25.54 1.36 9.31 14.41 26.84 1.87 10.34 1.52 2.38 -0.02 0.20 1.71 2.94 0.11 0.35 
10.761565 5.62 9.62 -2.27 -1.80 7.12 12.57 -0.90 0.89 0.69 1.27 -0.14 0.05 0.92 1.46 -0.02 0.18 
10.884946 5.62 9.62 -2.27 -1.80 7.03 12.39 -1.07 0.71 0.69 1.27 -0.14 0.05 0.83 1.42 -0.03 0.14 
10.752334 5.62 9.62 -2.27 -1.80 7.11 12.41 -0.86 0.85 0.69 1.27 -0.14 0.05 0.93 1.47 -0.00 0.20 
9.912480 5.62 10.75 -2.27 -0.86 7.11 12.94 -0.86 1.80 0.69 1.25 -0.14 0.05 0.93 1.71 -0.00 0.20 
9.983974 5.62 10.30 -2.27 -1.19 7.11 13.27 -0.86 1.48 0.69 1.27 -0.14 0.05 0.93 1.77 -0.00 0.20 
9.949607 5.62 10.93 -2.27 -0.72 7.11 13.68 -0.86 1.94 0.69 1.27 -0.14 0.05 0.93 1.64 -0.00 0.20 
63.490969 -3.46 -6.71 -7.83 -13.41 -2.11 -4.95 -6.49 -10.80 0.24 0.55 -0.40 -0.39 0.53 0.75 -0.28 -0.24 
34.462505 4.92 7.71 -4.70 -5.32 6.06 10.88 -3.28 -2.64 0.75 1.49 -0.01 0.21 1.13 1.87 0.12 0.35 
9.870742 5.61 10.74 -2.27 -0.87 7.10 12.91 -0.87 1.78 0.69 1.25 -0.14 0.05 0.93 1.71 -0.00 0.20 
17.863512 5.98 11.52 2.84 6.51 7.25 13.43 3.99 8.85 0.51 1.12 -0.12 0.19 0.82 1.35 0.01 0.34 
