Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
23.758229 -1.67 -5.68 4.67 -2.60 -1.22 -3.05 -0.92 -1.62 0.36 0.73 -0.28 0.15 0.60 0.89 0.14 0.46 
23.619394 -1.61 -5.55 4.71 -2.50 -1.15 -2.90 -0.86 -1.52 0.36 0.74 -0.27 0.15 0.60 0.89 0.14 0.46 
41.951038 4.25 7.52 8.74 7.68 5.31 9.82 4.52 9.26 0.45 0.80 -0.02 0.32 0.70 1.04 0.24 0.44 
111.438726 -3.52 -11.01 1.56 -11.35 -4.05 -9.21 -3.48 -10.13 0.66 1.08 0.08 0.49 0.71 0.99 0.24 0.75 
226.955848 13.34 24.18 18.06 27.37 14.14 26.73 14.82 29.53 0.89 1.78 -0.56 0.77 1.13 2.04 0.53 0.98 
24.795359 -1.61 -5.55 4.71 -2.50 -1.11 -6.34 -1.24 -2.22 0.36 0.74 -0.27 0.15 0.63 1.03 0.15 0.52 
22.526296 -1.61 -5.55 4.71 -2.50 -0.80 -2.53 0.08 0.37 0.36 0.74 -0.27 0.15 0.57 0.81 0.19 0.16 
22.397971 -1.61 -5.55 4.71 -2.50 -0.86 -2.59 0.57 0.27 0.36 0.74 -0.27 0.15 0.58 0.82 0.06 0.15 
19.251027 -1.61 -5.85 4.71 -2.59 -0.86 -2.82 0.57 0.04 0.36 0.79 -0.27 0.12 0.58 0.85 0.06 0.18 
31.946906 -1.61 -4.76 4.71 -2.49 -0.86 -1.76 0.57 0.32 0.36 0.78 -0.27 0.22 0.58 0.85 0.06 0.22 
22.737812 -1.61 -5.63 4.71 -1.69 -0.86 -2.64 0.57 0.89 0.36 0.75 -0.27 0.16 0.58 0.82 0.06 0.18 
