Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
138.398637 14.94 28.70 13.56 25.91 15.94 29.86 14.07 26.88 0.96 1.75 -0.18 0.57 1.09 1.97 -0.04 0.70 
140.427404 15.00 28.82 13.61 26.02 16.02 30.01 14.15 27.01 0.96 1.75 -0.18 0.57 1.10 1.97 -0.04 0.71 
184.190998 19.70 38.04 14.03 29.44 20.71 39.26 14.69 30.63 1.13 2.18 0.08 0.63 1.29 2.36 0.21 0.79 
643.361183 15.55 27.79 20.31 30.73 15.50 29.15 16.37 31.62 0.94 1.90 0.04 1.41 1.17 2.09 0.51 1.40 
114.395155 26.43 49.09 17.17 38.78 25.83 49.65 18.05 40.47 1.64 2.75 -0.15 0.16 1.65 3.27 0.01 0.34 
118.703728 26.43 49.09 17.17 38.78 26.51 51.91 19.09 41.88 1.64 2.75 -0.15 0.16 1.66 3.09 0.02 0.56 
113.995556 26.43 49.09 17.17 38.78 25.86 49.60 17.87 40.25 1.64 2.75 -0.15 0.16 1.67 3.15 -0.01 0.31 
114.226925 26.43 49.09 17.17 38.78 25.87 49.67 17.94 40.36 1.64 2.75 -0.15 0.16 1.67 3.18 -0.00 0.32 
112.484742 26.43 48.03 17.17 39.64 25.86 48.77 17.87 41.13 1.64 2.72 -0.15 0.14 1.67 2.85 -0.01 0.29 
112.699202 26.43 49.67 17.17 39.31 25.86 49.68 17.87 40.80 1.64 2.75 -0.15 0.14 1.67 3.08 -0.01 0.29 
113.662184 26.43 48.29 17.17 39.79 25.86 49.54 17.87 41.28 1.64 2.76 -0.15 0.14 1.67 2.83 -0.01 0.29 
62.167612 18.87 34.65 5.12 18.25 18.90 32.85 5.93 20.00 1.89 3.09 -0.05 0.19 2.00 3.10 0.07 0.32 
64.323404 16.89 27.94 1.09 10.68 16.09 29.46 1.94 12.51 2.22 3.52 -0.05 0.17 2.14 3.05 0.05 0.28 
62.795206 18.90 34.68 5.11 18.25 18.90 32.96 5.92 19.98 1.89 3.10 -0.05 0.19 2.00 3.12 0.07 0.31 
114.689729 19.50 32.04 1.90 13.15 18.06 33.78 2.74 14.91 2.37 3.58 0.09 0.38 2.32 3.71 0.20 0.50 
58.251331 18.64 34.31 5.03 17.99 18.43 32.22 5.58 19.22 1.82 3.00 -0.06 0.18 1.97 3.15 0.06 0.31 
23.878991 14.64 26.41 2.70 12.45 14.75 25.93 3.25 13.63 1.46 2.73 -0.14 0.01 1.60 2.41 -0.02 0.15 
15.887101 14.94 24.91 3.86 13.96 14.13 25.02 4.36 15.08 1.25 2.09 -0.22 -0.08 1.38 2.24 -0.10 0.02 
15.905674 14.95 24.94 3.88 14.00 14.12 25.07 4.33 15.02 1.25 2.09 -0.22 -0.08 1.38 2.22 -0.10 0.02 
15.351187 14.16 24.16 4.21 14.02 13.69 24.45 4.66 15.03 1.19 2.02 -0.25 -0.13 1.31 2.16 -0.14 -0.02 
15.202024 14.16 24.10 4.19 13.84 13.68 24.39 4.66 14.88 1.19 2.02 -0.25 -0.13 1.31 2.17 -0.13 -0.02 
17.996109 12.11 21.72 4.96 14.15 12.38 22.32 5.38 15.09 1.03 1.79 -0.33 -0.23 1.14 2.07 -0.21 -0.12 
19.147263 14.18 25.03 5.75 16.26 14.07 25.56 6.19 17.26 1.15 1.95 -0.30 -0.18 1.25 2.19 -0.18 -0.07 
12.472023 8.77 15.11 0.37 5.48 8.96 15.52 0.76 6.36 0.92 1.71 -0.29 -0.21 1.10 1.95 -0.18 -0.11 
6.815802 9.25 16.75 2.13 8.32 9.70 17.08 2.45 9.06 0.87 1.65 -0.28 -0.15 1.07 1.86 -0.16 -0.04 
6.892440 9.56 17.14 2.08 8.43 9.42 16.43 1.89 8.14 0.90 1.70 -0.27 -0.14 1.10 1.90 -0.15 -0.03 
6.966741 9.33 16.88 2.19 8.45 9.78 17.23 2.53 9.22 0.88 1.66 -0.28 -0.15 1.07 1.86 -0.16 -0.04 
4.405255 9.48 17.43 3.52 10.43 10.15 17.78 3.83 11.15 0.81 1.56 -0.22 -0.02 0.93 1.78 -0.10 0.09 
15.007449 10.36 18.89 2.52 8.90 10.78 19.07 2.82 9.62 0.88 1.75 -0.11 0.12 1.11 1.96 -0.00 0.23 
4.373393 9.46 17.40 3.50 10.40 10.17 17.79 3.86 11.19 0.81 1.56 -0.22 -0.02 0.93 1.78 -0.11 0.10 
21.892180 6.59 11.22 4.05 8.30 7.22 11.94 4.29 8.81 0.59 1.13 -0.25 0.22 0.72 1.29 -0.15 0.25 
3.402904 8.97 16.52 3.73 10.33 9.69 17.01 4.06 11.06 0.76 1.46 -0.23 -0.02 0.88 1.68 -0.12 0.10 
48.373887 8.66 15.50 6.40 13.11 9.31 16.33 6.61 13.62 0.68 1.30 -0.24 0.35 0.79 1.45 -0.13 0.38 
7.509620 7.30 11.97 -1.32 2.10 7.65 12.33 -0.89 3.04 0.84 1.64 -0.23 -0.11 1.07 1.85 -0.11 -0.00 
5.487816 10.25 18.84 4.30 11.79 10.98 19.25 4.67 12.59 0.85 1.62 -0.22 -0.02 0.97 1.85 -0.11 0.10 
3.343144 8.90 16.37 3.75 10.30 9.75 17.16 4.20 11.29 0.76 1.44 -0.23 -0.02 0.87 1.66 -0.12 0.10 
8.234999 11.49 20.96 4.92 13.63 12.21 21.61 5.42 14.71 0.92 1.74 -0.21 -0.01 1.11 1.95 -0.09 0.11 
3.314863 8.86 16.31 3.70 10.21 9.71 17.08 4.15 11.19 0.76 1.44 -0.23 -0.02 0.87 1.66 -0.12 0.10 
5.807245 9.24 17.08 2.92 9.04 10.04 17.65 3.38 10.04 0.79 1.56 -0.19 0.03 0.92 1.78 -0.08 0.14 
4.803352 8.80 16.01 4.04 10.59 9.64 16.82 4.48 11.56 0.73 1.33 -0.21 0.03 0.84 1.53 -0.11 0.15 
2.056443 7.33 13.05 3.39 8.75 8.15 13.94 3.80 9.63 0.66 1.21 -0.26 -0.01 0.76 1.35 -0.16 0.13 
25.898858 7.63 13.55 4.61 10.19 8.43 14.49 4.98 10.94 0.65 1.21 -0.25 0.24 0.75 1.37 -0.15 0.30 
3.756339 6.28 11.19 0.78 4.60 7.12 11.88 1.25 5.62 0.67 1.28 -0.27 -0.12 0.78 1.49 -0.17 -0.01 
13.474744 6.18 10.65 3.34 7.54 6.95 11.62 3.70 8.29 0.59 1.12 -0.28 0.15 0.70 1.27 -0.18 0.21 
2.047888 7.33 13.05 3.38 8.75 8.16 13.94 3.81 9.64 0.66 1.21 -0.26 -0.01 0.76 1.35 -0.16 0.13 
2.005057 7.91 14.25 3.62 9.43 8.77 15.11 4.07 10.37 0.70 1.25 -0.26 -0.03 0.80 1.42 -0.15 0.10 
1.971167 7.90 14.26 3.51 9.30 8.76 15.11 3.96 10.25 0.70 1.25 -0.25 -0.03 0.80 1.43 -0.15 0.10 
3.438083 9.16 16.81 3.97 10.83 10.04 17.58 4.46 11.84 0.78 1.49 -0.25 -0.05 0.89 1.70 -0.14 0.08 
1.968538 7.87 14.20 3.51 9.27 8.80 15.19 4.02 10.34 0.70 1.25 -0.25 -0.03 0.80 1.42 -0.15 0.10 
2.430056 8.06 14.72 3.08 8.67 8.97 15.68 3.60 9.76 0.71 1.31 -0.23 -0.02 0.82 1.55 -0.13 0.10 
1.965688 7.85 14.17 3.49 9.22 8.77 15.14 4.00 10.30 0.70 1.25 -0.25 -0.03 0.80 1.42 -0.15 0.10 
4.323000 7.76 13.78 3.78 9.47 8.66 14.81 4.28 10.44 0.67 1.23 -0.24 0.04 0.77 1.38 -0.13 0.28 
1.535376 7.40 13.24 3.04 8.33 8.32 14.23 3.55 9.40 0.68 1.21 -0.26 -0.04 0.78 1.38 -0.16 0.08 
2.434703 7.46 13.55 2.06 7.05 8.39 14.38 2.61 8.20 0.71 1.36 -0.26 -0.09 0.82 1.57 -0.15 0.03 
1.291672 6.95 12.35 2.89 7.83 7.86 13.37 3.39 8.87 0.66 1.19 -0.27 -0.05 0.76 1.33 -0.17 0.08 
1.604098 7.38 13.27 3.04 8.37 8.31 14.25 3.55 9.44 0.69 1.22 -0.28 -0.07 0.79 1.39 -0.17 0.06 
1.291218 6.95 12.35 2.89 7.83 7.86 13.37 3.40 8.88 0.66 1.19 -0.27 -0.05 0.75 1.33 -0.17 0.08 
8.605014 6.34 11.00 2.92 7.30 7.23 12.07 3.40 8.22 0.61 1.13 -0.28 0.11 0.71 1.28 -0.18 0.21 
1.357657 7.10 12.66 2.94 7.98 8.02 13.67 3.45 9.04 0.67 1.20 -0.27 -0.06 0.77 1.35 -0.17 0.07 
1.394164 7.00 12.55 2.65 7.48 7.91 13.52 3.15 8.54 0.66 1.19 -0.27 -0.06 0.76 1.35 -0.16 0.07 
1.316213 6.95 12.36 2.82 7.74 7.87 13.38 3.33 8.80 0.66 1.19 -0.27 -0.06 0.76 1.33 -0.17 0.08 
1.817687 6.97 12.47 2.40 7.21 7.90 13.45 2.93 8.31 0.67 1.21 -0.28 -0.09 0.78 1.38 -0.17 0.03 
1.282800 6.94 12.32 2.89 7.81 7.88 13.40 3.43 8.93 0.65 1.19 -0.27 -0.05 0.75 1.33 -0.17 0.08 
1.398515 7.22 12.91 3.20 8.41 8.17 13.99 3.73 9.51 0.67 1.21 -0.27 -0.04 0.77 1.35 -0.17 0.09 
1.327820 7.01 12.45 3.08 8.11 7.94 13.53 3.60 9.19 0.66 1.19 -0.27 -0.04 0.75 1.34 -0.17 0.10 
1.431314 7.23 12.98 2.95 8.08 8.21 14.09 3.51 9.27 0.67 1.21 -0.27 -0.06 0.77 1.37 -0.17 0.07 
1.404617 7.18 12.82 2.97 8.09 8.14 13.89 3.52 9.22 0.67 1.21 -0.27 -0.05 0.77 1.36 -0.16 0.08 
1.308277 7.02 12.50 2.99 8.00 7.97 13.58 3.52 9.12 0.66 1.19 -0.27 -0.05 0.76 1.34 -0.17 0.09 
1.485944 7.07 12.64 2.75 7.75 8.02 13.69 3.30 8.89 0.67 1.20 -0.28 -0.07 0.77 1.36 -0.17 0.05 
1.268602 6.93 12.29 2.95 7.90 7.88 13.38 3.49 9.01 0.65 1.18 -0.28 -0.05 0.75 1.33 -0.17 0.09 
1.480130 6.56 11.50 2.91 7.55 7.50 12.63 3.44 8.57 0.63 1.15 -0.28 -0.02 0.72 1.29 -0.18 0.20 
1.283969 6.98 12.40 2.96 7.94 7.93 13.50 3.51 9.07 0.66 1.19 -0.27 -0.05 0.75 1.34 -0.17 0.08 
1.277597 6.94 12.31 2.97 7.93 7.89 13.41 3.51 9.05 0.65 1.18 -0.28 -0.05 0.75 1.33 -0.17 0.09 
1.296360 6.98 12.39 3.02 8.02 7.93 13.48 3.56 9.13 0.66 1.19 -0.27 -0.05 0.75 1.34 -0.17 0.09 
1.268630 6.93 12.29 2.95 7.90 7.88 13.39 3.49 9.02 0.65 1.18 -0.28 -0.05 0.75 1.33 -0.17 0.09 
1.281160 6.97 12.38 2.97 7.95 7.92 13.46 3.50 9.05 0.66 1.18 -0.27 -0.05 0.75 1.34 -0.17 0.09 
1.276559 6.92 12.27 2.99 7.94 7.87 13.37 3.52 9.04 0.65 1.19 -0.28 -0.05 0.75 1.33 -0.17 0.09 
1.321694 7.03 12.48 3.02 8.06 7.98 13.57 3.56 9.17 0.66 1.19 -0.27 -0.05 0.75 1.34 -0.17 0.09 
1.330272 6.96 12.37 2.85 7.81 7.92 13.46 3.39 8.93 0.66 1.20 -0.28 -0.06 0.76 1.34 -0.17 0.07 
1.258454 6.83 12.08 2.92 7.78 7.78 13.18 3.46 8.89 0.65 1.18 -0.28 -0.05 0.74 1.32 -0.17 0.09 
