Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
94.068324 8.86 16.74 12.52 13.62 7.93 14.29 7.16 12.70 0.50 0.96 0.04 0.51 0.83 1.45 0.12 0.53 
95.253638 8.92 16.86 12.57 13.72 8.00 14.42 7.22 12.80 0.50 0.97 0.04 0.51 0.83 1.46 0.12 0.54 
345.786223 13.89 25.21 12.65 20.37 12.98 24.33 10.56 18.56 0.68 1.72 0.39 1.02 1.12 1.86 0.28 1.13 
141.562458 8.19 14.46 12.87 13.11 6.99 12.71 7.10 10.76 0.70 1.26 0.12 0.64 0.86 1.32 0.17 0.66 
196.113684 22.16 42.90 17.75 35.73 22.21 41.35 17.30 34.05 1.26 2.29 0.01 0.61 1.40 2.68 0.20 0.89 
94.244172 8.86 16.74 12.52 13.62 8.39 15.12 7.26 13.39 0.50 0.96 0.04 0.51 0.80 1.43 0.15 0.61 
94.426056 8.86 16.74 12.52 13.62 8.33 15.13 7.95 13.65 0.50 0.96 0.04 0.51 0.83 1.43 0.11 0.44 
94.007326 8.86 16.74 12.52 13.62 7.81 14.05 7.07 12.45 0.50 0.96 0.04 0.51 0.83 1.46 0.11 0.54 
102.249622 8.86 15.76 12.52 13.39 7.81 13.69 7.07 12.09 0.50 1.23 0.04 0.53 0.83 1.45 0.11 0.53 
86.447532 8.86 16.77 12.52 15.58 7.81 14.80 7.07 13.21 0.50 1.31 0.04 0.48 0.83 1.45 0.11 0.55 
87.503526 8.86 16.76 12.52 15.10 7.81 15.48 7.07 13.87 0.50 1.29 0.04 0.48 0.83 1.41 0.11 0.56 
16.102910 -1.94 -3.69 2.94 -3.75 -2.96 -6.23 -2.45 -6.32 0.22 0.35 -0.19 -0.05 0.52 0.82 -0.08 0.01 
405.399019 -17.81 -35.56 -11.40 -35.54 -18.01 -36.88 -17.08 -38.02 -0.16 -0.56 -0.61 -1.00 -0.00 -0.52 -0.46 -0.78 
92.799720 8.54 16.88 11.69 17.76 7.50 13.79 8.26 15.22 0.66 1.21 -0.52 0.50 0.88 1.62 0.11 0.68 
25.281561 -3.74 -7.04 1.86 -8.37 -5.00 -9.95 -4.01 -10.84 0.33 0.46 -0.24 -0.09 0.50 0.62 -0.12 -0.10 
15.978361 -1.91 -3.61 2.96 -3.68 -2.93 -6.16 -2.42 -6.26 0.22 0.35 -0.19 -0.04 0.52 0.82 -0.08 0.02 
16.385650 1.12 2.28 5.11 1.67 0.08 -0.42 0.27 -0.93 0.30 0.53 -0.12 0.13 0.60 0.89 -0.02 0.18 
16.356436 -1.89 -3.59 2.97 -3.65 -3.06 -6.43 -2.62 -6.60 0.22 0.36 -0.18 -0.04 0.52 0.83 -0.08 0.03 
13.282122 -0.80 -1.80 3.75 -1.76 -1.86 -4.16 -1.45 -4.40 0.25 0.41 -0.16 0.01 0.55 0.89 -0.05 0.07 
13.512150 -0.80 -1.79 3.75 -1.76 -2.01 -4.43 -1.51 -4.62 0.25 0.41 -0.16 0.01 0.55 0.90 -0.06 0.05 
11.778381 -0.11 -0.19 4.26 -0.72 -1.20 -3.19 -0.85 -3.39 0.27 0.46 -0.14 0.02 0.57 0.92 -0.04 0.08 
12.001938 -0.25 -0.51 4.16 -1.18 -1.32 -3.66 -0.96 -3.83 0.27 0.45 -0.14 0.01 0.57 0.91 -0.04 0.07 
25.617576 4.21 8.06 7.27 6.99 3.11 5.32 2.98 4.59 0.37 0.69 -0.04 0.23 0.69 1.18 0.03 0.29 
30.469726 -3.35 -6.70 1.76 -7.46 -4.19 -9.03 -3.93 -10.10 0.19 0.26 -0.20 -0.22 0.49 0.53 -0.11 -0.13 
37.590921 4.32 8.81 9.57 8.53 3.09 5.01 3.55 5.78 0.39 0.73 -0.27 0.30 0.70 1.22 0.02 0.36 
34.213258 -3.58 -7.16 1.40 -7.78 -4.44 -9.63 -4.17 -10.42 0.18 0.23 -0.21 -0.24 0.47 0.54 -0.12 -0.16 
13.006692 -0.88 -1.72 3.73 -2.11 -1.96 -4.69 -1.53 -4.77 0.25 0.42 -0.16 -0.02 0.55 0.89 -0.06 0.05 
17.969500 -0.71 -1.24 4.55 -2.17 -1.89 -4.43 -1.22 -4.83 0.31 0.50 -0.17 0.09 0.56 0.90 -0.06 0.09 
11.549404 -0.05 -0.09 4.29 -0.62 -1.07 -2.96 -0.70 -3.13 0.27 0.46 -0.14 0.02 0.57 0.91 -0.04 0.08 
13.442656 2.49 4.81 6.05 4.15 1.45 2.02 1.57 1.65 0.33 0.60 -0.09 0.13 0.64 1.07 0.01 0.20 
11.538911 -0.03 -0.03 4.31 -0.57 -1.05 -2.91 -0.67 -3.07 0.27 0.46 -0.14 0.02 0.57 0.92 -0.04 0.08 
23.409340 2.84 5.73 6.36 5.33 1.71 2.44 2.08 2.79 0.34 0.63 -0.10 0.21 0.65 1.12 0.01 0.27 
11.257159 0.14 0.22 4.42 -0.31 -0.88 -2.60 -0.54 -2.82 0.27 0.47 -0.14 0.03 0.58 0.93 -0.03 0.09 
25.775638 -2.47 -5.09 2.06 -5.76 -3.28 -7.34 -3.13 -8.22 0.19 0.28 -0.18 -0.21 0.51 0.62 -0.10 -0.12 
11.259826 0.13 0.19 4.43 -0.33 -0.82 -2.48 -0.51 -2.74 0.27 0.47 -0.14 0.03 0.58 0.94 -0.03 0.10 
17.075760 -0.44 -0.80 4.75 -1.75 -1.54 -3.77 -0.89 -4.26 0.31 0.51 -0.16 0.09 0.57 0.90 -0.05 0.09 
10.904629 0.74 1.42 4.83 0.75 -0.30 -1.53 -0.01 -1.78 0.29 0.50 -0.12 0.05 0.59 0.96 -0.02 0.11 
13.906794 2.89 5.51 6.31 4.81 1.84 2.75 1.90 2.29 0.34 0.62 -0.08 0.14 0.65 1.09 0.01 0.22 
22.448325 3.54 7.04 6.87 6.45 2.40 3.68 2.67 3.91 0.35 0.67 -0.09 0.21 0.67 1.15 0.01 0.29 
14.060105 0.46 0.95 5.19 0.14 -0.59 -2.07 -0.16 -2.42 0.31 0.52 -0.12 0.08 0.59 0.96 -0.02 0.12 
10.900727 0.76 1.48 4.85 0.85 -0.28 -1.44 0.00 -1.69 0.29 0.50 -0.12 0.05 0.59 0.96 -0.02 0.12 
11.720577 -0.54 -1.18 3.65 -1.87 -1.48 -3.82 -1.30 -4.37 0.25 0.40 -0.15 -0.07 0.56 0.82 -0.05 0.01 
10.638020 0.41 0.76 4.57 0.17 -0.63 -2.15 -0.32 -2.36 0.28 0.48 -0.13 0.03 0.58 0.94 -0.03 0.09 
11.378187 -0.27 -0.57 4.20 -1.01 -1.29 -3.32 -0.91 -3.55 0.27 0.45 -0.14 -0.00 0.57 0.92 -0.04 0.05 
10.238157 0.78 1.47 4.82 0.86 -0.24 -1.39 0.01 -1.67 0.29 0.50 -0.12 0.04 0.59 0.96 -0.02 0.11 
15.646213 2.09 3.97 5.29 3.10 1.03 1.08 1.14 0.93 0.30 0.56 -0.11 0.14 0.62 1.03 -0.02 0.17 
10.268010 0.80 1.51 4.86 0.89 -0.19 -1.28 0.08 -1.56 0.29 0.50 -0.12 0.04 0.59 0.97 -0.02 0.10 
12.031058 0.27 0.49 4.93 -0.30 -0.75 -2.39 -0.40 -2.86 0.30 0.50 -0.12 0.04 0.58 0.96 -0.02 0.09 
9.839106 0.10 0.08 4.21 -0.56 -0.88 -2.63 -0.67 -3.07 0.26 0.45 -0.14 -0.03 0.57 0.91 -0.04 0.05 
9.829924 0.11 0.09 4.22 -0.55 -0.87 -2.62 -0.67 -3.06 0.26 0.45 -0.14 -0.03 0.57 0.91 -0.04 0.05 
10.729650 -0.27 -0.66 4.00 -1.24 -1.24 -3.29 -1.01 -3.76 0.26 0.43 -0.14 -0.04 0.56 0.89 -0.05 0.03 
9.844070 0.11 0.10 4.21 -0.54 -0.89 -2.65 -0.68 -3.09 0.26 0.45 -0.14 -0.03 0.57 0.90 -0.04 0.05 
10.031088 0.01 -0.06 4.15 -0.70 -0.97 -2.79 -0.75 -3.21 0.26 0.44 -0.14 -0.03 0.57 0.90 -0.04 0.05 
10.191156 -0.05 -0.22 4.11 -0.84 -1.03 -2.91 -0.80 -3.35 0.26 0.44 -0.14 -0.03 0.57 0.90 -0.04 0.05 
8.560906 0.56 0.93 4.30 0.26 -0.43 -1.79 -0.32 -2.23 0.26 0.46 -0.13 -0.03 0.58 0.92 -0.04 0.07 
10.416280 0.91 1.60 4.38 0.74 -0.07 -1.14 -0.05 -1.62 0.26 0.47 -0.12 0.04 0.59 0.94 -0.05 0.08 
