Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
17.947371 4.02 6.94 6.13 3.41 4.35 7.40 2.91 4.11 0.29 0.85 0.17 0.16 0.73 1.22 0.04 0.13 
17.975444 4.08 7.05 6.18 3.53 4.42 7.53 2.97 4.23 0.29 0.86 0.17 0.16 0.74 1.23 0.04 0.14 
369.912649 8.80 14.50 6.01 8.33 8.76 15.82 5.78 8.78 0.48 1.60 0.51 1.08 1.02 1.97 0.45 1.14 
29.200273 3.44 5.96 7.53 3.59 4.10 6.50 3.45 3.81 0.51 0.70 -0.01 0.25 0.72 0.92 0.15 0.38 
156.408337 17.60 33.91 11.80 24.86 18.31 34.46 12.17 25.49 1.03 2.02 0.09 0.60 1.19 2.23 0.22 0.76 
17.784194 4.02 6.94 6.13 3.41 4.92 8.38 2.71 4.90 0.29 0.85 0.17 0.16 0.70 1.12 0.15 0.24 
17.425444 4.02 6.94 6.13 3.41 5.42 9.67 3.93 6.27 0.29 0.85 0.17 0.16 0.72 1.00 0.07 0.11 
17.439749 4.02 6.94 6.13 3.41 5.38 9.51 3.94 6.16 0.29 0.85 0.17 0.16 0.74 1.16 0.05 0.13 
19.865876 4.02 6.87 6.13 3.05 5.42 9.19 3.93 6.08 0.29 0.81 0.17 0.18 0.72 1.21 0.07 0.10 
14.266765 4.02 7.06 6.13 4.74 5.42 10.50 3.93 7.32 0.29 1.10 0.17 0.14 0.72 0.76 0.07 0.12 
18.600855 4.02 7.00 6.13 4.83 5.42 10.39 3.93 7.30 0.29 1.08 0.17 0.17 0.72 0.75 0.07 0.16 
89.519943 -6.96 -13.66 -1.98 -14.13 -5.12 -10.62 -5.74 -11.54 0.07 -0.03 -0.27 -0.49 0.18 0.05 -0.01 -0.38 
14.444259 0.22 -0.40 3.32 -3.35 1.81 2.59 -0.08 -0.97 0.17 0.38 0.34 -0.10 0.38 0.52 0.12 -0.09 
14.230730 4.00 7.03 6.12 4.72 5.40 10.46 3.92 7.29 0.29 1.10 0.17 0.13 0.72 0.76 0.07 0.12 
222.168962 10.62 19.45 7.64 13.16 11.87 23.22 8.69 15.70 0.60 1.48 0.25 0.81 0.97 1.42 0.31 0.86 
55.053735 3.39 5.43 3.53 2.65 4.71 9.34 3.03 5.11 0.28 1.09 0.15 0.37 0.75 0.65 0.05 0.36 
31.663114 -2.81 -5.61 1.47 -7.32 -1.08 -2.65 -2.06 -4.69 0.20 0.21 -0.12 -0.29 0.38 0.35 0.09 -0.15 
14.111952 4.00 7.02 6.12 4.71 5.64 10.97 3.87 7.74 0.29 1.10 0.17 0.13 0.72 0.76 0.10 0.13 
31.495996 -2.81 -5.62 1.46 -7.33 -0.83 -2.13 -2.19 -4.44 0.20 0.21 -0.12 -0.29 0.38 0.35 0.10 -0.06 
14.206205 4.00 7.03 6.12 4.72 5.66 10.88 4.17 7.81 0.29 1.10 0.17 0.14 0.72 0.76 0.08 0.11 
83.149437 8.58 16.37 11.35 13.25 10.20 20.00 8.43 16.58 0.46 1.19 0.25 0.46 0.84 1.07 0.22 0.41 
14.117389 4.00 7.02 6.12 4.71 5.64 10.93 3.86 7.76 0.29 1.10 0.17 0.13 0.73 0.76 0.10 0.12 
77.190453 1.79 1.99 0.75 -1.67 3.28 6.44 1.24 1.36 0.24 1.03 0.11 0.44 0.74 0.89 -0.01 0.47 
20.789364 4.01 6.82 6.09 4.80 5.65 10.81 3.88 7.77 0.29 1.10 0.17 0.19 0.72 0.78 0.10 0.14 
75.300225 1.82 2.16 0.84 -1.44 3.31 6.67 1.28 1.58 0.24 1.03 0.11 0.43 0.74 0.80 -0.01 0.46 
17.075769 4.02 7.09 6.09 5.01 5.65 11.10 3.88 8.03 0.29 1.11 0.17 0.16 0.72 0.78 0.10 0.13 
73.057892 1.82 2.16 0.86 -1.42 3.32 6.79 1.28 1.60 0.24 1.03 0.11 0.43 0.74 0.58 -0.00 0.45 
14.221471 4.02 7.08 6.08 4.69 5.65 11.05 3.89 7.77 0.29 1.10 0.17 0.14 0.73 0.76 0.10 0.12 
72.685325 1.81 2.15 0.85 -1.43 3.31 6.78 1.27 1.59 0.24 1.03 0.11 0.43 0.74 0.58 -0.00 0.45 
29.102116 2.94 4.65 3.50 2.13 4.52 9.00 2.57 5.05 0.26 1.06 0.14 0.24 0.74 0.60 0.07 0.22 
26.849886 4.88 8.80 6.77 6.22 6.48 12.87 4.80 9.68 0.33 1.12 0.13 0.23 0.73 0.73 0.11 0.21 
9.903322 0.25 0.16 2.64 -1.92 2.25 3.68 0.57 1.11 0.21 0.35 -0.04 -0.16 0.37 0.49 0.07 -0.07 
11.522365 -0.10 -0.52 2.51 -2.80 1.88 2.98 0.27 0.21 0.22 0.33 -0.03 -0.17 0.38 0.47 0.07 -0.06 
