Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
10.812892 2.01 2.63 4.84 1.22 2.14 2.71 1.49 1.76 0.28 0.51 -0.09 0.09 0.59 0.99 -0.02 0.15 
10.909115 2.07 2.75 4.89 1.33 2.21 2.84 1.55 1.87 0.28 0.51 -0.09 0.09 0.59 1.00 -0.01 0.16 
73.210919 7.29 11.81 8.22 8.62 7.39 13.00 5.34 8.67 0.42 1.27 0.28 0.43 0.87 1.36 0.12 0.49 
28.897054 1.05 -0.15 6.36 -0.41 1.02 0.26 1.00 -1.05 0.54 0.84 -0.07 0.22 0.64 0.86 0.02 0.34 
112.266096 16.02 30.51 13.55 25.59 16.49 30.58 13.96 25.70 0.97 1.79 -0.09 0.48 1.17 2.10 0.10 0.74 
10.712116 2.01 2.63 4.84 1.22 2.39 2.84 1.41 2.09 0.28 0.51 -0.09 0.09 0.56 0.81 0.02 0.17 
9.771405 2.01 2.63 4.84 1.22 3.26 5.01 2.46 3.96 0.28 0.51 -0.09 0.09 0.58 0.99 0.01 0.16 
9.832769 2.01 2.63 4.84 1.22 3.15 4.73 2.49 3.77 0.28 0.51 -0.09 0.09 0.58 0.99 -0.02 0.16 
10.716737 2.01 2.25 4.84 1.09 3.26 4.67 2.46 3.61 0.28 0.80 -0.09 0.10 0.58 1.00 0.01 0.16 
9.288533 2.01 3.04 4.84 2.20 3.26 5.86 2.46 4.88 0.28 0.52 -0.09 0.09 0.58 0.82 0.01 0.19 
7.069664 2.01 2.96 4.84 2.99 3.26 5.61 2.46 5.36 0.28 0.52 -0.09 0.06 0.58 0.66 0.01 0.15 
216.414046 -14.99 -30.65 -8.94 -29.71 -12.92 -28.28 -12.85 -28.00 -0.06 -0.38 -0.53 -0.67 0.11 -0.26 -0.34 -0.50 
6.986794 1.98 2.91 4.81 2.94 3.24 5.63 2.43 5.32 0.28 0.52 -0.09 0.06 0.58 0.68 0.01 0.15 
38.877319 4.54 6.92 6.70 4.56 5.85 9.36 3.79 6.75 0.31 1.08 0.29 0.29 0.78 0.77 0.09 0.36 
13.188713 0.23 -0.25 5.32 0.14 1.63 2.49 1.15 1.77 0.36 0.54 -0.11 0.10 0.57 0.63 0.03 0.22 
127.009868 16.32 31.46 14.85 27.29 17.83 34.37 16.09 29.54 0.96 1.71 -0.07 0.51 1.16 2.00 0.17 0.75 
66.007931 -6.22 -13.28 -1.32 -12.41 -4.39 -11.06 -5.12 -10.52 0.09 0.02 -0.26 -0.40 0.35 0.09 -0.13 -0.22 
6.996535 1.99 2.92 4.81 2.95 3.34 5.45 2.40 5.42 0.28 0.52 -0.09 0.06 0.56 0.68 0.02 0.16 
67.423017 9.25 17.22 11.40 15.36 10.44 20.10 9.57 18.63 0.56 1.30 -0.08 0.41 0.82 1.38 0.15 0.51 
6.805978 2.00 2.94 4.82 2.97 3.42 6.82 2.71 5.74 0.28 0.52 -0.09 0.06 0.59 0.73 0.01 0.15 
14.063262 3.30 5.04 5.23 4.09 4.80 8.67 3.43 6.54 0.28 0.59 0.02 0.15 0.67 0.89 0.03 0.21 
6.803627 2.01 2.95 4.82 2.97 3.46 6.87 2.69 5.80 0.28 0.52 -0.09 0.06 0.60 0.69 0.02 0.15 
72.631830 9.60 17.84 11.40 15.74 11.00 21.18 10.07 19.41 0.57 1.33 -0.06 0.42 0.85 1.38 0.15 0.54 
7.654658 1.97 2.68 4.79 3.03 3.42 6.80 2.66 5.81 0.27 0.52 -0.09 0.07 0.60 0.59 0.02 0.15 
66.307531 -6.24 -13.34 -1.42 -12.64 -4.06 -9.35 -4.94 -10.26 0.09 0.01 -0.25 -0.40 0.20 0.12 -0.12 -0.22 
6.910654 2.02 3.05 4.83 3.25 3.47 7.17 2.70 6.08 0.28 0.53 -0.09 0.06 0.60 0.59 0.02 0.15 
72.656386 9.59 17.84 11.38 15.72 11.00 21.16 10.06 19.40 0.57 1.33 -0.06 0.42 0.85 1.39 0.15 0.54 
7.653836 2.07 3.05 4.87 3.17 3.52 6.98 2.75 5.99 0.28 0.52 -0.09 0.07 0.60 0.68 0.02 0.16 
72.709341 9.58 17.83 11.38 15.71 10.99 21.16 10.06 19.39 0.57 1.33 -0.06 0.42 0.85 1.39 0.15 0.54 
35.575185 5.90 10.54 9.73 9.27 7.25 13.95 6.45 13.07 0.39 1.04 -0.07 0.29 0.72 1.13 0.08 0.40 
6.777202 2.00 2.93 4.81 2.95 3.44 6.85 2.68 5.78 0.27 0.52 -0.09 0.06 0.60 0.69 0.02 0.15 
16.911859 -2.05 -5.06 1.75 -4.52 -0.37 -1.02 -1.11 -2.04 0.18 0.26 -0.17 -0.18 0.50 0.36 -0.05 -0.04 
9.842366 2.54 3.89 4.89 3.12 3.97 7.84 3.12 6.56 0.27 0.59 -0.07 0.11 0.61 0.85 0.01 0.18 
26.557444 4.51 8.08 7.47 7.90 5.85 11.37 5.25 10.99 0.38 0.71 -0.04 0.24 0.68 1.15 0.10 0.35 
9.539192 2.59 3.89 5.12 3.53 4.08 7.98 3.03 6.16 0.28 0.54 -0.04 0.10 0.62 0.60 0.04 0.18 
11.362454 2.87 4.53 5.16 3.66 4.29 8.44 3.43 7.16 0.28 0.65 -0.07 0.12 0.62 0.90 0.01 0.20 
6.779583 1.99 2.92 4.81 2.95 3.42 6.82 2.69 5.73 0.27 0.52 -0.09 0.06 0.61 0.61 0.02 0.15 
6.739224 -0.08 -1.16 3.34 -0.69 1.48 2.88 0.74 1.80 0.23 0.38 -0.13 -0.05 0.56 0.47 -0.01 0.05 
6.673134 -0.07 -1.14 3.35 -0.67 1.53 2.91 0.82 1.91 0.23 0.39 -0.13 -0.05 0.56 0.48 -0.01 0.06 
7.174707 -0.39 -1.64 3.74 -0.98 1.23 2.33 0.66 1.44 0.25 0.39 -0.13 -0.04 0.55 0.50 0.01 0.09 
6.577476 -0.02 -1.01 3.36 -0.64 1.59 3.03 0.85 1.94 0.23 0.39 -0.13 -0.05 0.56 0.48 -0.01 0.06 
6.813047 -0.04 -1.12 3.36 -0.97 1.65 2.91 0.78 1.63 0.23 0.38 -0.11 -0.05 0.56 0.50 -0.01 0.06 
6.653221 -0.02 -1.03 3.36 -0.72 1.59 2.98 0.85 1.88 0.23 0.39 -0.13 -0.04 0.56 0.48 -0.01 0.06 
6.684968 -0.07 -1.11 3.37 -0.69 1.54 2.92 0.81 1.91 0.23 0.38 -0.13 -0.04 0.55 0.48 -0.01 0.06 
6.575768 -0.02 -1.00 3.36 -0.64 1.59 3.03 0.85 1.95 0.23 0.39 -0.13 -0.05 0.56 0.48 -0.01 0.06 
6.439184 0.12 -0.76 2.94 -0.65 1.70 3.32 0.90 2.15 0.20 0.38 -0.13 -0.06 0.54 0.45 -0.03 0.03 
6.866814 -0.08 -1.02 2.92 -0.80 1.52 3.03 0.82 2.03 0.21 0.38 -0.14 -0.09 0.55 0.45 -0.03 0.02 
6.454453 0.12 -0.77 2.93 -0.66 1.70 3.31 0.89 2.13 0.20 0.38 -0.13 -0.06 0.54 0.45 -0.03 0.03 
6.720310 0.17 -0.78 2.87 -0.90 1.79 3.34 0.88 1.90 0.20 0.38 -0.10 -0.05 0.55 0.44 -0.02 0.03 
6.425535 0.12 -0.76 2.92 -0.62 1.69 3.32 0.89 2.16 0.21 0.38 -0.13 -0.06 0.54 0.45 -0.03 0.03 
6.726317 0.08 -0.90 2.94 -0.87 1.66 3.20 0.90 2.12 0.20 0.38 -0.11 -0.04 0.55 0.43 -0.02 0.02 
7.612128 -0.26 -1.51 2.58 -1.33 1.30 2.57 0.48 1.37 0.19 0.36 -0.14 -0.08 0.53 0.42 -0.04 0.01 
5.537626 0.50 0.01 3.39 0.18 2.11 4.09 1.34 2.99 0.22 0.41 -0.12 -0.04 0.56 0.48 -0.02 0.06 
5.041383 1.23 1.52 4.02 1.54 2.87 5.57 2.22 4.63 0.25 0.46 -0.11 0.01 0.59 0.53 0.01 0.09 
4.844384 1.55 2.24 4.51 2.35 3.23 6.26 2.60 5.44 0.27 0.49 -0.10 0.02 0.60 0.57 0.01 0.10 
