Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
153.961961 16.31 32.30 14.81 27.73 16.82 31.20 14.89 28.14 0.92 1.69 0.01 0.59 1.13 2.06 0.19 0.80 
156.034735 16.37 32.42 14.86 27.83 16.89 31.32 14.93 28.25 0.92 1.70 0.02 0.60 1.13 2.07 0.20 0.80 
360.032687 20.95 39.70 15.02 29.96 21.52 40.79 15.57 30.60 1.11 2.22 0.30 0.98 1.32 2.57 0.45 1.17 
565.474257 16.83 30.93 20.49 30.66 16.52 31.26 16.35 30.16 0.92 1.93 0.27 1.30 1.16 2.18 0.47 1.40 
181.478673 28.12 52.36 18.92 41.51 27.55 52.70 19.73 42.62 1.64 2.72 0.01 0.42 1.70 3.12 0.20 0.75 
154.441871 16.31 32.30 14.81 27.73 17.01 31.28 15.17 28.38 0.92 1.69 0.01 0.59 1.11 2.10 0.31 0.82 
154.871772 16.31 32.30 14.81 27.73 17.10 32.15 15.14 28.68 0.92 1.69 0.01 0.59 1.10 2.05 0.12 0.69 
153.594964 16.31 32.30 14.81 27.73 16.69 30.96 14.76 27.90 0.92 1.69 0.01 0.59 1.14 2.06 0.20 0.80 
271.413711 16.31 30.82 14.81 28.39 16.69 30.72 14.76 28.19 0.92 1.82 0.01 0.86 1.14 2.07 0.20 1.07 
138.333652 16.31 32.34 14.81 27.68 16.69 32.94 14.76 27.87 0.92 1.67 0.01 0.55 1.14 1.93 0.20 0.76 
142.481839 16.31 32.37 14.81 27.72 16.69 33.05 14.76 27.90 0.92 1.67 0.01 0.56 1.14 1.95 0.20 0.77 
12.804491 11.63 21.54 4.85 11.22 12.31 22.40 5.55 12.05 0.90 1.62 -0.16 0.09 1.14 1.73 0.03 0.33 
10.540012 6.13 11.56 3.63 6.32 6.78 13.04 4.13 6.93 0.64 1.06 -0.38 -0.24 0.78 1.23 -0.20 -0.00 
3.519620 7.34 13.23 3.79 6.67 7.96 14.37 4.36 7.32 0.68 1.16 -0.32 -0.15 0.86 1.32 -0.15 0.09 
39.454385 2.44 -0.23 -8.03 -13.47 2.21 0.75 -7.16 -12.27 0.79 1.15 -0.27 -0.24 1.03 1.41 -0.11 -0.07 
5.890961 1.59 1.78 2.67 1.04 1.78 4.19 1.21 1.43 0.31 0.76 -0.29 -0.13 0.57 0.69 -0.16 0.03 
8.245139 11.63 21.13 7.05 13.62 12.72 22.29 7.71 14.33 0.90 1.55 -0.29 -0.11 1.02 1.74 -0.10 0.17 
3.477183 7.34 13.25 3.83 6.74 7.96 14.39 4.39 7.37 0.68 1.16 -0.32 -0.15 0.86 1.32 -0.15 0.09 
2.776931 7.69 14.04 4.62 8.07 8.22 14.96 5.07 8.45 0.69 1.16 -0.31 -0.13 0.85 1.33 -0.13 0.11 
2.683626 7.70 14.07 4.65 8.12 7.80 14.27 4.87 7.82 0.69 1.16 -0.31 -0.13 0.86 1.33 -0.11 0.12 
2.285574 7.95 14.63 5.22 9.08 7.72 14.32 4.79 7.89 0.70 1.17 -0.31 -0.12 0.86 1.35 -0.14 0.10 
2.507452 7.84 14.41 4.99 8.73 7.80 14.45 4.81 7.94 0.69 1.17 -0.32 -0.12 0.85 1.35 -0.14 0.11 
70.114275 11.98 23.20 15.01 23.57 11.20 20.55 11.77 22.35 0.78 1.40 -0.35 0.37 1.00 1.86 0.21 0.40 
11.086177 6.32 10.24 -0.38 0.04 6.09 9.52 -0.58 -0.85 0.73 1.26 -0.31 -0.19 0.95 1.43 -0.12 0.02 
7.024754 6.43 11.78 4.86 7.67 6.14 11.42 4.31 6.43 0.63 1.04 -0.37 -0.21 0.76 1.23 -0.19 0.01 
4.932830 7.64 14.53 4.94 9.09 7.43 14.18 4.52 7.91 0.70 1.16 -0.34 -0.17 0.85 1.33 -0.17 0.05 
5.776508 10.57 19.33 6.07 11.92 10.75 18.92 5.81 10.88 0.86 1.48 -0.31 -0.12 0.97 1.67 -0.12 0.13 
0.560119 5.37 9.57 5.44 7.39 4.80 9.24 4.08 6.02 0.51 0.97 -0.28 -0.07 0.71 1.05 -0.11 0.10 
0.556350 5.37 9.58 5.47 7.43 4.79 9.23 4.09 6.05 0.51 0.97 -0.28 -0.07 0.71 1.05 -0.11 0.10 
13.911687 5.43 9.47 8.20 9.08 4.63 9.40 4.45 8.78 0.41 1.04 -0.17 0.16 0.71 0.98 -0.02 0.24 
0.540452 5.42 9.69 5.55 7.57 4.83 9.25 4.13 6.15 0.51 0.97 -0.28 -0.07 0.71 1.04 -0.11 0.10 
7.132274 3.66 5.72 0.14 -1.10 3.21 4.97 -0.34 -2.33 0.48 0.85 -0.28 -0.12 0.73 1.08 -0.11 0.08 
0.594478 5.42 9.70 5.56 7.59 4.69 8.92 3.98 5.91 0.51 0.98 -0.28 -0.07 0.71 1.07 -0.10 0.11 
2.020971 4.61 8.66 5.22 7.17 3.98 5.55 3.58 5.72 0.48 0.94 -0.32 -0.12 0.68 1.23 -0.13 0.04 
0.577298 5.45 9.75 5.68 7.76 4.70 8.97 4.10 6.03 0.51 0.98 -0.28 -0.06 0.71 1.04 -0.12 0.09 
7.860625 0.64 0.26 4.52 1.54 -0.22 -0.31 0.44 1.23 0.27 0.81 -0.42 -0.12 0.57 0.97 -0.13 -0.16 
1.494474 8.10 15.21 6.65 10.96 7.71 14.34 5.97 9.60 0.67 1.10 -0.29 -0.06 0.82 1.34 -0.11 0.14 
0.536892 5.45 9.74 5.62 7.67 4.80 9.22 4.13 6.14 0.51 0.98 -0.28 -0.06 0.71 1.05 -0.11 0.10 
