Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
9.453992 0.29 -1.41 4.99 1.92 0.29 -0.46 0.92 1.89 0.30 0.70 -0.20 0.05 0.59 0.89 -0.01 0.20 
9.542184 0.35 -1.29 5.04 2.02 0.36 -0.32 0.97 2.00 0.30 0.70 -0.19 0.05 0.59 0.90 -0.01 0.20 
40.332311 5.90 10.30 9.98 8.49 6.14 10.91 5.38 9.82 0.39 0.76 -0.03 0.31 0.72 1.14 0.06 0.40 
74.462224 -0.78 -4.94 3.78 -3.01 -1.71 -4.27 -0.59 -3.18 0.51 0.97 0.01 0.41 0.70 1.03 0.08 0.49 
72.995247 14.35 27.06 14.40 25.70 15.02 28.04 14.64 26.17 0.98 1.77 -0.42 0.34 1.12 2.09 0.03 0.61 
9.310502 0.29 -1.41 4.99 1.92 0.60 -0.16 0.77 2.21 0.30 0.70 -0.20 0.05 0.58 0.84 0.02 0.25 
8.199813 0.29 -1.41 4.99 1.92 1.43 1.82 1.84 4.11 0.30 0.70 -0.20 0.05 0.59 0.91 0.02 0.22 
8.268211 0.29 -1.41 4.99 1.92 1.31 1.57 1.92 3.91 0.30 0.70 -0.20 0.05 0.59 0.90 -0.01 0.20 
8.390650 0.29 -1.62 4.99 1.56 1.43 1.60 1.84 3.75 0.30 0.74 -0.20 0.05 0.59 0.94 0.02 0.22 
24.394019 0.29 0.38 4.99 2.63 1.43 2.91 1.84 3.52 0.30 0.50 -0.20 0.21 0.59 0.92 0.02 0.64 
7.517108 0.29 -1.36 4.99 2.00 1.43 1.91 1.84 4.64 0.30 0.63 -0.20 0.04 0.59 0.86 0.02 0.19 
211.325479 -11.63 -24.51 -6.30 -21.42 -9.98 -20.87 -9.61 -18.98 -0.12 -0.32 -0.43 -0.76 0.23 -0.16 -0.28 -0.54 
10.108681 2.61 3.84 5.96 3.99 3.92 6.70 3.65 7.56 0.32 0.64 -0.10 0.11 0.63 0.93 0.05 0.24 
7.500623 0.28 -1.40 4.98 1.97 1.41 1.88 1.82 4.62 0.30 0.63 -0.20 0.04 0.59 0.86 0.02 0.19 
21.407885 -1.36 -5.09 4.36 -1.28 -0.52 -1.76 0.04 0.80 0.36 0.64 -0.23 0.15 0.60 0.80 0.03 0.24 
7.464650 0.28 -1.38 4.99 1.99 1.53 2.06 1.78 4.75 0.30 0.63 -0.20 0.04 0.59 0.83 0.03 0.19 
53.954972 7.83 13.38 11.03 14.56 9.14 16.93 9.39 18.55 0.58 1.18 -0.14 0.36 0.84 1.44 0.21 0.38 
