Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
128.922348 20.94 37.04 8.18 22.18 20.00 38.01 9.17 22.75 1.67 2.65 0.12 0.48 1.70 3.41 0.32 0.62 
130.158898 21.00 37.15 8.24 22.28 20.07 38.04 9.24 22.86 1.67 2.65 0.12 0.48 1.71 3.43 0.32 0.63 
298.062090 24.27 40.00 8.24 23.29 21.72 41.99 9.20 23.89 2.11 3.16 0.37 0.84 1.74 4.20 0.55 0.97 
307.100247 25.52 49.13 19.77 40.89 26.18 48.78 20.33 40.62 1.40 2.67 0.11 0.79 1.57 2.98 0.33 1.18 
224.931853 26.78 47.54 10.86 30.14 25.90 50.18 11.87 31.13 2.47 3.76 0.21 0.58 2.50 4.41 0.33 0.71 
128.822324 20.94 37.04 8.18 22.18 19.86 37.57 9.27 22.96 1.67 2.65 0.12 0.48 1.61 3.47 0.28 0.69 
132.296213 20.94 37.04 8.18 22.18 21.02 41.54 10.26 24.92 1.67 2.65 0.12 0.48 1.65 3.23 0.31 0.64 
129.008417 20.94 37.04 8.18 22.18 19.94 38.09 9.20 22.92 1.67 2.65 0.12 0.48 1.62 3.50 0.28 0.66 
127.636952 20.94 37.17 8.18 22.98 19.86 37.69 9.27 23.77 1.67 3.02 0.12 0.47 1.61 3.36 0.28 0.68 
126.501250 20.94 37.71 8.18 22.65 19.86 39.21 9.27 23.44 1.67 2.64 0.12 0.47 1.61 3.36 0.28 0.68 
126.411123 20.94 37.86 8.18 22.80 19.86 38.75 9.27 23.59 1.67 2.63 0.12 0.47 1.61 3.42 0.28 0.68 
31.795397 12.62 20.06 -1.27 4.12 10.42 21.96 -0.13 5.09 1.32 2.13 -0.03 0.18 1.33 2.80 0.13 0.36 
8.239863 5.54 11.58 0.76 3.89 5.97 10.97 1.56 3.94 0.64 1.18 -0.32 -0.20 0.77 1.34 -0.16 0.04 
81.581188 -6.22 -12.27 -9.92 -18.54 -6.00 -12.47 -9.20 -18.47 0.09 0.38 -0.38 -0.36 0.44 0.35 -0.15 -0.19 
8.396857 5.59 11.68 0.76 3.92 6.03 11.01 1.56 3.98 0.64 1.19 -0.32 -0.20 0.79 1.34 -0.16 0.03 
27.906411 9.60 16.51 -0.86 3.58 8.41 16.10 0.21 4.37 1.07 1.67 -0.35 -0.32 1.11 1.95 -0.21 -0.13 
7.837834 5.71 11.91 0.94 4.23 5.80 10.10 1.20 3.22 0.64 1.20 -0.32 -0.19 0.73 1.38 -0.14 0.04 
13.193301 7.90 15.67 6.75 13.07 7.55 14.13 6.42 11.64 0.66 1.21 -0.29 0.14 0.82 1.37 0.03 0.34 
