Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
101.558292 21.47 36.96 8.50 22.55 19.57 35.97 8.60 22.54 1.51 2.53 0.07 0.40 1.76 3.14 0.22 0.57 
102.755060 21.53 37.07 8.55 22.66 19.65 36.25 8.68 22.69 1.51 2.53 0.07 0.40 1.77 3.15 0.23 0.58 
257.659965 23.72 40.26 8.62 23.83 21.94 40.91 8.70 23.93 1.99 3.04 0.32 0.77 2.15 3.82 0.47 0.94 
262.804845 24.82 48.33 20.05 41.21 25.08 47.03 19.90 40.51 1.37 2.62 0.06 0.70 1.53 2.82 0.22 0.94 
196.479443 26.42 47.28 11.13 30.37 25.25 48.08 11.42 30.81 2.39 3.72 0.16 0.52 2.43 4.22 0.31 0.66 
103.674930 21.47 36.96 8.50 22.55 20.18 38.28 9.61 23.96 1.51 2.53 0.07 0.40 1.71 3.09 0.24 0.53 
101.582074 21.47 36.96 8.50 22.55 19.72 35.99 8.46 22.48 1.51 2.53 0.07 0.40 1.76 3.08 0.21 0.54 
101.637134 21.47 36.96 8.50 22.55 19.49 36.41 8.61 22.47 1.51 2.53 0.07 0.40 1.76 3.11 0.24 0.58 
102.957898 21.47 37.95 8.50 23.36 19.57 35.37 8.60 23.36 1.51 2.55 0.07 0.40 1.76 3.10 0.22 0.57 
101.613834 21.47 36.65 8.50 22.22 19.57 37.40 8.60 22.21 1.51 2.53 0.07 0.40 1.76 2.71 0.22 0.57 
102.248121 21.47 37.09 8.50 22.70 19.57 37.55 8.60 22.69 1.51 2.54 0.07 0.40 1.76 3.13 0.22 0.57 
19.505914 12.05 18.96 -0.88 3.89 10.44 18.20 -0.75 3.94 1.25 1.99 -0.08 0.08 1.45 2.56 0.06 0.25 
9.851067 4.74 8.74 1.75 4.13 4.88 7.79 1.57 3.63 0.57 1.08 -0.36 -0.22 0.70 1.26 -0.22 -0.05 
12.849531 0.38 0.01 -0.16 -2.10 0.16 -1.04 -0.95 -2.82 0.28 0.69 -0.30 -0.16 0.56 0.93 -0.20 -0.06 
104.423446 -2.27 -4.99 -9.04 -15.22 -2.12 -5.84 -9.04 -15.41 0.45 0.68 -0.47 -0.54 0.65 1.12 -0.34 -0.41 
5.031959 5.45 9.74 3.04 6.13 5.37 8.56 2.62 5.19 0.59 1.14 -0.35 -0.17 0.73 1.31 -0.21 0.00 
5.049247 5.44 10.00 3.03 5.91 5.50 8.84 2.77 5.29 0.59 1.11 -0.35 -0.17 0.73 1.31 -0.20 0.01 
2.438769 5.77 10.01 3.77 7.59 5.87 9.27 3.58 7.07 0.59 1.15 -0.34 -0.13 0.74 1.33 -0.19 0.09 
2.665156 5.77 9.86 3.77 7.58 5.87 9.12 3.58 7.08 0.59 1.16 -0.34 -0.14 0.74 1.33 -0.19 0.08 
3.112893 6.33 11.09 4.91 9.29 6.32 10.29 4.61 8.46 0.60 1.16 -0.33 0.03 0.75 1.37 -0.16 0.28 
1.800620 5.77 9.87 3.77 7.59 5.85 9.13 3.57 7.00 0.59 1.14 -0.34 -0.11 0.74 1.33 -0.19 0.13 
7.272055 6.92 12.11 6.05 11.07 6.69 10.94 5.47 9.85 0.62 1.21 -0.32 0.09 0.77 1.41 -0.12 0.37 
