Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
62.642811 7.81 13.48 11.01 11.55 7.77 13.65 6.80 12.57 0.48 1.13 -0.07 0.40 0.74 1.32 0.14 0.49 
63.723270 7.87 13.60 11.06 11.65 7.83 13.77 6.85 12.67 0.48 1.14 -0.07 0.41 0.74 1.33 0.14 0.49 
206.086394 12.82 24.03 11.27 18.66 12.84 23.69 10.35 18.43 0.67 1.32 0.25 0.77 1.06 1.61 0.27 0.88 
142.315838 7.33 11.81 11.61 13.13 6.76 11.12 6.47 12.14 0.65 1.20 0.08 0.64 0.85 1.38 0.22 0.75 
146.938399 20.84 40.13 15.91 33.71 21.71 39.80 16.62 33.45 1.26 2.35 -0.09 0.49 1.36 2.62 0.13 1.08 
62.571768 7.81 13.48 11.01 11.55 7.68 12.45 6.56 12.42 0.48 1.13 -0.07 0.40 0.72 1.24 0.18 0.47 
63.266390 7.81 13.48 11.01 11.55 8.80 15.60 7.74 14.54 0.48 1.13 -0.07 0.40 0.73 1.31 0.22 0.47 
62.632562 7.81 13.48 11.01 11.55 7.78 13.61 6.73 12.57 0.48 1.13 -0.07 0.40 0.74 1.34 0.14 0.48 
68.537895 7.81 13.26 11.01 11.46 7.68 12.45 6.56 12.16 0.48 1.15 -0.07 0.43 0.72 1.27 0.18 0.49 
64.964334 7.81 14.87 11.01 12.69 7.68 13.43 6.56 13.48 0.48 1.05 -0.07 0.41 0.72 1.22 0.18 0.48 
62.856979 7.81 13.58 11.01 11.68 7.68 12.48 6.56 12.50 0.48 1.11 -0.07 0.40 0.72 1.23 0.18 0.46 
27.355278 -3.42 -8.58 0.32 -8.14 -3.60 -9.73 -3.88 -7.42 0.11 0.46 -0.25 -0.18 0.35 0.53 -0.06 -0.12 
268.370903 -11.96 -25.00 -9.10 -25.64 -11.71 -25.90 -12.91 -26.16 -0.24 -0.48 -0.31 -0.84 0.13 -0.33 -0.29 -0.75 
7.526581 1.47 0.87 4.66 0.80 1.35 0.01 1.19 1.66 0.30 0.78 -0.38 0.03 0.51 0.85 0.01 -0.02 
8.742738 -0.14 -3.09 5.24 0.83 -0.71 -4.24 -0.12 0.68 0.31 0.79 -0.35 -0.04 0.56 0.90 0.05 0.19 
7.508788 1.47 0.87 4.65 0.80 1.35 0.00 1.19 1.65 0.30 0.78 -0.38 0.03 0.51 0.85 0.01 -0.02 
13.025801 1.45 1.27 2.06 1.21 1.47 0.49 1.39 0.64 0.41 0.79 -0.52 -0.21 0.54 0.88 -0.08 -0.03 
8.232749 0.69 -0.66 4.37 -0.65 0.55 -1.59 0.36 0.34 0.26 0.71 -0.37 -0.01 0.48 0.79 -0.02 -0.06 
61.333772 -6.11 -14.07 -2.05 -12.95 -6.31 -15.17 -6.26 -12.04 0.02 0.31 -0.33 -0.34 0.27 0.38 -0.13 -0.28 
7.986464 1.54 0.74 4.72 0.67 1.40 -0.16 1.23 1.48 0.31 0.78 -0.37 0.03 0.51 0.85 0.01 -0.01 
14.273786 4.59 7.24 6.24 6.74 4.09 5.55 3.93 6.27 0.47 0.99 -0.35 0.16 0.61 1.08 0.07 0.17 
7.553161 1.46 0.82 4.64 0.77 1.54 0.28 1.36 2.00 0.30 0.78 -0.38 0.03 0.53 0.86 0.01 0.00 
9.476313 3.97 5.99 5.90 5.49 4.17 5.26 3.89 6.30 0.44 0.93 -0.36 0.11 0.60 1.02 0.06 0.12 
