Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
54.544984 -4.36 -10.54 -6.61 -14.83 -4.86 -10.93 -7.20 -15.78 0.11 0.49 -0.33 -0.27 0.51 0.67 -0.19 -0.13 
53.612374 -4.30 -10.43 -6.56 -14.73 -4.79 -10.79 -7.14 -15.65 0.11 0.49 -0.33 -0.27 0.52 0.67 -0.18 -0.12 
49.541419 0.13 -2.93 -6.38 -12.48 -0.65 -3.44 -6.61 -13.30 0.36 0.92 -0.03 0.20 0.66 1.21 0.12 0.35 
13.785609 2.06 1.98 4.16 -0.48 1.48 1.29 0.29 -1.45 0.23 0.87 0.05 0.09 0.67 1.02 -0.07 0.12 
84.309159 15.52 28.90 9.62 19.91 15.65 28.25 9.44 18.97 0.99 1.87 -0.02 0.42 1.13 2.06 0.16 0.65 
13.167799 2.06 1.98 4.16 -0.48 2.03 2.38 0.48 -0.44 0.23 0.87 0.05 0.09 0.63 0.95 -0.04 0.15 
12.300542 2.06 1.98 4.16 -0.48 2.62 3.59 1.40 0.81 0.23 0.87 0.05 0.09 0.67 1.03 -0.06 0.11 
12.428893 2.06 1.98 4.16 -0.48 2.51 3.34 1.30 0.60 0.23 0.87 0.05 0.09 0.67 1.03 -0.07 0.12 
13.092024 2.06 2.80 4.16 -0.96 2.62 3.33 1.40 0.73 0.23 0.44 0.05 0.10 0.67 1.08 -0.06 0.10 
14.884053 2.06 2.12 4.16 0.62 2.62 4.84 1.40 1.76 0.23 0.96 0.05 0.12 0.67 0.55 -0.06 0.15 
14.590174 2.06 1.91 4.16 -0.45 2.62 3.65 1.40 0.78 0.23 0.82 0.05 0.12 0.67 0.97 -0.06 0.13 
202.934207 -13.27 -27.54 -6.76 -29.50 -12.26 -26.17 -11.17 -28.81 0.24 -0.25 -0.33 -0.67 0.39 -0.13 -0.27 -0.44 
13.815882 2.15 2.02 4.04 -0.41 2.71 3.76 1.45 0.88 0.24 0.92 0.05 0.11 0.68 1.04 -0.06 0.13 
137.006110 3.05 1.50 -3.44 -7.70 3.13 3.31 -2.70 -6.40 0.42 1.37 0.22 0.59 0.79 1.62 0.35 0.72 
38.126765 -3.84 -9.52 -2.79 -11.56 -3.26 -7.95 -4.16 -9.96 0.06 0.52 -0.24 -0.25 0.47 0.66 -0.27 -0.22 
57.696921 8.29 14.91 8.55 11.78 8.86 15.70 7.60 12.69 0.53 0.97 -0.00 0.38 0.84 1.40 0.04 0.48 
12.393365 2.08 2.00 4.14 -0.46 2.81 3.96 1.47 1.17 0.23 0.88 0.05 0.09 0.67 1.03 -0.05 0.14 
90.348568 4.27 5.37 0.84 -0.69 4.66 7.58 1.30 0.48 0.37 1.15 0.12 0.49 0.81 1.27 0.23 0.60 
17.422375 -1.13 -4.04 1.39 -5.41 -0.32 -2.06 -1.20 -4.58 0.16 0.27 -0.11 -0.17 0.56 0.36 -0.11 -0.08 
12.263246 2.06 1.98 4.16 -0.48 2.67 3.70 1.51 0.91 0.23 0.87 0.05 0.09 0.67 1.01 -0.07 0.11 
14.491788 1.17 -0.35 2.11 -2.76 1.76 2.03 0.21 -1.83 0.20 0.90 0.11 0.07 0.71 1.03 -0.08 0.09 
12.239857 2.06 1.97 4.15 -0.49 2.68 3.73 1.52 0.93 0.23 0.87 0.05 0.09 0.67 1.00 -0.07 0.10 
11.787586 0.09 -1.99 2.01 -4.23 0.72 -0.12 -0.38 -2.73 0.16 0.79 -0.01 -0.01 0.61 0.90 -0.12 0.00 
11.604979 0.14 -1.90 2.04 -4.26 0.76 -0.20 -0.34 -2.76 0.17 0.77 -0.01 -0.01 0.61 0.93 -0.12 0.00 
18.218810 3.20 4.08 2.69 1.00 3.82 5.76 2.29 2.10 0.33 0.96 -0.04 0.17 0.72 1.10 -0.08 0.25 
11.563382 -0.02 -2.13 2.06 -4.47 0.60 -0.51 -0.47 -3.01 0.16 0.71 -0.01 -0.04 0.60 0.93 -0.12 -0.03 
41.358642 -3.25 -8.28 -0.52 -9.41 -2.39 -6.32 -3.07 -8.38 0.08 0.12 -0.15 -0.31 0.49 0.29 -0.17 -0.24 
11.878918 -0.06 -2.35 1.97 -4.53 0.57 -0.53 -0.52 -3.13 0.16 0.76 -0.01 -0.03 0.60 0.89 -0.13 -0.02 
17.059613 -0.13 -2.97 0.06 -5.55 0.45 -0.81 -1.14 -4.51 0.16 0.83 0.04 0.04 0.68 1.01 -0.12 0.08 
11.810782 -0.08 -2.26 1.99 -4.62 0.55 -0.67 -0.53 -3.18 0.15 0.69 -0.01 -0.04 0.60 0.93 -0.13 -0.03 
10.496741 0.81 -0.58 2.30 -2.80 1.42 1.20 0.28 -1.41 0.20 0.83 -0.02 0.02 0.63 1.00 -0.12 0.06 
12.647041 -0.48 -2.70 2.63 -4.52 0.17 -1.12 -0.68 -3.22 0.14 0.34 -0.04 -0.10 0.57 0.88 -0.12 -0.09 
10.560846 0.81 -0.56 2.31 -2.79 1.37 1.11 0.27 -1.49 0.20 0.83 -0.02 0.02 0.63 0.99 -0.12 0.05 
15.678924 2.22 2.17 2.98 -0.56 2.83 3.92 1.64 1.14 0.27 0.90 -0.04 0.13 0.67 1.05 -0.10 0.15 
10.474471 0.81 -0.58 2.29 -2.81 1.44 1.24 0.33 -1.38 0.20 0.83 -0.02 0.02 0.63 0.99 -0.12 0.05 
12.492545 0.23 -1.96 1.25 -3.95 0.87 0.16 -0.43 -2.91 0.17 0.81 0.01 0.01 0.64 0.97 -0.13 0.04 
10.449137 0.80 -0.59 2.29 -2.82 1.44 1.24 0.33 -1.38 0.20 0.83 -0.02 0.02 0.63 0.99 -0.12 0.05 
14.031029 -0.62 -3.01 2.52 -4.73 0.07 -1.30 -0.77 -3.48 0.13 0.33 -0.03 -0.13 0.57 0.84 -0.12 -0.11 
10.836337 0.34 -1.52 1.77 -3.69 0.97 0.33 -0.12 -2.25 0.18 0.81 -0.04 -0.01 0.62 0.96 -0.14 0.02 
15.348945 2.58 2.86 2.91 0.45 3.22 4.69 1.92 1.56 0.29 0.93 -0.03 0.14 0.69 1.08 -0.09 0.19 
