Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
5.903473 10.59 19.57 4.00 9.74 10.67 19.83 3.97 9.64 0.90 1.57 -0.28 -0.11 1.09 1.66 -0.14 0.04 
5.894394 10.65 19.69 4.06 9.85 10.75 20.01 4.06 9.80 0.91 1.58 -0.27 -0.11 1.09 1.67 -0.14 0.04 
47.037310 14.89 25.13 4.44 12.09 14.21 25.60 4.45 12.07 1.17 2.06 -0.01 0.28 1.45 2.21 0.12 0.42 
102.221669 12.53 24.12 14.94 24.47 12.39 23.97 13.15 24.21 0.81 1.52 -0.30 0.48 1.01 1.75 0.17 0.44 
43.058124 18.61 33.56 7.06 19.40 18.30 36.20 7.27 19.81 1.61 2.75 -0.13 0.08 1.76 2.94 -0.00 0.23 
6.445600 10.65 19.69 4.06 9.85 11.73 22.02 5.11 11.79 0.91 1.58 -0.27 -0.11 1.09 1.72 -0.13 0.08 
5.847282 10.65 19.69 4.06 9.85 10.66 19.66 3.89 9.59 0.91 1.58 -0.27 -0.11 1.09 1.67 -0.15 0.01 
5.869246 10.65 19.69 4.06 9.85 10.71 19.81 3.96 9.69 0.91 1.58 -0.27 -0.11 1.10 1.67 -0.15 0.02 
6.413170 10.65 20.72 4.06 10.83 10.66 20.94 3.89 10.58 0.91 1.57 -0.27 -0.11 1.09 1.90 -0.15 0.00 
5.751886 10.65 19.43 4.06 9.55 10.66 19.37 3.89 9.29 0.91 1.57 -0.27 -0.11 1.09 1.66 -0.15 0.01 
5.836935 10.65 19.54 4.06 9.68 10.66 19.53 3.89 9.42 0.91 1.57 -0.27 -0.11 1.09 1.67 -0.15 0.01 
51.546062 2.28 1.12 -7.42 -11.84 1.84 1.28 -7.52 -11.98 0.75 1.06 -0.34 -0.35 0.95 1.31 -0.24 -0.25 
