Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
12.860697 13.88 21.93 2.69 8.84 13.84 25.85 4.23 11.75 1.21 1.94 -0.21 -0.07 1.35 2.13 -0.06 0.10 
12.985301 13.94 22.04 2.75 8.95 13.90 25.97 4.32 11.90 1.22 1.94 -0.20 -0.06 1.35 2.13 -0.06 0.11 
63.161959 16.44 26.53 3.10 11.03 16.73 29.86 4.63 13.93 1.57 2.43 0.04 0.30 1.75 2.23 0.18 0.47 
46.613670 16.80 31.81 14.19 27.04 18.60 34.85 15.46 29.25 1.12 1.91 -0.29 0.10 1.22 2.14 -0.11 0.36 
71.507030 19.09 31.86 5.01 16.02 19.62 35.62 6.75 19.35 2.22 3.42 -0.07 0.18 2.09 4.27 0.06 0.32 
12.674741 13.88 21.93 2.69 8.84 14.16 23.87 5.26 12.51 1.21 1.94 -0.21 -0.07 1.30 2.13 -0.05 0.14 
13.906779 13.88 21.93 2.69 8.84 14.94 28.05 5.13 13.71 1.21 1.94 -0.21 -0.07 1.35 2.10 -0.08 0.08 
12.819097 13.88 21.93 2.69 8.84 14.03 25.00 5.25 12.42 1.21 1.94 -0.21 -0.07 1.30 2.08 -0.03 0.11 
13.645608 13.88 22.93 2.69 9.70 14.16 27.32 5.26 13.38 1.21 1.94 -0.21 -0.06 1.30 2.59 -0.05 0.14 
12.513675 13.88 21.64 2.69 8.50 14.16 23.47 5.26 12.17 1.21 1.94 -0.21 -0.06 1.30 2.15 -0.05 0.14 
12.573282 13.88 21.75 2.69 8.65 14.16 23.66 5.26 12.32 1.21 1.94 -0.21 -0.06 1.30 2.15 -0.05 0.15 
55.967141 2.17 1.84 -4.67 -8.43 4.21 2.93 -2.21 -5.07 0.62 1.02 -0.43 -0.44 0.83 1.17 -0.28 -0.23 
17.928202 13.57 20.28 1.26 6.06 13.69 21.95 3.82 9.75 1.25 2.00 -0.11 0.07 1.35 2.17 0.04 0.26 
12.491976 13.87 21.62 2.69 8.49 14.16 23.46 5.25 12.17 1.21 1.94 -0.21 -0.07 1.30 2.15 -0.05 0.14 
15.990952 14.01 25.36 7.84 16.24 16.02 26.46 10.24 19.35 1.05 1.83 -0.26 -0.07 1.16 1.97 -0.08 0.24 
12.475245 13.88 21.63 2.69 8.50 14.10 23.32 5.51 12.17 1.21 1.94 -0.21 -0.07 1.25 2.14 -0.05 0.18 
34.619535 16.82 28.98 4.91 14.31 17.86 31.46 7.82 18.40 1.56 2.61 -0.13 0.08 1.52 2.71 0.02 0.26 
12.069821 13.80 21.50 2.64 8.39 13.63 22.81 4.93 11.50 1.21 1.93 -0.21 -0.07 1.25 2.12 -0.04 0.18 
16.692947 7.91 12.02 -0.73 0.39 8.87 12.93 1.48 3.31 0.91 1.45 -0.32 -0.25 1.02 1.66 -0.16 0.00 
12.024263 13.79 21.50 2.63 8.37 13.63 22.48 5.44 11.47 1.21 1.93 -0.21 -0.07 1.24 2.13 -0.03 0.21 
14.263517 12.65 18.85 0.77 4.85 12.58 19.65 3.55 7.97 1.20 1.92 -0.13 0.05 1.26 2.09 0.05 0.29 
11.860450 13.83 21.58 3.00 8.73 13.86 22.56 5.79 11.78 1.20 1.91 -0.21 -0.07 1.22 2.13 -0.03 0.21 
12.882140 13.30 23.95 7.73 15.48 14.85 24.09 9.72 17.59 1.00 1.74 -0.26 -0.07 1.09 1.85 -0.12 0.24 
11.863937 13.84 21.52 3.00 8.66 13.86 22.52 5.79 11.73 1.20 1.91 -0.21 -0.07 1.22 2.13 -0.03 0.20 
