Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
175.611110 13.35 25.75 14.88 24.28 14.38 27.56 13.43 26.36 0.76 1.56 -0.05 0.68 0.99 1.87 0.32 0.86 
177.669936 13.41 25.87 14.94 24.38 14.44 27.70 13.48 26.47 0.76 1.57 -0.05 0.68 0.99 1.88 0.32 0.87 
314.912208 18.25 35.67 15.24 29.00 19.40 37.94 16.33 30.93 0.94 1.85 0.23 0.92 1.26 2.13 0.35 1.09 
426.976436 13.23 24.00 18.21 24.57 13.41 25.80 13.07 24.71 0.84 1.71 0.13 1.14 1.10 1.96 0.48 1.66 
152.619024 25.67 49.96 19.26 41.24 26.76 52.14 20.80 43.22 1.52 2.60 -0.07 0.33 1.57 2.92 0.11 0.83 
151.092154 25.67 49.96 19.26 41.24 26.57 50.13 21.16 42.54 1.52 2.60 -0.07 0.33 1.49 2.68 0.12 0.79 
158.954681 25.67 49.96 19.26 41.24 27.87 53.93 21.76 46.04 1.52 2.60 -0.07 0.33 1.58 3.00 0.09 0.63 
152.155297 25.67 49.96 19.26 41.24 26.81 50.49 21.19 43.13 1.52 2.60 -0.07 0.33 1.49 2.78 0.13 0.83 
148.592977 25.67 49.17 19.26 42.21 26.57 51.86 21.16 43.54 1.52 2.55 -0.07 0.31 1.49 2.98 0.12 0.76 
148.639890 25.67 50.62 19.26 41.89 26.57 52.73 21.16 43.24 1.52 2.58 -0.07 0.30 1.49 2.85 0.12 0.74 
151.024842 25.67 49.84 19.26 42.35 26.57 52.18 21.16 43.67 1.52 2.59 -0.07 0.31 1.49 2.88 0.12 0.78 
53.023180 19.57 37.70 8.94 24.18 20.01 39.48 11.70 27.17 1.54 2.55 -0.13 0.09 1.50 2.77 0.05 0.36 
37.954712 15.65 30.29 6.01 17.76 16.11 31.82 8.33 20.88 1.52 2.60 -0.37 -0.23 1.48 2.59 -0.16 0.03 
53.342165 11.53 15.46 -5.67 -2.97 10.58 20.96 -2.58 1.19 2.11 3.52 -0.13 0.10 1.99 3.59 0.00 0.22 
38.616754 15.70 30.43 6.11 17.94 16.21 31.94 8.47 21.16 1.52 2.59 -0.37 -0.24 1.46 2.58 -0.15 0.02 
51.572271 16.90 31.29 7.71 21.46 17.40 34.61 9.85 24.39 1.57 2.71 -0.41 -0.29 1.52 2.68 -0.18 0.02 
36.675910 14.68 28.71 5.65 16.71 14.64 29.07 7.22 18.37 1.39 2.41 -0.39 -0.28 1.35 2.47 -0.20 0.02 
62.699293 5.12 10.05 0.67 4.31 6.39 10.74 2.26 5.54 0.70 1.28 -0.54 -0.52 0.72 1.40 -0.37 -0.26 
36.532997 14.74 28.81 5.74 16.85 14.45 29.02 7.26 18.01 1.39 2.40 -0.39 -0.28 1.35 2.38 -0.19 0.10 
38.452034 15.16 29.21 6.31 17.54 14.37 28.66 7.82 18.26 1.41 2.45 -0.41 -0.29 1.34 2.43 -0.19 0.16 
35.766426 14.71 28.49 5.70 16.51 14.61 28.89 7.26 17.65 1.39 2.39 -0.39 -0.28 1.35 2.45 -0.19 0.13 
47.672098 15.80 30.63 7.15 19.31 15.84 31.18 8.62 20.27 1.45 2.56 -0.45 -0.32 1.42 2.51 -0.23 0.19 
75.172567 18.64 35.46 11.00 26.18 18.60 34.50 12.19 26.11 1.60 2.89 -0.57 -0.37 1.51 2.57 -0.28 0.28 
31.400514 17.07 32.88 7.33 20.20 16.92 33.39 8.93 21.60 1.45 2.41 -0.24 -0.09 1.45 2.60 -0.05 0.23 
27.413993 16.15 30.40 5.22 16.47 15.94 31.45 6.97 18.19 1.52 2.50 -0.21 -0.05 1.50 2.71 -0.02 0.24 
42.026572 15.64 27.33 1.52 10.60 15.05 29.40 3.46 13.12 1.92 3.07 -0.11 0.09 1.78 3.18 0.07 0.31 
26.162613 15.88 30.03 4.99 16.07 15.81 31.25 6.73 17.89 1.49 2.46 -0.21 -0.05 1.48 2.68 -0.01 0.22 
13.604969 13.24 23.72 2.94 10.97 12.53 24.38 4.67 12.70 1.16 1.83 -0.25 -0.15 1.22 2.12 -0.06 0.14 
10.485398 11.15 21.43 3.30 10.37 11.40 22.00 4.94 11.86 0.99 1.60 -0.28 -0.17 1.06 1.87 -0.11 0.13 
9.241603 10.18 20.02 3.32 9.84 10.93 21.08 4.93 11.24 0.91 1.56 -0.29 -0.18 0.95 1.81 -0.13 0.10 
9.325316 10.19 20.00 3.22 9.69 10.91 21.05 4.83 11.11 0.92 1.56 -0.29 -0.18 0.95 1.82 -0.13 0.10 
9.486751 6.42 12.01 -1.65 0.29 7.26 13.61 0.10 2.12 0.79 1.34 -0.28 -0.17 0.92 1.64 -0.08 0.10 
7.765608 9.41 18.84 3.49 9.68 10.30 19.39 4.79 10.44 0.85 1.47 -0.31 -0.17 0.87 1.72 -0.14 0.09 
5.193971 8.96 18.06 6.56 13.63 9.65 17.95 7.63 14.17 0.71 1.31 -0.26 0.01 0.78 1.48 -0.01 0.26 
5.189529 8.95 18.03 6.60 13.67 9.52 17.71 7.60 14.05 0.71 1.31 -0.26 0.01 0.81 1.47 -0.01 0.27 
2.669717 5.53 10.48 6.14 10.09 5.97 10.63 5.51 10.48 0.52 1.09 -0.32 0.02 0.63 1.25 0.07 0.21 
12.472359 4.87 9.13 5.93 8.72 5.32 9.51 4.96 9.67 0.49 1.04 -0.34 0.15 0.61 1.21 0.06 0.20 
8.533271 2.14 3.32 5.71 3.73 2.26 2.78 2.21 5.02 0.33 0.89 -0.37 0.08 0.54 0.99 0.07 0.10 
15.681066 4.74 9.15 6.46 8.50 5.07 9.06 4.71 9.72 0.46 1.02 -0.30 0.17 0.61 1.19 0.08 0.19 
4.045096 9.00 17.65 6.49 13.36 9.68 17.64 7.55 13.81 0.73 1.36 -0.28 -0.03 0.83 1.51 -0.06 0.23 
15.566984 4.83 8.87 5.74 8.64 5.26 9.16 4.93 9.33 0.50 1.05 -0.35 0.17 0.61 1.21 0.06 0.21 
2.799486 5.20 9.85 6.15 9.61 5.61 9.89 5.21 9.98 0.50 1.06 -0.32 0.03 0.62 1.22 0.08 0.20 
10.795809 4.43 8.15 5.86 7.83 4.72 8.01 4.50 8.74 0.46 1.02 -0.34 0.13 0.59 1.16 0.06 0.19 
7.864833 6.43 12.26 7.37 12.22 6.82 12.27 6.53 12.49 0.57 1.16 -0.33 0.09 0.67 1.33 0.11 0.27 
1.769439 7.06 13.92 5.82 11.02 7.68 13.91 6.49 11.52 0.61 1.19 -0.29 -0.02 0.70 1.34 0.03 0.19 
1.851179 7.05 13.86 5.86 11.06 7.66 13.86 6.50 11.55 0.61 1.19 -0.29 -0.02 0.70 1.33 0.04 0.19 
1.254566 5.99 12.60 5.12 9.07 6.57 11.98 5.43 9.64 0.54 0.92 -0.27 -0.00 0.64 1.23 0.05 0.18 
1.354102 5.55 11.74 5.08 8.65 5.97 10.83 4.93 8.97 0.51 0.86 -0.26 0.00 0.62 1.20 0.05 0.17 
0.602926 4.93 10.51 3.51 6.35 5.65 10.17 4.18 7.16 0.49 0.85 -0.27 -0.04 0.61 1.15 0.01 0.15 
1.725043 4.70 9.32 4.17 6.87 5.35 9.52 4.17 7.69 0.46 0.96 -0.24 0.01 0.59 1.13 0.03 0.17 
3.079564 2.98 6.54 1.29 2.03 3.68 6.26 2.08 2.89 0.41 0.71 -0.28 -0.09 0.56 1.01 -0.03 0.10 
0.608914 4.92 10.50 3.53 6.37 5.60 10.04 4.16 7.11 0.49 0.85 -0.27 -0.04 0.62 1.14 0.01 0.15 
0.593793 6.21 13.01 3.77 7.71 7.07 13.10 4.89 8.56 0.58 1.02 -0.28 -0.06 0.68 1.26 -0.04 0.15 
0.826467 6.69 13.98 3.77 8.07 7.57 14.05 4.99 8.94 0.62 1.07 -0.27 -0.07 0.71 1.31 -0.06 0.16 
1.857771 7.96 16.24 3.74 8.81 8.87 16.89 5.02 9.75 0.69 1.23 -0.25 -0.04 0.85 1.37 -0.07 0.20 
0.650425 5.51 11.53 3.77 7.31 6.32 11.67 4.72 8.15 0.55 1.01 -0.30 -0.08 0.63 1.21 -0.01 0.12 
0.577915 6.08 12.55 4.84 8.94 6.81 12.59 5.51 9.67 0.56 1.05 -0.29 -0.05 0.65 1.24 0.02 0.15 
0.932465 5.15 10.98 3.65 6.73 5.91 10.84 4.47 7.50 0.53 0.89 -0.31 -0.10 0.62 1.17 -0.01 0.10 
0.576128 6.06 12.52 4.83 8.92 6.80 12.55 5.50 9.66 0.56 1.05 -0.29 -0.05 0.65 1.24 0.02 0.15 
0.857429 5.36 10.75 5.04 8.54 6.07 11.15 5.06 9.37 0.51 1.03 -0.27 -0.02 0.62 1.19 0.04 0.15 
0.696675 6.36 13.15 4.91 9.27 7.17 13.26 5.77 10.12 0.58 1.07 -0.29 -0.05 0.66 1.27 0.01 0.15 
0.735325 6.25 12.42 5.13 9.55 6.93 12.71 5.73 10.15 0.57 1.13 -0.30 -0.05 0.66 1.26 0.02 0.14 
0.671416 6.06 12.42 5.15 9.29 6.76 12.50 5.63 9.99 0.56 1.06 -0.29 -0.04 0.65 1.25 0.03 0.15 
1.352706 6.78 13.99 5.22 9.89 7.50 14.00 5.99 10.53 0.59 1.09 -0.27 -0.02 0.68 1.29 0.03 0.18 
0.679753 6.36 13.18 4.89 9.23 7.14 13.24 5.70 9.99 0.58 1.07 -0.29 -0.05 0.66 1.26 0.01 0.15 
0.640367 6.37 13.50 4.83 9.20 7.11 13.12 5.64 9.90 0.58 0.99 -0.28 -0.05 0.66 1.27 0.02 0.15 
0.476351 5.66 11.57 4.81 8.65 6.37 11.75 5.27 9.37 0.54 1.06 -0.30 -0.06 0.63 1.22 0.02 0.13 
0.765505 5.95 12.08 5.15 9.26 6.58 12.25 5.50 9.88 0.55 1.08 -0.29 -0.03 0.64 1.23 0.03 0.15 
0.496740 5.61 11.37 5.06 8.89 6.28 11.59 5.30 9.59 0.53 1.05 -0.30 -0.05 0.63 1.22 0.03 0.13 
1.273946 4.46 9.67 3.50 6.09 5.14 9.38 4.00 6.82 0.49 0.81 -0.32 -0.11 0.59 1.13 -0.01 0.08 
0.486784 5.32 10.75 4.72 8.19 5.99 11.02 4.93 8.93 0.51 1.03 -0.29 -0.04 0.61 1.18 0.03 0.13 
0.819923 5.49 10.86 5.50 9.34 6.17 11.41 5.35 10.13 0.52 1.07 -0.29 -0.03 0.62 1.23 0.04 0.14 
0.531068 5.76 11.62 4.95 8.93 6.43 11.83 5.37 9.59 0.55 1.08 -0.30 -0.05 0.63 1.23 0.02 0.13 
0.493981 5.77 11.81 4.83 8.75 6.48 11.96 5.34 9.47 0.54 1.07 -0.30 -0.05 0.64 1.22 0.02 0.13 
0.587287 5.01 10.31 4.17 7.36 5.70 10.47 4.61 8.09 0.51 1.00 -0.31 -0.08 0.61 1.17 0.01 0.10 
0.487129 5.74 11.80 4.86 8.75 6.44 11.91 5.32 9.46 0.54 1.04 -0.29 -0.05 0.63 1.22 0.02 0.13 
0.469676 5.60 11.35 4.85 8.64 6.29 11.60 5.23 9.37 0.54 1.06 -0.30 -0.05 0.63 1.21 0.03 0.13 
0.493630 5.55 11.30 4.99 8.77 6.24 11.51 5.24 9.51 0.53 1.05 -0.30 -0.05 0.63 1.21 0.03 0.13 
0.473724 5.64 11.43 4.80 8.62 6.35 11.72 5.26 9.38 0.54 1.06 -0.30 -0.06 0.63 1.22 0.02 0.13 
0.528180 5.75 11.65 4.99 8.91 6.45 11.92 5.40 9.67 0.54 1.07 -0.30 -0.05 0.63 1.23 0.02 0.13 
0.497514 5.75 11.79 4.89 8.78 6.45 11.91 5.34 9.51 0.54 1.05 -0.29 -0.05 0.63 1.22 0.02 0.13 
0.426821 5.42 11.02 4.70 8.31 6.10 11.25 5.06 9.04 0.53 1.04 -0.30 -0.06 0.62 1.20 0.02 0.12 
